rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,time/iterations,train/explained_variance,train/clip_fraction,train/learning_rate,train/n_updates,train/clip_range,train/loss,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/approx_kl
1499.2212,17685,979,425.84,17326080,141,0.839322879910469,0.25849283854166666,0.0003,1400,0.2,0.029010280966758728,-0.0067879092454859345,0.14267976553800205,-3.1046373996386927,0.02874476
1510.9976,17810,979,432.92,17448960,142,0.8502820730209351,0.25925537109375,0.0003,1410,0.2,0.05243294686079025,-0.0068461385067106065,0.14171649175036388,-3.092258538218836,0.028988946
1449.7214,17934,979,414.66,17571840,143,0.85445237159729,0.2557568359375,0.0003,1420,0.2,0.02607531100511551,-0.006607534058706127,0.14313212540087988,-3.086478520035744,0.027624672
1473.9343,18059,979,423.44,17694720,144,0.8521543592214584,0.2551350911458333,0.0003,1430,0.2,0.07249832898378372,-0.0065374252809245565,0.12876939364932088,-3.0832585341855885,0.028534502
1487.289,18183,979,427.38,17817600,145,0.8168218433856964,0.2537060546875,0.0003,1440,0.2,-0.005983240902423859,-0.006668808417346858,0.12167572710992923,-3.072746268150707,0.028152522
1501.9476,18308,979,426.38,17940480,146,0.8341283202171326,0.25597737630208334,0.0003,1450,0.2,0.030421722680330276,-0.0066129332775866105,0.15709270202108502,-3.0647519848123195,0.028793525
1497.2594,18432,979,425.44,18063360,147,0.8125395774841309,0.25602620442708335,0.0003,1460,0.2,0.010104738175868988,-0.005398442458172213,0.17941250164129693,-3.07309640708069,0.02883911
1559.94,18559,979,446.56,18186240,148,0.8402527868747711,0.25462890625,0.0003,1470,0.2,0.1821240782737732,-0.006794846889673257,0.15688198423090702,-3.0628118473291397,0.028915776
1435.4886,18683,979,411.9,18309120,149,0.8161003142595291,0.25517903645833334,0.0003,1480,0.2,0.05287547409534454,-0.005890424717896773,0.16050730343248384,-3.043706425254544,0.028162416
1520.6436,18811,979,437.52,18432000,150,0.8597733080387115,0.25078125,0.0003,1490,0.2,0.33690837025642395,-0.005624007733701243,0.1906368896343823,-3.043822900963326,0.027973702
1466.2134,18938,979,416.46,18554880,151,0.8383856266736984,0.25292236328125,0.0003,1500,0.2,0.04424215108156204,-0.00616456661978494,0.14643075403136513,-3.026464374313752,0.028246645
1501.9915,19063,979,427.7,18677760,152,0.8173613101243973,0.2538720703125,0.0003,1510,0.2,0.019509784877300262,-0.006204006604448296,0.1651112371235892,-3.0493414487938084,0.028474001
1398.0876,19188,979,396.74,18800640,153,0.8441085368394852,0.25358154296875,0.0003,1520,0.2,0.044585030525922775,-0.006854185627823123,0.1386385090407566,-3.0463684208318593,0.02879748
1528.835,19313,979,438.84,18923520,154,0.8716995269060135,0.25466796875,0.0003,1530,0.2,0.022600658237934113,-0.0068104368209272554,0.15276283913961378,-3.0535846285149457,0.028883832
1519.8995,19438,979,432.78,19046400,155,0.8059456646442413,0.25658935546875,0.0003,1540,0.2,0.005174577236175537,-0.0068976073073099544,0.13853765646771837,-3.035182805620134,0.029266957
1547.9894,19565,979,440.52,19169280,156,0.8252168893814087,0.25530843098958333,0.0003,1550,0.2,0.03150990605354309,-0.006715032089126301,0.14712816841027235,-3.0442113573476672,0.028922653
1514.3838,19690,979,428.82,19292160,157,0.8146231770515442,0.2502596028645833,0.0003,1560,0.2,0.03446248918771744,-0.006731916400034,0.13303602085031646,-3.040035743775467,0.028157918
1527.6106,19814,979,433.94,19415040,158,0.8524022102355957,0.2517268880208333,0.0003,1570,0.2,-0.0011381469666957855,-0.006822169206200972,0.11675575246859808,-3.0304158624634145,0.02800384
1480.0696,19943,979,416.62,19537920,159,0.8307556360960007,0.253564453125,0.0003,1580,0.2,0.040830980986356735,-0.006388897884814166,0.15186507026461185,-3.0407606151203312,0.028695215
1574.0669,20071,979,444.9,19660800,160,0.8564431071281433,0.24972574869791667,0.0003,1590,0.2,0.03328990936279297,-0.006698404841305698,0.12425470189579452,-3.017097874345879,0.027822403
1497.1288,20198,979,425.6,19783680,161,0.8081889152526855,0.2504541015625,0.0003,1600,0.2,0.12519197165966034,-0.007020730221659809,0.13022339887014822,-3.0275997406989337,0.02742376
1511.3679,20323,979,422.8,19906560,162,0.794101357460022,0.2532145182291667,0.0003,1610,0.2,0.13444653153419495,-0.006786454399461945,0.15684898462796507,-3.0129106787095465,0.029231159
1457.9408,20451,979,414.16,20029440,163,0.8326977491378784,0.25305338541666667,0.0003,1620,0.2,0.07070183008909225,-0.007547390602952267,0.13442333258038464,-3.028970071102182,0.028562162
1529.898,20575,979,435.36,20152320,164,0.8390613794326782,0.24684163411458335,0.0003,1630,0.2,0.04341377317905426,-0.0066561491595833406,0.13848811789493387,-3.000424696281552,0.028459108
1510.2635,20700,979,427.78,20275200,165,0.8465223014354706,0.24839925130208335,0.0003,1640,0.2,-0.0033674556761980057,-0.006441321972530811,0.13645649927222014,-3.0071865203479926,0.028660677
1541.7983,20827,979,435.38,20398080,166,0.8324762135744095,0.24996256510416667,0.0003,1650,0.2,-0.010615935549139977,-0.007262057049592841,0.15137395301853152,-3.0097956209257246,0.028292926
1487.6278,20983,977,419.42,20520960,167,0.8066771328449249,0.25167154947916665,0.0003,1660,0.2,0.058559395372867584,-0.0066758558727603185,0.14619724082081423,-3.0083205384761094,0.028607873
1482.5181,21110,977,414.56,20643840,168,0.8174550086259842,0.25168538411458335,0.0003,1670,0.2,0.010205399245023727,-0.0063734283361130415,0.1598966687018401,-2.985811870036026,0.028527375
1508.8917,21238,977,424.9,20766720,169,0.8385048806667328,0.2534025065104167,0.0003,1680,0.2,0.04882315546274185,-0.006754153113737023,0.1514798313532568,-2.9761286805197598,0.028988093
1502.8315,21366,977,420.36,20889600,170,0.8265957981348038,0.24776692708333334,0.0003,1690,0.2,0.029506511986255646,-0.006012710247487121,0.13733515188670328,-2.975380139661332,0.028573692
1437.3325,21491,977,403.36,21012480,171,0.8198693543672562,0.2500504557291667,0.0003,1700,0.2,0.01834923028945923,-0.006584516588251669,0.14630011065960086,-2.9898216312254466,0.028673105
1532.0875,21619,977,428.18,21135360,172,0.8209182173013687,0.24915608723958332,0.0003,1710,0.2,0.0003519318997859955,-0.0068070639376977245,0.1535100451981998,-2.9741088767101367,0.028327823
1562.371,21747,977,439.22,21258240,173,0.8265539556741714,0.2510498046875,0.0003,1720,0.2,0.06357666850090027,-0.006988516306070475,0.1349181591324062,-2.971581280529499,0.028696438
1574.7388,21875,977,443.24,21381120,174,0.8160112202167511,0.2438525390625,0.0003,1730,0.2,0.1049065887928009,-0.006279605945583171,0.13161965341050139,-2.973863814882934,0.027615964
1521.553,21999,977,427.96,21504000,175,0.7836477011442184,0.25058837890625,0.0003,1740,0.2,0.08588360995054245,-0.0067896768811200065,0.13541961522971785,-2.9728378696242967,0.028391715
1492.655,22124,977,420.16,21626880,176,0.8408391922712326,0.252080078125,0.0003,1750,0.2,0.052257515490055084,-0.006789519633730379,0.14896629260426078,-2.961818427083393,0.028131692
1504.9825,22270,976,424.52,21749760,177,0.8475457578897476,0.24853678385416667,0.0003,1760,0.2,0.07469795644283295,-0.00668929056733153,0.1566110233493479,-2.9719075732554,0.028309535
1552.6266,22426,975,434.0,21872640,178,0.8232395648956299,0.24643717447916666,0.0003,1770,0.2,-0.0005217734724283218,-0.007045013678646986,0.14609417189019344,-2.967982545023163,0.027703194
1514.6449,22554,975,426.7,21995520,179,0.7905829399824142,0.24999104817708334,0.0003,1780,0.2,0.06290952116250992,-0.0068205953830329236,0.13288897373509825,-2.9607064586132763,0.028221155
1547.9563,22679,975,433.68,22118400,180,0.78968945145607,0.2519637044270833,0.0003,1790,0.2,0.07515980303287506,-0.006771613664926311,0.14203024559508776,-2.9410244711736837,0.02929976
1535.6886,22818,974,431.46,22241280,181,0.822887733578682,0.24576009114583333,0.0003,1800,0.2,0.03330835700035095,-0.006458627217659038,0.11127858715097924,-2.9521554265047114,0.027551105
1571.2233,22944,974,440.42,22364160,182,0.8050289154052734,0.24974202473958335,0.0003,1810,0.2,0.013886988162994385,-0.0070508720700551445,0.11491115141121554,-2.9495403575897217,0.027972303
1544.5359,23068,974,432.32,22487040,183,0.8063260316848755,0.24827962239583334,0.0003,1820,0.2,0.04346765577793121,-0.0069494922534219464,0.13146961198687981,-2.944736860791842,0.028660353
1445.1184,23194,974,404.1,22609920,184,0.8076861947774887,0.24934814453125,0.0003,1830,0.2,0.07942171394824982,-0.006688923177540953,0.12428027391215438,-2.91214038134863,0.028579134
1517.9404,23325,974,422.92,22732800,185,0.828655943274498,0.24885335286458332,0.0003,1840,0.2,0.13348796963691711,-0.006391420717936853,0.12858525148534683,-2.929909879292051,0.028267251
1469.1655,23462,974,410.9,22855680,186,0.8551415950059891,0.24938232421875,0.0003,1850,0.2,0.04763337969779968,-0.006891112476672181,0.13436759635359824,-2.9229964869469405,0.02868581
1475.4087,23590,974,411.94,22978560,187,0.8808308467268944,0.24298909505208333,0.0003,1860,0.2,-0.016119591891765594,-0.006421299983762765,0.11766868567443453,-2.932402102512618,0.027132686
1465.9296,23718,973,409.92,23101440,188,0.8116380721330643,0.24923502604166667,0.0003,1870,0.2,-0.0005625151097774506,-0.006858260888554166,0.1410608473599617,-2.9334375710785388,0.028333014
1517.8497,23847,973,429.02,23224320,189,0.8578376621007919,0.24498372395833334,0.0003,1880,0.2,0.060280755162239075,-0.006448259443617038,0.13364634157604693,-2.928061332392196,0.02795022
1573.9928,23972,973,439.34,23347200,190,0.8190590143203735,0.24836751302083335,0.0003,1890,0.2,0.0847512036561966,-0.006218182139964484,0.13677085714201287,-2.913665043811003,0.028568363
1533.7025,24100,973,428.86,23470080,191,0.7999823987483978,0.248994140625,0.0003,1900,0.2,0.0888863056898117,-0.005744483512180523,0.15160241178217498,-2.9240967820957304,0.028742826
1469.9576,24228,973,411.42,23592960,192,0.8064890056848526,0.2461376953125,0.0003,1910,0.2,0.07671554386615753,-0.006058926978357704,0.14146905632563478,-2.905748784057796,0.027576584
1520.2465,24353,973,422.04,23715840,193,0.8322658091783524,0.24745930989583334,0.0003,1920,0.2,0.06497466564178467,-0.005867770919803661,0.137671418103176,-2.8962025367841124,0.028422529
1532.919,24493,973,430.62,23838720,194,0.8486351370811462,0.24611409505208334,0.0003,1930,0.2,0.06796221435070038,-0.006879585221498322,0.13742157822697967,-2.9060253983239335,0.028015923
1544.1097,24621,973,428.28,23961600,195,0.8037632405757904,0.2487109375,0.0003,1940,0.2,0.048086799681186676,-0.006369235493048108,0.16723170162993484,-2.9012900944426656,0.028330583
1499.096,24750,973,421.2,24084480,196,0.83517125248909,0.24757080078125,0.0003,1950,0.2,0.05469420552253723,-0.006555511436775608,0.14044656953881107,-2.8613134634370607,0.028624408
1481.3821,24879,972,418.06,24207360,197,0.8125505149364471,0.249560546875,0.0003,1960,0.2,0.017352022230625153,-0.006505783411145482,0.15041921123988383,-2.846832457284133,0.029446138
1524.727,25006,972,424.68,24330240,198,0.8403281718492508,0.24902262369791667,0.0003,1970,0.2,0.04902864247560501,-0.0059158674343173815,0.16711511200332704,-2.857725599333644,0.0285659
1520.5786,25134,972,423.14,24453120,199,0.823815792798996,0.24636800130208333,0.0003,1980,0.2,0.06015040725469589,-0.006172105543344818,0.11726780500660729,-2.882357681542635,0.027789483
1544.0648,25262,972,436.62,24576000,200,0.8306755423545837,0.2526326497395833,0.0003,1990,0.2,0.04469629377126694,-0.006375689377770565,0.1422847744593552,-2.869530448205769,0.028932644
1482.9108,25388,972,419.88,24698880,201,0.8718648850917816,0.25098225911458333,0.0003,2000,0.2,0.08282182365655899,-0.005698300979890216,0.14983867351528413,-2.8569432073955734,0.028941253
1542.799,25512,972,434.18,24821760,202,0.825601115822792,0.25473876953125,0.0003,2010,0.2,0.11395462602376938,-0.006149802977282282,0.18328068786572355,-2.8536031384641927,0.030631607
1535.1714,25640,972,432.62,24944640,203,0.7833271324634552,0.24853597005208333,0.0003,2020,0.2,0.036634661257267,-0.006126516249041742,0.1263231541450174,-2.8763084774588545,0.028669816
1510.9077,25768,972,419.24,25067520,204,0.8092335313558578,0.25208251953125,0.0003,2030,0.2,0.008334189653396606,-0.006031049623034051,0.14221165966436577,-2.873468832510213,0.029599506
1551.5055,25896,972,431.26,25190400,205,0.8150725215673447,0.24624348958333334,0.0003,2040,0.2,0.03912454843521118,-0.005958634841930082,0.13343747591764743,-2.9027184615905086,0.02934436
1540.9442,26022,972,434.28,25313280,206,0.731325775384903,0.25427978515625,0.0003,2050,0.2,0.05243740603327751,-0.0060411487426851335,0.15646298731066055,-2.8883232186983028,0.029568199
1494.1145,26150,972,418.98,25436160,207,0.7862238585948944,0.2539396158854167,0.0003,2060,0.2,0.023614000529050827,-0.005815867730598256,0.1593878581482568,-2.8787978218744197,0.029314244
1445.665,26277,972,411.58,25559040,208,0.8342923223972321,0.2493701171875,0.0003,2070,0.2,0.030613698065280914,-0.006629970859958121,0.1282056292904114,-2.8804946744317808,0.028548846
1532.3595,26405,972,427.56,25681920,209,0.8258816599845886,0.2522200520833333,0.0003,2080,0.2,0.06597566604614258,-0.006010391506636855,0.16024636009630436,-2.8613443424801033,0.028970877
1528.2172,26532,972,431.14,25804800,210,0.8217202872037888,0.251142578125,0.0003,2090,0.2,0.004663798958063126,-0.006636892178463919,0.11776675787725253,-2.864096798313161,0.028621469
1534.8827,26660,972,430.04,25927680,211,0.807195782661438,0.25135416666666666,0.0003,2100,0.2,0.038047097623348236,-0.005819138956539973,0.15940496252752687,-2.843022491633892,0.029562635
1522.6261,26788,972,427.2,26050560,212,0.8127016723155975,0.25014078776041665,0.0003,2110,0.2,0.06006626784801483,-0.005815896724064563,0.14345625408934817,-2.836601097409924,0.028838962
1528.1921,26916,972,425.6,26173440,213,0.7938132882118225,0.25122395833333333,0.0003,2120,0.2,0.06595930457115173,-0.006269915099552843,0.16582628945271913,-2.847937733021875,0.029206824
1559.6924,27043,972,436.82,26296320,214,0.821701243519783,0.2522737630208333,0.0003,2130,0.2,0.019005730748176575,-0.006936658815569293,0.17841611263157878,-2.8526318862785898,0.029342985
1559.8816,27171,972,437.92,26419200,215,0.8335622102022171,0.25074381510416666,0.0003,2140,0.2,0.06537696719169617,-0.00601643226405334,0.15522990556559912,-2.855557559405764,0.029871421
1591.5035,27297,972,442.2,26542080,216,0.7945940792560577,0.25310139973958334,0.0003,2150,0.2,0.03546144440770149,-0.006568688701166441,0.14081337112671463,-2.842363680352767,0.029419107
1514.083,27425,972,426.82,26664960,217,0.7876294255256653,0.25160807291666665,0.0003,2160,0.2,0.04514992609620094,-0.0059350258091156625,0.15856939158790434,-2.831566606151561,0.029140668
1523.235,27553,972,426.4,26787840,218,0.8392655551433563,0.2527620442708333,0.0003,2170,0.2,0.030941307544708252,-0.005826024624038837,0.13102360880371028,-2.808273830662171,0.029960541
1479.9419,27681,972,417.4,26910720,219,0.8407581895589828,0.2549055989583333,0.0003,2180,0.2,0.0350165031850338,-0.006394508553503328,0.16310685773389802,-2.8048194441075127,0.029660098
1558.7275,27808,972,440.5,27033600,220,0.8639115691184998,0.25403971354166666,0.0003,2190,0.2,0.0025219209492206573,-0.006101827991042228,0.1324433931162154,-2.7708818240091206,0.030031314
1407.9675,27936,972,396.64,27156480,221,0.8452852815389633,0.25335286458333334,0.0003,2200,0.2,0.042048461735248566,-0.0055707144217619015,0.15749551041798743,-2.772550194313129,0.029786734
1507.1293,28064,972,426.44,27279360,222,0.845331996679306,0.2555623372395833,0.0003,2210,0.2,0.03651753067970276,-0.0056419692303764655,0.17649338742679296,-2.758932826668024,0.030442981
1586.9352,28188,972,446.34,27402240,223,0.8440069109201431,0.2545418294270833,0.0003,2220,0.2,-0.009935308247804642,-0.005815704804478325,0.17564725623650398,-2.7626141791294017,0.030029269
1523.4636,28316,972,431.14,27525120,224,0.8326001018285751,0.257021484375,0.0003,2230,0.2,0.0923757404088974,-0.006230645388598835,0.1605538829167684,-2.788133939181765,0.030352559
1509.3501,28443,972,425.98,27648000,225,0.7942672520875931,0.2525333658854167,0.0003,2240,0.2,0.04689878225326538,-0.005868918676430137,0.17252583966221816,-2.778772067837417,0.030522536
1506.4012,28571,971,421.04,27770880,226,0.8558798283338547,0.25165364583333333,0.0003,2250,0.2,0.009322021156549454,-0.006046860063227844,0.15743623327677295,-2.7765675669908525,0.030143434
1490.2343,28698,971,419.76,27893760,227,0.8367068469524384,0.25452555338541666,0.0003,2260,0.2,0.06067698448896408,-0.006134069372837985,0.1724839672112527,-2.769325486284991,0.029240916
1512.434,28826,971,429.02,28016640,228,0.8326105028390884,0.25883544921875,0.0003,2270,0.2,-0.012931739911437035,-0.006387108843415869,0.19313311154187734,-2.786518448976179,0.031255957
1509.0278,28953,971,425.06,28139520,229,0.8291857540607452,0.25354166666666667,0.0003,2280,0.2,0.05006541684269905,-0.0053473884262893985,0.1901356989236471,-2.771014339538912,0.030571854
1507.6733,29080,971,422.66,28262400,230,0.795426994562149,0.2556070963541667,0.0003,2290,0.2,0.04776223003864288,-0.00585343194374218,0.1921939536150118,-2.774621915630996,0.031026784
1490.0786,29208,971,418.96,28385280,231,0.8502034246921539,0.24952311197916666,0.0003,2300,0.2,0.05679066851735115,-0.006142195678767166,0.16005651631605966,-2.769387993477285,0.030316139
1489.8019,29333,971,418.44,28508160,232,0.7892583161592484,0.24849039713541668,0.0003,2310,0.2,0.06252777576446533,-0.005139166126312678,0.17629616974455226,-2.7605591748779017,0.029215356
1458.471,29461,971,412.68,28631040,233,0.831026092171669,0.2560343424479167,0.0003,2320,0.2,0.045502789318561554,-0.005556267722143579,0.2042388949931289,-2.756695085763931,0.030304432
1438.8364,29589,971,405.0,28753920,234,0.799713984131813,0.25426839192708334,0.0003,2330,0.2,0.11003801971673965,-0.005634997198467317,0.20736699217134932,-2.7457880889003476,0.031047571
1541.0547,29717,971,430.06,28876800,235,0.843339130282402,0.24799641927083332,0.0003,2340,0.2,0.04059743881225586,-0.005709029031580334,0.20257120992930142,-2.769184027314186,0.030271571
1498.7996,29845,971,420.94,28999680,236,0.8294345885515213,0.24846435546875,0.0003,2350,0.2,0.08852244168519974,-0.006540602321389694,0.1455757046470535,-2.763049627294143,0.029770633
1546.4994,29973,971,433.42,29122560,237,0.8320730775594711,0.24688395182291667,0.0003,2360,0.2,0.05849913880228996,-0.006093259163098992,0.17556098921326338,-2.7811931115885575,0.028655533
1569.0519,30098,971,441.38,29245440,238,0.8088988810777664,0.24642822265625,0.0003,2370,0.2,0.05745179206132889,-0.005722559633498652,0.13197657550714212,-2.778193579999109,0.029696433
1362.3191,30225,971,381.74,29368320,239,0.7410638332366943,0.2498486328125,0.0003,2380,0.2,0.028202706947922707,-0.006300360572095087,0.13722013807224964,-2.7345167755459747,0.030175555
1530.0775,30353,971,431.04,29491200,240,0.7775971293449402,0.25305582682291666,0.0003,2390,0.2,-0.019260000437498093,-0.006089033299964891,0.18590542882254038,-2.73268777448684,0.03102243
1571.9137,30480,971,436.62,29614080,241,0.8210910558700562,0.25002685546875,0.0003,2400,0.2,-0.020200716331601143,-0.006281723590042626,0.14538190842722543,-2.744808776937425,0.030561099
1572.0342,30620,971,440.38,29736960,242,0.8318648934364319,0.24657063802083334,0.0003,2410,0.2,0.09236051887273788,-0.006190162311574265,0.12495704291553314,-2.7714423213899138,0.029641617
1532.7137,30748,971,427.02,29859840,243,0.8454279601573944,0.25464518229166666,0.0003,2420,0.2,0.06786006689071655,-0.006517790160475366,0.1457320022242493,-2.7420008681714534,0.03139205
1460.1273,30873,971,412.6,29982720,244,0.8304992020130157,0.25066975911458333,0.0003,2430,0.2,0.11995933204889297,-0.0058979171249120554,0.15675369488608945,-2.754437250941992,0.029379325
1523.6416,31003,971,424.22,30105600,245,0.82638780772686,0.24944498697916667,0.0003,2440,0.2,0.00820748507976532,-0.0061818223596431686,0.16847872846924777,-2.744009495700399,0.030451179
1479.9457,31128,971,413.38,30228480,246,0.817450076341629,0.24197428385416667,0.0003,2450,0.2,0.0481526255607605,-0.005358529703729195,0.14958313579001697,-2.7231370421995718,0.028710721
1466.6132,31253,971,414.38,30351360,247,0.8094366490840912,0.2505859375,0.0003,2460,0.2,0.03815729543566704,-0.00581170907484496,0.154535287777447,-2.71793783073624,0.030331163
1540.1614,31383,971,429.1,30474240,248,0.7958283573389053,0.24742513020833334,0.0003,2470,0.2,0.01913589984178543,-0.005641477105200465,0.16526728598352444,-2.6947720394904415,0.030363409
1581.909,31538,970,443.66,30597120,249,0.7834711819887161,0.24725341796875,0.0003,2480,0.2,0.05586336553096771,-0.005824347104614086,0.14741254385075686,-2.7195157826816043,0.030336825
1522.9747,31666,970,428.38,30720000,250,0.7976115792989731,0.2450048828125,0.0003,2490,0.2,0.0514182411134243,-0.005844918792906053,0.1440800282283453,-2.7142470111325383,0.029909449
1507.5004,31815,969,424.94,30842880,251,0.834346354007721,0.24290364583333332,0.0003,2500,0.2,0.011154690757393837,-0.005964967888888471,0.14286723131668017,-2.706632451675832,0.029283728
1498.6188,31944,969,424.5,30965760,252,0.8287204504013062,0.24684895833333334,0.0003,2510,0.2,0.0516764372587204,-0.0061148544623210906,0.160025030336595,-2.7221222107733287,0.030444706
1522.5625,32075,969,424.26,31088640,253,0.7924346476793289,0.24350911458333332,0.0003,2520,0.2,0.05233773961663246,-0.005977265372578889,0.1970684498094488,-2.6806407479941843,0.030105468
1583.234,32203,969,437.3,31211520,254,0.8321801275014877,0.24453369140625,0.0003,2530,0.2,0.09052921086549759,-0.006097978981573154,0.16881635086872848,-2.693050064096848,0.029664237
1475.914,32329,969,414.48,31334400,255,0.8290511220693588,0.24170247395833333,0.0003,2540,0.2,0.011975426226854324,-0.00592195619860225,0.15265749324636999,-2.6736994644751153,0.02908841
1491.5724,32457,969,414.36,31457280,256,0.8248265385627747,0.24544596354166667,0.0003,2550,0.2,0.07153350859880447,-0.006013253125101983,0.15684874914896985,-2.669295590892434,0.030396195
1500.3032,32584,969,417.9,31580160,257,0.8384030759334564,0.24726725260416665,0.0003,2560,0.2,0.01119202934205532,-0.006402585691830609,0.17881287913934404,-2.675842176154256,0.030513315
1522.3253,32713,969,423.82,31703040,258,0.8428989797830582,0.24760091145833332,0.0003,2570,0.2,0.023121565580368042,-0.005669707775941788,0.1713033091967615,-2.637685635263721,0.03057766
1440.2512,32841,969,403.96,31825920,259,0.8218889832496643,0.245986328125,0.0003,2580,0.2,0.03706924989819527,-0.006032154626200281,0.12561504659048903,-2.6720510072881978,0.030796034
1515.15,32969,969,420.12,31948800,260,0.8162641376256943,0.24544840494791667,0.0003,2590,0.2,0.1142510399222374,-0.005720405547526753,0.15692526058012543,-2.666530151553452,0.030397307
1414.3962,33094,969,398.56,32071680,261,0.8178130090236664,0.24712727864583334,0.0003,2600,0.2,0.22227239608764648,-0.005873084675992383,0.17398995967562467,-2.6580552595232922,0.030482607
1568.4191,33219,969,437.58,32194560,262,0.8379085659980774,0.24471842447916667,0.0003,2610,0.2,0.10748988389968872,-0.005105034778983585,0.15979426195990526,-2.648282411110898,0.029155023
1495.3103,33344,969,416.02,32317440,263,0.8428304195404053,0.24299886067708334,0.0003,2620,0.2,0.04344607889652252,-0.005889790901853,0.15927914176737734,-2.648874201066792,0.029902833
1480.9187,33472,969,412.24,32440320,264,0.8468859046697617,0.24241373697916666,0.0003,2630,0.2,-0.019521616399288177,-0.00622838331655051,0.13815505233214936,-2.665842480709155,0.029057639
1537.5596,33601,969,428.54,32563200,265,0.829205647110939,0.24581949869791667,0.0003,2640,0.2,0.17565158009529114,-0.005965061837317384,0.1567957741924814,-2.649328680286805,0.029734036
1460.7478,33726,969,406.48,32686080,266,0.8028253018856049,0.24650309244791666,0.0003,2650,0.2,0.11823390424251556,-0.0061947314791905225,0.1673062236031789,-2.6525429623077312,0.03070031
1529.6765,33853,969,423.78,32808960,267,0.8259490579366684,0.24006673177083335,0.0003,2660,0.2,0.06960908323526382,-0.005413586903875209,0.14864316107069803,-2.626045326155921,0.028585698
1477.9061,33981,969,412.82,32931840,268,0.7856584787368774,0.248232421875,0.0003,2670,0.2,0.07341316342353821,-0.005868106929719943,0.18477075988533517,-2.6163078147917984,0.030882088
1557.0914,34105,969,433.28,33054720,269,0.8159035891294479,0.249326171875,0.0003,2680,0.2,0.12965844571590424,-0.005559325373657581,0.17737277240278976,-2.602434330843389,0.030598115
1536.6133,34233,969,427.68,33177600,270,0.8486680239439011,0.2447021484375,0.0003,2690,0.2,0.08632276952266693,-0.005811619263777174,0.13957215210956445,-2.577736207973212,0.030421006
1531.1952,34362,969,424.36,33300480,271,0.805187538266182,0.24554280598958333,0.0003,2700,0.2,0.053400568664073944,-0.005849417988332183,0.17086354724422562,-2.5859493849178157,0.03039556
1586.0977,34489,969,443.88,33423360,272,0.843555212020874,0.24702880859375,0.0003,2710,0.2,-0.008505895733833313,-0.005416391391678796,0.15831426733270443,-2.589810810635487,0.02983425
1607.6368,34615,969,447.94,33546240,273,0.8082620948553085,0.24702229817708332,0.0003,2720,0.2,0.019104206934571266,-0.0056075374104693765,0.15830175463760193,-2.5604682406038046,0.030723969
1526.21,34742,969,430.34,33669120,274,0.788558840751648,0.251416015625,0.0003,2730,0.2,0.06107839569449425,-0.006170292919850908,0.14899759859355982,-2.5533212344907223,0.030541908
1552.4525,34867,969,433.66,33792000,275,0.8259446769952774,0.24763834635416668,0.0003,2740,0.2,0.03155204653739929,-0.006286776206989089,0.15723822407375943,-2.5627605251719556,0.030343214
1602.315,34992,969,447.36,33914880,276,0.832546204328537,0.24319091796875,0.0003,2750,0.2,-0.0011775679886341095,-0.005459875749420462,0.15420351719784472,-2.5756386572867633,0.029258244
1566.1256,35120,969,437.08,34037760,277,0.8144769221544266,0.24004150390625,0.0003,2760,0.2,0.041846100240945816,-0.0052058443404105975,0.15603446906713847,-2.566948674482604,0.029685741
1518.1842,35246,969,422.88,34160640,278,0.7510896921157837,0.24601318359375,0.0003,2770,0.2,0.08507006615400314,-0.00587363886835495,0.1537836365447341,-2.5765866429855424,0.031764634
1505.3579,35370,969,416.2,34283520,279,0.781995102763176,0.24544270833333334,0.0003,2780,0.2,0.041732534766197205,-0.0059630762896388965,0.17972201217140538,-2.5586120575666427,0.030882947
1559.0233,35496,969,435.06,34406400,280,0.8012177795171738,0.23694498697916666,0.0003,2790,0.2,0.06534622609615326,-0.00562327430372837,0.170614885322575,-2.5585050569226344,0.029951653
1572.7917,35621,969,431.52,34529280,281,0.8036135584115982,0.24178548177083334,0.0003,2800,0.2,0.042828187346458435,-0.0059897781997278795,0.16056326530636095,-2.54844414614141,0.029224722
1515.746,35749,969,419.3,34652160,282,0.8143460154533386,0.23967122395833335,0.0003,2810,0.2,0.1790432631969452,-0.0057547200473406215,0.15783214166702236,-2.5655715946604807,0.028629187
1481.6786,35877,969,415.44,34775040,283,0.8108264952898026,0.24470296223958332,0.0003,2820,0.2,0.15544123947620392,-0.005408705289713301,0.1715394332735256,-2.551433700757722,0.03047496
1418.647,36017,968,392.8,34897920,284,0.8143025189638138,0.24146728515625,0.0003,2830,0.2,0.06677502393722534,-0.005214933941967198,0.1557317921015783,-2.5596431702375413,0.029641064
1575.3263,36144,968,436.72,35020800,285,0.8162534832954407,0.24323079427083333,0.0003,2840,0.2,0.013673033565282822,-0.004972692774032718,0.18217373047218038,-2.558068573201696,0.030294128
