time/time_elapsed,time/total_timesteps,time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,train/explained_variance,train/value_loss,train/loss,train/clip_fraction,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/learning_rate,train/entropy_loss,train/clip_range
1779,1720320,14,450.0,1102.8601,966,0.8024340867996216,0.116327632159179,0.07245473563671112,0.10515055338541666,0.00030692423729609193,3390,0.014310058,0.0003,-2.040716596345107,0.2
1914,1843200,15,450.0,1204.0271,962,0.8838465884327888,0.06432579172212476,0.034908562898635864,0.11093994140625,-0.0012271566062372586,3400,0.018649869,0.0003,-2.143752699568868,0.2
2049,1966080,16,450.0,1199.1854,959,0.8895640149712563,0.08940996249725383,0.07559952139854431,0.1178076171875,0.0005251744902428375,3410,0.020345053,0.0003,-2.0172962506922585,0.2
2184,2088960,17,450.0,1126.6481,956,0.8845869898796082,0.0673872240124183,0.031162191182374954,0.11895751953125,-0.0007774239679868818,3420,0.018261675,0.0003,-2.06976250089705,0.2
2319,2211840,18,450.0,1153.2074,953,0.7500713616609573,0.1080593347507723,0.060320936143398285,0.11222086588541667,-0.00015504484480819276,3430,0.013818716,0.0003,-2.222850679034988,0.2
2453,2334720,19,450.0,1222.0227,951,0.805121585726738,0.0931099202097054,0.005531635135412216,0.11536539713541667,-0.0012157822153373368,3440,0.018085735,0.0003,-2.1168877478068073,0.2
2588,2457600,20,450.0,1134.3108,949,0.8048335760831833,0.11143255121341401,0.05670960620045662,0.1211767578125,-0.0004288463022385258,3450,0.015786644,0.0003,-2.053161479750027,0.2
2723,2580480,21,450.0,1178.6405,947,0.8180344104766846,0.11426649823464687,0.08932990580797195,0.11438720703125,-0.0003042698520766862,3460,0.013016014,0.0003,-2.1632952597240607,0.2
2877,2703360,22,450.0,1195.1125,939,0.8102831095457077,0.10035986184787665,0.009332939982414246,0.11424641927083333,-0.0004227694614746724,3470,0.013873679,0.0003,-2.1276497172688447,0.2
3012,2826240,23,450.0,1165.4059,938,0.7965971380472183,0.12259691180445467,0.09700681269168854,0.11283447265625,-6.741841134498827e-06,3480,0.015227743,0.0003,-2.083444771959136,0.2
3146,2949120,24,450.0,1142.167,937,0.7918978929519653,0.1072268896184687,0.11121785640716553,0.11446207682291666,-0.000523889835706844,3490,0.015311103,0.0003,-2.156986977998167,0.2
