rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,time/time_elapsed,time/iterations,train/value_loss,train/policy_gradient_loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/clip_range,train/entropy_loss,train/n_updates,train/approx_kl,train/loss
1407.2144,17448960,961,417.68,18154,142,0.13769543829277003,-0.006580711418606977,0.0003,0.8562115728855133,0.26328857421875,0.2,-3.109639209546149,1410,0.02971425,0.12144975364208221
1438.3522,17571840,961,427.02,18280,143,0.11251970454259815,-0.006892015872296421,0.0003,0.8700769990682602,0.26127685546875,0.2,-3.105271780093511,1420,0.029587662,0.012701654806733131
1430.2098,17694720,961,418.36,18412,144,0.11445371037979687,-0.006370198571488193,0.0003,0.8673973977565765,0.26387369791666665,0.2,-3.1030664446453256,1430,0.029357288,-0.0073142219334840775
1333.8445,17817600,960,390.78,18541,145,0.11557699525190401,-0.006129598891972516,0.0003,0.875232644379139,0.26245442708333333,0.2,-3.105812718172868,1440,0.029369358,-0.0012087253853678703
1485.8582,17940480,961,431.22,18668,146,0.14219974947239583,-0.006017264246359749,0.0003,0.8983429744839668,0.26281656901041667,0.2,-3.0733730053156614,1450,0.029370304,0.041395895183086395
1377.6212,18063360,960,397.6,18796,147,0.11847754207172935,-0.005763765801805979,0.0003,0.8495059460401535,0.2598982747395833,0.2,-3.0762332167724766,1460,0.029359046,0.01343660056591034
1459.9614,18186240,961,425.98,18923,148,0.13087749818727995,-0.006271401487556432,0.0003,0.9041089415550232,0.2597224934895833,0.2,-3.079349844927589,1470,0.029366974,0.03320194408297539
1459.8441,18309120,961,421.28,19051,149,0.11771921967878976,-0.006480407244228748,0.0003,0.8562812805175781,0.2635774739583333,0.2,-3.0644710252558194,1480,0.030116217,0.08950559049844742
1475.3324,18432000,960,428.18,19183,150,0.10053231451427563,-0.006518305331810552,0.0003,0.8517414629459381,0.2606608072916667,0.2,-3.0550325188661613,1490,0.028844288,0.021346375346183777
1466.4727,18554880,960,428.58,19312,151,0.12386972748266999,-0.006069857862154701,0.0003,0.8727095723152161,0.260712890625,0.2,-3.0538783202071986,1500,0.029110352,0.05635521933436394
1459.5216,18677760,960,425.48,19448,152,0.1356498070162585,-0.006804929323610243,0.0003,0.8767996802926064,0.2632373046875,0.2,-3.058370234419902,1510,0.02949676,0.05896022543311119
1496.6985,18800640,960,432.62,19574,153,0.12246970660999068,-0.0071265426643337074,0.0003,0.8846234157681465,0.26229736328125,0.2,-3.040557407078644,1520,0.029803198,0.05428092181682587
1436.532,18923520,960,412.42,19701,154,0.1408531949687555,-0.00643021180735559,0.0003,0.8618243783712387,0.2623046875,0.2,-3.029586582419773,1530,0.030223668,0.05765308812260628
1436.2789,19046400,960,415.94,19830,155,0.12578255774176797,-0.006690229161510312,0.0003,0.8772444874048233,0.26446451822916667,0.2,-3.0197066012273233,1540,0.030003054,0.027736907824873924
1462.0381,19169280,960,416.7,19957,156,0.14939562538299167,-0.006283861552456074,0.0003,0.8802674263715744,0.26810872395833335,0.2,-3.0137668011461693,1550,0.031307038,-0.005368409678339958
1466.4241,19292160,960,426.96,20084,157,0.13231092679391926,-0.006702708936748725,0.0003,0.8447282761335373,0.26554443359375,0.2,-3.022340729261438,1560,0.030070134,0.022184953093528748
1433.1594,19415040,960,417.0,20210,158,0.1419101190340977,-0.006704508233906381,0.0003,0.8448030948638916,0.26826171875,0.2,-3.009424012377858,1570,0.030532926,0.06085825711488724
1481.0602,19537920,960,431.48,20339,159,0.12888122115230846,-0.006435103462572442,0.0003,0.8673786818981171,0.2638916015625,0.2,-3.0075081048284966,1580,0.030045612,0.04032883048057556
1484.3817,19660800,959,427.34,20481,160,0.11784026148476794,-0.005892382810367659,0.0003,0.8464252352714539,0.26131591796875,0.2,-3.028824816371004,1590,0.029484125,0.025894640013575554
1489.2803,19783680,959,430.46,20609,161,0.1366874611431558,-0.0061745669338779405,0.0003,0.8423096984624863,0.26065755208333335,0.2,-3.034696119551857,1600,0.029800504,-0.001466553658246994
1409.6876,19906560,959,405.52,20738,162,0.1386006180171777,-0.006567000786823579,0.0003,0.8348131328821182,0.26460367838541665,0.2,-2.99937836283197,1610,0.029914644,0.021240638568997383
1470.0515,20029440,959,423.66,20865,163,0.13135528547543798,-0.006655262577587564,0.0003,0.8866544216871262,0.26576822916666665,0.2,-2.9906414906556407,1620,0.030784117,0.04055733233690262
1558.0164,20152320,959,447.06,20994,164,0.13102159062866123,-0.006027196217210076,0.0003,0.8596808910369873,0.26546875,0.2,-2.975066221927603,1630,0.029910464,0.030257204547524452
1492.9052,20275200,959,431.72,21122,165,0.11670362939087985,-0.006105205480853328,0.0003,0.8016784936189651,0.26139729817708335,0.2,-2.9738051632170874,1640,0.029606843,0.03704700246453285
1405.5641,20398080,959,405.48,21254,166,0.12277828129425568,-0.006576697484100199,0.0003,0.8449443727731705,0.2667578125,0.2,-2.96949360302339,1650,0.031276863,0.03717241436243057
1479.8092,20520960,959,429.5,21398,167,0.1485998617945006,-0.0061192130663948775,0.0003,0.8519831448793411,0.26261555989583335,0.2,-2.968170811633269,1660,0.031007297,0.06236538290977478
1482.9888,20643840,958,430.2,21527,168,0.12855811150414714,-0.005979725814728833,0.0003,0.8525039255619049,0.26587809244791666,0.2,-2.954381608851254,1670,0.030594204,0.03403887152671814
1443.7108,20766720,958,415.48,21654,169,0.13311455521955698,-0.006887691637530224,0.0003,0.8863530382514,0.2593701171875,0.2,-2.9888539882500966,1680,0.030207073,0.06599272042512894
1414.7568,20889600,958,404.16,21788,170,0.1468464175517632,-0.006990419081460762,0.0003,0.8794334754347801,0.26257080078125,0.2,-2.969574344344437,1690,0.030267263,0.06804913282394409
1498.6957,21012480,958,430.06,21918,171,0.13686453229379064,-0.0064381939310987945,0.0003,0.8704966157674789,0.26143310546875,0.2,-2.95527395563821,1700,0.030166853,0.055071089416742325
1400.3464,21135360,958,398.3,22046,172,0.1419347329667653,-0.006629101665979154,0.0003,0.8689765781164169,0.26437581380208336,0.2,-2.9532570128763713,1710,0.030124195,0.032539401203393936
1444.1547,21258240,958,415.9,22174,173,0.1413385365039964,-0.006334850920320605,0.0003,0.8659002780914307,0.262607421875,0.2,-2.9368381351605057,1720,0.030152934,0.06918448954820633
1467.2203,21381120,958,417.88,22304,174,0.15129793776926817,-0.006486802415968972,0.0003,0.883868396282196,0.2659480794270833,0.2,-2.92718325778842,1730,0.031309765,0.04596452787518501
1402.9946,21504000,958,405.98,22430,175,0.13312698173268775,-0.006794376220223057,0.0003,0.877257376909256,0.26235514322916664,0.2,-2.940135242789984,1740,0.030351376,0.0007330439984798431
1462.668,21626880,958,418.14,22559,176,0.13849401735293213,-0.006538080465976842,0.0003,0.8534471988677979,0.263330078125,0.2,-2.925963578869899,1750,0.030679239,0.001153837889432907
1479.1814,21749760,958,423.76,22685,177,0.1305028332277046,-0.006054096518443354,0.0003,0.8713703453540802,0.25930582682291664,0.2,-2.9139065565293034,1760,0.029348455,0.015906259417533875
1450.1598,21872640,958,412.68,22813,178,0.14020711030010716,-0.0063513376229154045,0.0003,0.8271994143724442,0.26366943359375,0.2,-2.9053584194555877,1770,0.030351432,0.05949266627430916
1498.0186,21995520,958,425.8,22940,179,0.1308616527157331,-0.005860425719050303,0.0003,0.8578443676233292,0.2617032877604167,0.2,-2.8986492716769376,1780,0.03036334,0.05484922230243683
1463.6088,22118400,958,421.3,23071,180,0.12834867647480375,-0.00614209574719401,0.0003,0.882434755563736,0.26062337239583333,0.2,-2.899757694229484,1790,0.030369015,0.022306926548480988
1480.5759,22241280,958,422.04,23199,181,0.12452667508550803,-0.00612418836888537,0.0003,0.8627703785896301,0.2585953776041667,0.2,-2.892798611509303,1800,0.030242285,0.23191030323505402
1394.1925,22364160,958,400.28,23328,182,0.13780846212175674,-0.006683705946391759,0.0003,0.861318901181221,0.2613753255208333,0.2,-2.903408987745643,1810,0.03111956,0.14796429872512817
1453.784,22487040,958,415.7,23457,183,0.1340183814551953,-0.00661688489040292,0.0003,0.8678707480430603,0.26255615234375,0.2,-2.9153869018827874,1820,0.030849576,0.02358175627887249
1432.0408,22609920,958,412.12,23586,184,0.12751027533202433,-0.006634183791805602,0.0003,0.8767899498343468,0.26029378255208335,0.2,-2.897160967116555,1830,0.030195875,0.13281935453414917
1453.7021,22732800,958,413.64,23714,185,0.12527081146176594,-0.006142872072268801,0.0003,0.8844772279262543,0.2561954752604167,0.2,-2.901098811974128,1840,0.029687913,0.07650166004896164
1489.4274,22855680,958,427.1,23843,186,0.13657115419618399,-0.006080838208769516,0.0003,0.8849930316209793,0.2598697916666667,0.2,-2.9037795086453357,1850,0.029957246,0.03693273663520813
1494.6189,22978560,958,425.24,23971,187,0.1511534768246929,-0.00636577795072905,0.0003,0.8376530557870865,0.26104329427083334,0.2,-2.8947767689824104,1860,0.0310648,0.07666822522878647
1439.221,23101440,958,414.76,24099,188,0.1305111690640236,-0.006480983030047962,0.0003,0.8531911671161652,0.26310302734375,0.2,-2.895587234993776,1870,0.030079363,0.077445387840271
1336.9879,23224320,958,387.64,24226,189,0.15944208870700094,-0.006271015084506264,0.0003,0.8560392707586288,0.26162516276041664,0.2,-2.867472093775868,1880,0.030771391,0.015204750001430511
1425.3153,23347200,958,412.58,24354,190,0.15715647324987608,-0.005808099162125776,0.0003,0.8524043709039688,0.2625528971354167,0.2,-2.8709153563280903,1890,0.03090878,0.16645115613937378
1382.3604,23470080,958,397.74,24483,191,0.13606379798089618,-0.005926603836827174,0.0003,0.8662641644477844,0.26033854166666665,0.2,-2.879061942162613,1900,0.030637296,0.003274785354733467
1461.8237,23592960,958,425.18,24614,192,0.1634216481621843,-0.005522983825127691,0.0003,0.8841905519366264,0.2621207682291667,0.2,-2.8570280916864674,1910,0.030922992,0.10600290447473526
1419.0269,23715840,958,405.2,24740,193,0.1416591320638933,-0.005608104875961241,0.0003,0.8628640174865723,0.2572224934895833,0.2,-2.851928828023374,1920,0.029674148,0.017708072438836098
1420.197,23838720,958,406.72,24869,194,0.15957388346432708,-0.006211977529134553,0.0003,0.8715912848711014,0.2599666341145833,0.2,-2.8862683431059124,1930,0.030404167,0.05889265611767769
1431.851,23961600,958,408.44,24997,195,0.16732174973246097,-0.006148098721541828,0.0003,0.8367011994123459,0.26247477213541665,0.2,-2.8603900907933713,1940,0.030429661,0.027468334883451462
1413.1053,24084480,958,402.68,25124,196,0.147209783969253,-0.006338495814464599,0.0003,0.8335113972425461,0.26364827473958335,0.2,-2.8883596106494465,1950,0.031310108,0.04904702678322792
1508.0752,24207360,958,428.82,25254,197,0.13516989267038299,-0.0062389073680484824,0.0003,0.8277318179607391,0.262314453125,0.2,-2.873696344854931,1960,0.030685566,0.19084328413009644
1410.5948,24330240,958,403.8,25383,198,0.14543835048175727,-0.006607475029998871,0.0003,0.8469122499227524,0.25836100260416667,0.2,-2.872074705213308,1970,0.030617777,0.0012356285005807877
1451.7395,24453120,958,412.66,25512,199,0.11514719033060829,-0.006554757077841107,0.0003,0.9097257852554321,0.25645751953125,0.2,-2.8728966503590345,1980,0.03010443,0.08909730613231659
1475.0088,24576000,958,420.98,25639,200,0.15695921098900725,-0.0064891516882744325,0.0003,0.8774211183190346,0.2557853190104167,0.2,-2.892907606760661,1990,0.030661011,0.06070028617978096
1421.5375,24698880,958,403.62,25767,201,0.13305502180320522,-0.0065524699362201014,0.0003,0.8735170811414719,0.25888916015625,0.2,-2.904800948364039,2000,0.030505402,0.041399165987968445
1447.7427,24821760,958,411.58,25896,202,0.15624345633220704,-0.006350452626735811,0.0003,0.8918745517730713,0.25868896484375,0.2,-2.867939044237137,2010,0.030543447,0.09223996102809906
1406.6243,24944640,958,397.44,26024,203,0.1500417859761122,-0.006451612910932453,0.0003,0.8768663555383682,0.25589680989583335,0.2,-2.881238837825755,2020,0.03017926,-0.009440695866942406
1438.3456,25067520,958,408.52,26152,204,0.13856685536263588,-0.0060324426962688445,0.0003,0.881653442978859,0.25970377604166667,0.2,-2.846295004462202,2030,0.031100335,-0.006817856803536415
1442.1115,25190400,958,411.02,26279,205,0.1616391921544952,-0.006026391815854974,0.0003,0.8601859509944916,0.2572908528645833,0.2,-2.8488076042880617,2040,0.031143121,0.0508604533970356
1420.8462,25313280,958,404.44,26406,206,0.1507380924272972,-0.006642242517409613,0.0003,0.876172624528408,0.2604150390625,0.2,-2.8528476203605533,2050,0.030868527,0.03211193531751633
1412.7545,25436160,958,401.7,26534,207,0.15114011935783006,-0.006339334887491835,0.0003,0.8642886728048325,0.25707112630208334,0.2,-2.8451893814404805,2060,0.02995147,0.06436862051486969
1478.2482,25559040,958,423.72,26674,208,0.14876869180821814,-0.00597330307832029,0.0003,0.8441725969314575,0.25797444661458335,0.2,-2.8270457606514294,2070,0.030853784,0.025824084877967834
1523.5669,25681920,958,433.56,26803,209,0.16451939789277578,-0.006342423608378643,0.0003,0.8593441843986511,0.2613753255208333,0.2,-2.825769418155154,2080,0.03176285,0.03274070844054222
1445.8258,25804800,958,414.78,26930,210,0.13191495739767561,-0.006327713646260236,0.0003,0.8456270098686218,0.25919759114583335,0.2,-2.8407859696944553,2090,0.030311115,0.046040959656238556
1368.7625,25927680,957,391.74,27072,211,0.167352301843833,-0.005565002615840058,0.0003,0.8784022331237793,0.26010498046875,0.2,-2.8104713383192816,2100,0.031232314,0.05104479193687439
1463.0364,26050560,957,421.02,27199,212,0.1884300848734953,-0.0059350003818538725,0.0003,0.8673908114433289,0.25844156901041665,0.2,-2.7965700648973386,2110,0.03147765,0.15411674976348877
1430.795,26173440,957,410.38,27327,213,0.1537820457861138,-0.006142285194479579,0.0003,0.8698395043611526,0.26024495442708334,0.2,-2.815203025812904,2120,0.031779747,0.0626516342163086
1419.9542,26296320,957,406.02,27456,214,0.13865743331213404,-0.006139878096698036,0.0003,0.8786555081605911,0.25670654296875,0.2,-2.8121284483124813,2130,0.03124218,0.05768456310033798
1418.2783,26419200,957,402.92,27585,215,0.15422059453412656,-0.00586906470934385,0.0003,0.8996440693736076,0.2588224283854167,0.2,-2.799267330902318,2140,0.03058672,0.01363292708992958
1383.9105,26542080,957,393.3,27712,216,0.15705818478755343,-0.0062262983316274285,0.0003,0.8792204856872559,0.25694905598958334,0.2,-2.7966827267532546,2150,0.03076565,0.04657801613211632
1389.2292,26664960,957,387.38,27840,217,0.16462569469789742,-0.005200133910123744,0.0003,0.8742741346359253,0.2593204752604167,0.2,-2.7707338573286933,2160,0.031042019,0.33878999948501587
1325.1656,26787840,957,374.5,27967,218,0.1827431584331983,-0.005393589805413892,0.0003,0.8882535919547081,0.25762369791666667,0.2,-2.7748843610410887,2170,0.03112713,0.03380530700087547
1445.6791,26910720,957,410.76,28094,219,0.1654314174662189,-0.0054665914281516355,0.0003,0.859594389796257,0.25797932942708335,0.2,-2.760749290113648,2180,0.031800628,0.14302997291088104
1456.8525,27033600,957,407.96,28223,220,0.16658480123927197,-0.0056020356094419795,0.0003,0.8325336575508118,0.259013671875,0.2,-2.7680239701891938,2190,0.031654466,0.030618727207183838
1365.9452,27156480,957,398.16,28350,221,0.19042474182992009,-0.005555376150150551,0.0003,0.8596333116292953,0.25736653645833335,0.2,-2.775677608239154,2200,0.030431828,0.05005482956767082
1407.5498,27279360,957,393.48,28479,222,0.158458531719225,-0.004990760671147048,0.0003,0.8818794637918472,0.25665934244791666,0.2,-2.7733736937244733,2210,0.03137919,0.07095123082399368
1499.3263,27402240,957,426.26,28606,223,0.16789678978539693,-0.005175689951765889,0.0003,0.846719279885292,0.25896728515625,0.2,-2.771584713160992,2220,0.032695897,0.037186454981565475
1400.9968,27525120,956,396.6,28767,224,0.15496299525955692,-0.005590381679909721,0.0003,0.7800558060407639,0.255712890625,0.2,-2.8005633996178707,2230,0.031452466,0.037092313170433044
1434.5088,27648000,955,409.06,28925,225,0.18890688759129262,-0.0053560410723487925,0.0003,0.8487129807472229,0.25498046875,0.2,-2.800854680252572,2240,0.031058175,0.014686711132526398
1458.9148,27770880,955,421.48,29052,226,0.1586990726898754,-0.005964495821178086,0.0003,0.8641480207443237,0.25158854166666667,0.2,-2.811549690924585,2250,0.030762734,0.005775053054094315
1382.8079,27893760,955,393.58,29192,227,0.18466399032428552,-0.006035651772805674,0.0003,0.8588951230049133,0.25298828125,0.2,-2.7935756201048694,2260,0.031345114,0.04231888800859451
1467.9192,28016640,955,417.16,29321,228,0.17639147288476428,-0.006029738035006934,0.0003,0.8567457050085068,0.2515625,0.2,-2.789240457129975,2270,0.030339725,0.00917002186179161
1448.0508,28139520,955,417.18,29449,229,0.1583682316087652,-0.006174151096220157,0.0003,0.8452890366315842,0.2504451497395833,0.2,-2.79460625829796,2280,0.030669875,0.03925658017396927
1469.6311,28262400,955,417.04,29578,230,0.19907935956056463,-0.0052435219924761136,0.0003,0.8324450254440308,0.2531201171875,0.2,-2.7866777117177843,2290,0.030518731,0.04233634099364281
1416.9591,28385280,955,401.6,29706,231,0.17454960425927615,-0.005924562124728254,0.0003,0.8635179251432419,0.2523323567708333,0.2,-2.752464775679012,2300,0.030941185,0.07903671264648438
1394.678,28508160,955,398.42,29835,232,0.1704233547403904,-0.005954537462051424,0.0003,0.8657065331935883,0.25248779296875,0.2,-2.7760246782377362,2310,0.030760784,0.04244097322225571
1441.6776,28631040,955,407.24,29962,233,0.18580068663257407,-0.005895101862115552,0.0003,0.8669619560241699,0.2550480143229167,0.2,-2.756254180545608,2320,0.03169304,0.033646054565906525
1460.029,28753920,955,411.28,30096,234,0.15991950350027764,-0.005913372805152904,0.0003,0.8602131903171539,0.2510652669270833,0.2,-2.7790845950568714,2330,0.030785026,0.02900834009051323
1368.9641,28876800,955,388.18,30225,235,0.17484433761390392,-0.0058513642594941,0.0003,0.8674405068159103,0.2520524088541667,0.2,-2.7836221561332546,2340,0.030212084,0.10814415663480759
1422.1556,28999680,955,398.4,30353,236,0.1932277060842413,-0.0056022733363352015,0.0003,0.8783911988139153,0.24943766276041668,0.2,-2.79336279767255,2350,0.031146463,0.037546321749687195
1415.3506,29122560,955,400.28,30482,237,0.16338352234490836,-0.006301466139314774,0.0003,0.8711976110935211,0.25234130859375,0.2,-2.790860170063873,2360,0.03048461,0.08022891730070114
1438.4084,29245440,955,403.46,30611,238,0.19043944714096142,-0.005486816026974945,0.0003,0.8669152557849884,0.2500252278645833,0.2,-2.7658804456392923,2370,0.031201633,0.04647783935070038
1421.1876,29368320,955,403.16,30740,239,0.16317709748264558,-0.005651335587050804,0.0003,0.864996924996376,0.24518798828125,0.2,-2.7683353797967234,2380,0.029478665,-8.566677570343018e-05
1465.1261,29491200,955,414.54,30869,240,0.15722766195908966,-0.005587704288912695,0.0003,0.854767695069313,0.2503938802083333,0.2,-2.770057290904224,2390,0.030357672,0.05063123255968094
1387.0197,29614080,955,388.66,30998,241,0.1482511246864063,-0.005575986241589514,0.0003,0.8792042881250381,0.24905924479166666,0.2,-2.757380915569762,2400,0.031116063,0.010798562318086624
1453.8022,29736960,955,405.7,31125,242,0.18634034054072496,-0.005244471179394168,0.0003,0.8766769543290138,0.25296142578125,0.2,-2.7285916622603934,2410,0.0309828,0.04682809114456177
1270.0842,29859840,955,357.76,31252,243,0.20405543091503206,-0.005538419523982156,0.0003,0.8508470505475998,0.25514892578125,0.2,-2.7345724313830337,2420,0.031735517,0.05806465446949005
1464.8673,29982720,955,408.62,31385,244,0.18565218351218693,-0.005494544069915719,0.0003,0.8690717369318008,0.2510831705729167,0.2,-2.7145184295376144,2430,0.030899746,0.11616753041744232
1428.846,30105600,955,404.74,31518,245,0.18367956495814725,-0.005615613923306834,0.0003,0.8676340878009796,0.25327718098958335,0.2,-2.748961450320979,2440,0.031106064,0.11948485672473907
1443.092,30228480,955,396.68,31647,246,0.1738929230463691,-0.006138975459637853,0.0003,0.8584317713975906,0.25426676432291667,0.2,-2.7251767959445714,2450,0.032316387,0.0967348963022232
1429.6952,30351360,954,402.76,31788,247,0.17841623813389257,-0.005554902262623121,0.0003,0.8454268574714661,0.25073567708333333,0.2,-2.72994479217877,2460,0.030494623,0.14908283948898315
1455.3538,30474240,954,409.7,31917,248,0.18964274968942238,-0.005969957915561584,0.0003,0.8688238263130188,0.2518562825520833,0.2,-2.7325023851792016,2470,0.031495582,0.029972456395626068
1472.191,30597120,954,426.56,32045,249,0.1830124168981759,-0.005798950586886349,0.0003,0.8709920644760132,0.25235595703125,0.2,-2.731614166088402,2480,0.03097769,0.012012746185064316
1493.4805,30720000,954,417.56,32175,250,0.14871787665334218,-0.005501346365672361,0.0003,0.8345994204282761,0.2515462239583333,0.2,-2.7313512611140807,2490,0.031416412,0.04828345775604248
1388.5397,30842880,954,393.96,32304,251,0.1630041093195905,-0.005341012758741878,0.0003,0.867133766412735,0.24770345052083334,0.2,-2.7368007103353738,2500,0.030811839,0.02626926824450493
1351.7197,30965760,954,380.24,32432,252,0.16295813349192032,-0.0057084143005401225,0.0003,0.8483748584985733,0.252314453125,0.2,-2.7163234275827803,2510,0.031283375,0.007222583517432213
1496.8542,31088640,954,419.88,32559,253,0.18816333770868368,-0.005353886425446035,0.0003,0.8666174858808517,0.2489599609375,0.2,-2.7238418933625024,2520,0.031071551,0.16588574647903442
1479.1069,31211520,954,417.92,32688,254,0.15502692869258075,-0.0057391901129873685,0.0003,0.8791175559163094,0.25189208984375,0.2,-2.7204230357458195,2530,0.031618938,0.09000061452388763
1472.2833,31334400,954,415.76,32816,255,0.144526703570397,-0.005698292881976765,0.0003,0.8453098386526108,0.24764729817708334,0.2,-2.7331240439166624,2540,0.030976672,0.12307936698198318
1384.9044,31457280,954,391.02,32943,256,0.16856948913176895,-0.005309835232934953,0.0003,0.8685299754142761,0.25249674479166667,0.2,-2.7151195101564127,2550,0.031246467,0.06516779959201813
1483.0913,31580160,954,419.34,33096,257,0.18950130982363286,-0.005169010684470171,0.0003,0.8663372546434402,0.2528181966145833,0.2,-2.714158826880157,2560,0.03181628,0.027129944413900375
1337.1658,31703040,954,378.06,33223,258,0.18182121514168104,-0.005341957774523204,0.0003,0.8717180639505386,0.253388671875,0.2,-2.69541501318415,2570,0.03253563,0.0002222023904323578
1493.9448,31825920,954,427.96,33350,259,0.17138788233268618,-0.005479014261988292,0.0003,0.8444289118051529,0.25298909505208333,0.2,-2.6781929621721305,2580,0.031339332,0.02647511661052704
1327.3638,31948800,954,378.96,33479,260,0.14723305424520125,-0.006170492901269427,0.0003,0.865755170583725,0.24939860026041666,0.2,-2.699522415921092,2590,0.03153958,0.010134348645806313
1392.8232,32071680,954,396.36,33608,261,0.2112293914037097,-0.0053882332455759754,0.0003,0.8873241245746613,0.25040364583333335,0.2,-2.6681705184405047,2600,0.033034768,0.05131535232067108
1460.7806,32194560,954,417.62,33741,262,0.16901631704551012,-0.005264604579636701,0.0003,0.8632209151983261,0.24846923828125,0.2,-2.6816736120482285,2610,0.03122444,0.08251135051250458
1378.9452,32317440,954,390.9,33867,263,0.18284141468757298,-0.005436947159378178,0.0003,0.8715583980083466,0.24670735677083333,0.2,-2.676385486908257,2620,0.03165805,0.071164071559906
1436.1062,32440320,954,402.08,33995,264,0.20088460184973275,-0.005238194103876595,0.0003,0.8999935165047646,0.24610188802083333,0.2,-2.6712332887450856,2630,0.031947155,0.004510905593633652
1311.2397,32563200,954,375.62,34121,265,0.16426814039325108,-0.006089264773739463,0.0003,0.860872432589531,0.24845784505208332,0.2,-2.6923559813325606,2640,0.031316712,0.04582175984978676
1467.6586,32686080,954,417.04,34251,266,0.21542432378298448,-0.0059468339416465215,0.0003,0.8561129420995712,0.250458984375,0.2,-2.6808649020021162,2650,0.03240076,0.06233184412121773
1548.6101,32808960,954,439.72,34380,267,0.16548231205602254,-0.005589518362127516,0.0003,0.8352966457605362,0.24778401692708332,0.2,-2.6845100175340972,2660,0.032114718,0.0264716986566782
1427.3589,32931840,954,406.62,34513,268,0.1622684091287859,-0.004765526731595552,0.0003,0.8315285444259644,0.24236165364583334,0.2,-2.6875498937815427,2670,0.030164357,0.015928534790873528
1444.48,33054720,954,408.6,34640,269,0.17157416453468613,-0.005533775890944526,0.0003,0.8672289699316025,0.24698974609375,0.2,-2.6657575841496386,2680,0.031491715,0.14366193115711212
1494.81,33177600,954,422.1,34769,270,0.14600925843347795,-0.0055622292972899836,0.0003,0.8455541431903839,0.24878743489583333,0.2,-2.6645009296014903,2690,0.031121153,0.06485355645418167
1492.2993,33300480,954,413.94,34898,271,0.14865213697669485,-0.005632033461185225,0.0003,0.8587578982114792,0.24644938151041668,0.2,-2.6589583049466214,2700,0.031826332,0.05860014259815216
1495.4576,33423360,954,419.7,35025,272,0.1617388339585159,-0.005161222908438959,0.0003,0.8825917765498161,0.244599609375,0.2,-2.6445061359057824,2710,0.031468354,0.053568799048662186
1491.0608,33546240,954,418.02,35155,273,0.1651380577708672,-0.00532577762148018,0.0003,0.8740301877260208,0.244794921875,0.2,-2.6428312445556124,2720,0.03214909,0.003730105236172676
1434.5569,33669120,954,408.44,35283,274,0.1452858172248428,-0.005753506108897757,0.0003,0.843198299407959,0.24628580729166666,0.2,-2.6636285573864975,2730,0.031320922,0.09790152311325073
1422.0936,33792000,954,403.64,35410,275,0.17841099218310166,-0.005076358651070526,0.0003,0.8631365597248077,0.24526041666666668,0.2,-2.6419543656830986,2740,0.03190803,0.05903526395559311
1476.6058,33914880,954,411.6,35539,276,0.14319470902478013,-0.005653315646626045,0.0003,0.8579421192407608,0.24444091796875,0.2,-2.6549001940091452,2750,0.03120936,0.06204567849636078
1483.2178,34037760,953,416.4,35679,277,0.15567327406364104,-0.005577166176426545,0.0003,0.8582318127155304,0.24355631510416667,0.2,-2.6629077698414525,2760,0.030736124,0.01733585074543953
1446.7506,34160640,953,402.68,35809,278,0.13645467002483203,-0.005898327099002927,0.0003,0.8591335117816925,0.24379801432291667,0.2,-2.653368576640884,2770,0.031123662,0.07395527511835098
1465.6658,34283520,953,414.52,35946,279,0.16856930264330003,-0.00509536355596841,0.0003,0.868041142821312,0.24355143229166668,0.2,-2.6518148225173355,2780,0.031235095,0.05098211020231247
1477.1221,34406400,953,410.68,36075,280,0.16016335366225878,-0.005194525463333169,0.0003,0.8564397841691971,0.23911458333333332,0.2,-2.6727763965105016,2790,0.03143213,0.05594871565699577
1453.2332,34529280,953,407.5,36202,281,0.14748321371890294,-0.005489994854906399,0.0003,0.879724033176899,0.24204427083333332,0.2,-2.655166149151822,2800,0.030475473,0.016822513192892075
1425.1802,34652160,953,398.92,36331,282,0.1749844803714465,-0.005761794798096768,0.0003,0.8802528455853462,0.24460856119791666,0.2,-2.669105630405247,2810,0.03207131,0.049689922481775284
1369.2649,34775040,953,387.44,36475,283,0.17431638890566925,-0.0050663920637452975,0.0003,0.842484250664711,0.24603271484375,0.2,-2.661927521489561,2820,0.031984013,0.04001866653561592
1309.9521,34897920,953,367.66,36604,284,0.17722488913500759,-0.004954231103559626,0.0003,0.8458846062421799,0.24257893880208334,0.2,-2.629942500144243,2830,0.031362694,0.16729100048542023
1385.4834,35020800,953,386.7,36733,285,0.16590633800942062,-0.005354459408014615,0.0003,0.8885036259889603,0.2413232421875,0.2,-2.643462429245313,2840,0.031204516,0.03076772764325142
