rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/entropy_loss,train/loss,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/clip_range,train/clip_fraction,train/value_loss,train/learning_rate
419.6666666666667,969,6635520,54,1500.8933,6844,530,-3.3772222023953993,0.02374741993844509,0.028651929,-0.006262615289100116,0.8310600072145462,0.2,0.2755379231770833,0.045028731758745076,0.0003
355.4,969,6758400,55,1318.1704,6971,540,-3.3698478796084723,0.010619565844535828,0.027792478,-0.005600377254819856,0.7858588695526123,0.2,0.2741878255208333,0.04472859222119344,0.0003
402.2,968,6881280,56,1436.6954,7101,550,-3.3746645886575184,-0.013143813237547874,0.027914898,-0.005581452397191242,0.8635502308607101,0.2,0.27327392578125,0.04182773170187526,0.0003
410.6,968,7004160,57,1485.0441,7229,560,-3.351721578699847,0.044598981738090515,0.028678965,-0.005805789994998728,0.8382232636213303,0.2,0.2750138346354167,0.047195721860043706,0.0003
381.0,968,7127040,58,1375.7388,7356,570,-3.3273528949916362,-0.01744053326547146,0.028605638,-0.005644785835629591,0.7851146906614304,0.2,0.27568440755208334,0.04491598558078597,0.0003
421.6666666666667,969,7249920,59,1529.1898,7481,580,-3.294971780454119,0.012844681739807129,0.02980408,-0.005896937973569341,0.8026659339666367,0.2,0.27952880859375,0.054344187314103086,0.0003
417.53333333333336,968,7372800,60,1500.0685,7610,590,-3.301844572300712,0.030310580506920815,0.029591918,-0.006456888189295569,0.8547627031803131,0.2,0.2809366861979167,0.04919784852080435,0.0003
406.8666666666667,968,7495680,61,1460.9149,7736,600,-3.285800064653158,0.011417614296078682,0.028726093,-0.005792683008172996,0.8235134929418564,0.2,0.277001953125,0.05165132310129896,0.0003
386.93333333333334,969,7618560,62,1390.4773,7861,610,-3.2927436030531925,0.015287337824702263,0.030088643,-0.005836565898110469,0.7807040214538574,0.2,0.27998291015625,0.05067128516634208,0.0003
418.2,968,7741440,63,1519.5808,7989,620,-3.2686688351506987,-0.002117825672030449,0.03064367,-0.005698977401192072,0.8047431260347366,0.2,0.2821988932291667,0.05169908563038916,0.0003
437.73333333333335,965,7864320,64,1592.9569,8144,630,-3.2672526003917057,-0.01950855366885662,0.02854768,-0.005665510916430018,0.8010633885860443,0.2,0.2774886067708333,0.043714969629703164,0.0003
400.1333333333333,965,7987200,65,1466.5924,8271,640,-3.2492273658141495,0.015924733132123947,0.029205898,-0.005792171816956397,0.8258914351463318,0.2,0.275712890625,0.043436358832817254,0.0003
402.1333333333333,963,8110080,66,1449.4967,8413,650,-3.2331082015981276,0.004067311063408852,0.028933203,-0.0060850648869685145,0.8467978239059448,0.2,0.27848958333333335,0.04374934061119954,0.0003
372.93333333333334,963,8232960,67,1388.7006,8541,660,-3.2304223749786614,-0.012191396206617355,0.030969497,-0.005248741131623926,0.7462548315525055,0.2,0.2805305989583333,0.0566725738364039,0.0003
408.4,963,8355840,68,1503.731,8669,670,-3.2151645012572407,0.009032394737005234,0.029994221,-0.005949590011538627,0.8310173004865646,0.2,0.28089762369791665,0.04973765078560973,0.0003
412.73333333333335,963,8478720,69,1504.5496,8799,680,-3.2267251824960113,-0.0029600942507386208,0.029254038,-0.0059525353140634256,0.8444988876581192,0.2,0.2755818684895833,0.05019179403134331,0.0003
343.06666666666666,962,8601600,70,1250.3104,8939,690,-3.1922604859247805,0.006568546406924725,0.030131852,-0.005631207911537785,0.813941702246666,0.2,0.27688720703125,0.04867911513758978,0.0003
430.2,962,8724480,71,1551.4374,9067,700,-3.196079048315684,0.01865282654762268,0.02962262,-0.00573117180596455,0.825266882777214,0.2,0.27731119791666664,0.05646607378577755,0.0003
395.3333333333333,960,8847360,72,1460.684,9207,710,-3.1587060868243375,0.05043931305408478,0.030310245,-0.006617933666148019,0.8112113922834396,0.2,0.280380859375,0.05472165527843269,0.0003
389.6,961,8970240,73,1445.0583,9332,720,-3.1504901686434943,0.03816516697406769,0.030074071,-0.006077100485187354,0.8368242532014847,0.2,0.27997395833333333,0.050188209330420556,0.0003
422.8666666666667,961,9093120,74,1537.577,9458,730,-3.1590508174399536,0.021143078804016113,0.029063208,-0.005638998436515976,0.8393324464559555,0.2,0.2752001953125,0.052673403001414654,0.0003
367.53333333333336,961,9216000,75,1381.9045,9585,740,-3.146234845245878,0.008646759204566479,0.030227615,-0.005589529633471102,0.7806892693042755,0.2,0.2822574869791667,0.05713752567998502,0.0003
411.1333333333333,961,9338880,76,1534.1447,9712,750,-3.1111241633072497,0.007287191227078438,0.030074006,-0.005049399783371579,0.8196215182542801,0.2,0.2810498046875,0.058467737973138964,0.0003
395.06666666666666,961,9461760,77,1450.647,9840,760,-3.101364057958126,0.0370999313890934,0.030405538,-0.005049277078536155,0.7862031608819962,0.2,0.27738850911458335,0.05140567279920409,0.0003
374.46666666666664,961,9584640,78,1373.6812,9968,770,-3.096940190506478,-0.010243486613035202,0.030183608,-0.00502546818597087,0.8318962454795837,0.2,0.27870849609375,0.05150205779898291,0.0003
404.8666666666667,960,9707520,79,1478.678,10108,780,-3.083877641608318,0.024174682796001434,0.03119111,-0.005626468936085682,0.839655727148056,0.2,0.2801822916666667,0.048597388207999755,0.0003
439.46666666666664,960,9830400,80,1609.0516,10235,790,-3.07946350261569,-0.017566021531820297,0.029202722,-0.0057253253313137974,0.8151056170463562,0.2,0.27320475260416666,0.04617384555269382,0.0003
404.6666666666667,960,9953280,81,1471.4454,10363,800,-3.047775268405676,0.006735894829034805,0.030412488,-0.005890862034581611,0.7735084593296051,0.2,0.2801944986979167,0.056471804286605524,0.0003
428.46666666666664,960,10076160,82,1574.2676,10490,810,-2.9992572488014897,0.015504719689488411,0.03165681,-0.005225539576810358,0.8223281651735306,0.2,0.28002848307291667,0.052230420563234174,0.0003
361.53333333333336,960,10199040,83,1339.6895,10617,820,-2.9874561264241737,0.011878249235451221,0.031383544,-0.005510558163435538,0.821750283241272,0.2,0.2839599609375,0.05238985776923073,0.0003
356.8,960,10321920,84,1315.564,10744,830,-2.9565866317972542,0.005898097530007362,0.032396544,-0.005277155089964556,0.8248857259750366,0.2,0.2864461263020833,0.058535338610381585,0.0003
360.06666666666666,960,10444800,85,1345.3265,10871,840,-2.9746067769701283,-0.004990085028111935,0.030580517,-0.00461774112977461,0.7756633311510086,0.2,0.27911458333333333,0.05612991329360133,0.0003
411.93333333333334,960,10567680,86,1529.5529,10998,850,-2.931806255467236,0.0022089239209890366,0.031622693,-0.004747962974336891,0.7834490984678268,0.2,0.28438232421875,0.07000115579430713,0.0003
362.1333333333333,960,10690560,87,1364.6492,11125,860,-2.9475883726775645,0.02882014401257038,0.031416405,-0.005535199509959057,0.8016371428966522,0.2,0.28002360026041667,0.056917827228026,0.0003
382.1333333333333,961,10813440,88,1415.6526,11251,870,-2.9147382516910634,0.002758268266916275,0.03232233,-0.004843326485248932,0.7900571525096893,0.2,0.28357259114583333,0.06638253123492177,0.0003
393.8666666666667,961,10936320,89,1459.0133,11376,880,-2.894806295831998,0.06324157863855362,0.03179578,-0.005283940700901439,0.8399870842695236,0.2,0.2831591796875,0.05310132878391111,0.0003
401.1333333333333,961,11059200,90,1496.518,11501,890,-2.8842263982445,0.04319059103727341,0.03331695,-0.005288500148629585,0.8149807453155518,0.2,0.2886857096354167,0.06350983574011479,0.0003
289.4,959,11182080,91,1093.6879,11655,900,-2.903835968747735,-0.004705503582954407,0.031061156,-0.005704451030839361,0.8152567595243454,0.2,0.27832438151041666,0.05472041636572006,0.0003
407.1333333333333,959,11304960,92,1510.2997,11782,910,-2.8758168692638475,0.013416753150522709,0.03229867,-0.006149909001475559,0.856344535946846,0.2,0.28495930989583335,0.06438957125443266,0.0003
380.46666666666664,959,11427840,93,1405.1708,11908,920,-2.84219298761338,0.0345098040997982,0.03171632,-0.005061819983614745,0.7795076221227646,0.2,0.2797420247395833,0.050170171473000666,0.0003
344.3333333333333,959,11550720,94,1267.0426,12036,930,-2.836981177094082,0.023220455273985863,0.03246928,-0.005418489696843001,0.8190663456916809,0.2,0.28358561197916665,0.055759270182388715,0.0003
401.93333333333334,959,11673600,95,1489.7964,12161,940,-2.8162791740521786,-0.04362620785832405,0.033138417,-0.004961359453263867,0.8423901796340942,0.2,0.2852579752604167,0.05652200152037646,0.0003
367.46666666666664,960,11796480,96,1390.3359,12287,950,-2.8112081585700315,-0.018952317535877228,0.03225185,-0.0054183639087811266,0.8212045580148697,0.2,0.28611165364583335,0.05324566529607788,0.0003
364.2,960,11919360,97,1357.9021,12414,960,-2.7908547846848766,0.04363691061735153,0.032511856,-0.0052682839887893355,0.8384511172771454,0.2,0.28296468098958333,0.06391748615137961,0.0003
396.2,960,12042240,98,1503.6757,12539,970,-2.793820456452668,-0.02443677745759487,0.0327963,-0.004998930511480163,0.8307111114263535,0.2,0.28397542317708335,0.060205850981971405,0.0003
352.4,960,12165120,99,1325.7303,12665,980,-2.7552763427669804,-0.015322817489504814,0.032645594,-0.0049325261608646545,0.8089032620191574,0.2,0.2838411458333333,0.056452968329419186,0.0003
389.93333333333334,959,12288000,100,1477.6747,12806,990,-2.776400676245491,0.0445241779088974,0.033313155,-0.005122243625916478,0.7734130173921585,0.2,0.28843994140625,0.06483568902384529,0.0003
432.06666666666666,959,12410880,101,1592.9954,12935,1000,-2.7804255151127775,0.0010080430656671524,0.032017674,-0.004584772530703655,0.7862678468227386,0.2,0.2814689127604167,0.057506274754244566,0.0003
401.0,957,12533760,102,1493.6249,13089,1010,-2.7619744027405977,-0.00980888307094574,0.03373005,-0.005563888419492287,0.8419362604618073,0.2,0.2852685546875,0.04855521626874785,0.0003
447.1333333333333,957,12656640,103,1630.2778,13217,1020,-2.7482759117955964,0.014424989931285381,0.033273336,-0.004870461297192984,0.8200710415840149,0.2,0.2851057942708333,0.045010541809751885,0.0003
392.93333333333334,957,12779520,104,1463.2401,13342,1030,-2.6866433159137766,0.023359082639217377,0.03329825,-0.004919595474699842,0.8537064641714096,0.2,0.2836173502604167,0.04593984924254376,0.0003
387.4,957,12902400,105,1447.4421,13468,1040,-2.699362605350713,0.012011094018816948,0.03378221,-0.00467131645748547,0.8203113824129105,0.2,0.2872265625,0.057041011211064564,0.0003
391.0,957,13025280,106,1471.5159,13597,1050,-2.6836521422863004,-0.005450140684843063,0.03453801,-0.004932673673104849,0.8537251204252243,0.2,0.2861710611979167,0.055799029473370565,0.0003
408.53333333333336,957,13148160,107,1555.2063,13725,1060,-2.6895753446097177,0.024973275139927864,0.033164542,-0.005107106579386406,0.8206064105033875,0.2,0.2871272786458333,0.05063721713117653,0.0003
392.8666666666667,957,13271040,108,1486.6919,13853,1070,-2.659069517838458,0.006079390645027161,0.03424448,-0.00527869408136515,0.8168668299913406,0.2,0.28689697265625,0.05033820171006179,0.0003
434.73333333333335,958,13393920,109,1614.9977,13979,1080,-2.657512751867374,0.027156125754117966,0.03450961,-0.005637819177263736,0.8527727723121643,0.2,0.2880908203125,0.05298567946347854,0.0003
366.2,957,13516800,110,1391.3047,14109,1090,-2.6467534996941686,0.004188332706689835,0.033688385,-0.0052763851015394415,0.8331469595432281,0.2,0.2833585611979167,0.05501077487007327,0.0003
360.1333333333333,958,13639680,111,1381.0927,14236,1100,-2.620161576556663,-0.022182589396834373,0.03456718,-0.00501372769915785,0.8292549848556519,0.2,0.2881697591145833,0.053438912783070315,0.0003
406.4,958,13762560,112,1521.3712,14363,1110,-2.564997630963723,0.03400908038020134,0.03556582,-0.005677022043419129,0.846356138586998,0.2,0.29084147135416666,0.05986812288785586,0.0003
392.3333333333333,958,13885440,113,1461.9401,14490,1120,-2.5766109116996327,0.034273214638233185,0.034651294,-0.005050358576457559,0.7816241383552551,0.2,0.28687174479166666,0.04779098174369816,0.0003
424.73333333333335,958,14008320,114,1641.0105,14616,1130,-2.542589446976781,0.02494819276034832,0.0343474,-0.004748912910745275,0.8171838521957397,0.2,0.284892578125,0.06021573923998706,0.0003
426.8,958,14131200,115,1605.4252,14743,1140,-2.5733549740538,0.019537577405571938,0.03363988,-0.004336894061398197,0.8039986491203308,0.2,0.282734375,0.0626878428448011,0.0003
417.0,958,14254080,116,1574.8856,14871,1150,-2.5457189803446334,0.002509511075913906,0.03305893,-0.004467301317260232,0.8338166028261185,0.2,0.28393473307291667,0.055973979678601606,0.0003
421.2,958,14376960,117,1606.9388,14999,1160,-2.5200048857554793,0.025794988498091698,0.034041706,-0.004930235225707899,0.8235528320074081,0.2,0.2827099609375,0.0554275752640145,0.0003
