rollout/ep_len_mean,time/iterations,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean,train/loss,train/value_loss,train/n_updates,train/clip_fraction,train/entropy_loss,train/approx_kl,train/explained_variance,train/learning_rate,train/policy_gradient_loss,train/clip_range
409.82,147,19568,18063360,923,1576.486,0.045974887907505035,0.09353102632963176,1460,0.26696614583333333,-2.496091932610919,0.0314512,0.8370289504528046,0.0003,-0.00529894617152119,0.2
397.96,148,19705,18186240,922,1547.3617,0.011113196611404419,0.09686476575157334,1470,0.27428466796875,-2.4483142442877095,0.03205542,0.8318064659833908,0.0003,-0.004446210708686824,0.2
372.22,149,19839,18309120,922,1443.5033,0.049266181886196136,0.09856258862210476,1480,0.27331705729166667,-2.4258190720528363,0.032526113,0.8312668055295944,0.0003,-0.0052064134352561575,0.2
407.1,150,19971,18432000,922,1582.5425,0.31588101387023926,0.13082970156091808,1490,0.276142578125,-2.4308529723001024,0.032797396,0.7718115895986557,0.0003,-0.0050170616163086375,0.2
377.66,151,20105,18554880,922,1467.5615,0.053509559482336044,0.10304575947084231,1500,0.27064860026041665,-2.4488756917913754,0.031613987,0.8458625227212906,0.0003,-0.0050194732382048335,0.2
382.7,152,20243,18677760,922,1499.6366,0.01787380687892437,0.10970391660904473,1510,0.2744140625,-2.418330315183848,0.03205214,0.8379555195569992,0.0003,-0.004953482577396547,0.2
400.52,153,20377,18800640,922,1533.2825,0.018129093572497368,0.12049869442125782,1520,0.27064208984375,-2.379992306083441,0.032260835,0.8646643310785294,0.0003,-0.004421536488674368,0.2
380.42,154,20511,18923520,922,1469.0112,0.05310188978910446,0.1380722235375045,1530,0.2729736328125,-2.384315943270922,0.032427497,0.8022902309894562,0.0003,-0.004760036295560894,0.2
389.46,155,20642,19046400,922,1531.8085,0.02554863691329956,0.13681226859189338,1540,0.2735262044270833,-2.3605123646681507,0.03369997,0.8177544623613358,0.0003,-0.004129298210852236,0.2
346.78,156,20774,19169280,922,1363.1401,0.03334374725818634,0.12355323799449253,1550,0.2749357096354167,-2.3210806440810363,0.033072725,0.8260070234537125,0.0003,-0.004809263327600396,0.2
364.88,157,20906,19292160,922,1436.9926,0.0334266722202301,0.11317962712981777,1560,0.26947184244791667,-2.3177533893535536,0.032421213,0.8587872236967087,0.0003,-0.004665297509212299,0.2
402.42,158,21039,19415040,922,1575.7736,0.030931219458580017,0.1295819187585342,1570,0.26688313802083335,-2.3371231574751437,0.032717906,0.8106374144554138,0.0003,-0.004161440959924221,0.2
413.72,159,21173,19537920,922,1636.7578,0.056671105325222015,0.12605101239901462,1580,0.267900390625,-2.3027840596064926,0.032528147,0.8335082828998566,0.0003,-0.004544141268537108,0.2
379.46,160,21308,19660800,922,1495.2947,0.025930345058441162,0.11258121836202918,1590,0.26674072265625,-2.3231704784867664,0.03259354,0.772758737206459,0.0003,-0.004658790633002354,0.2
384.12,161,21442,19783680,922,1486.3895,0.0008387304842472076,0.11742786057201253,1600,0.26577880859375,-2.3103114423155784,0.03166638,0.8416682928800583,0.0003,-0.004587340233993018,0.2
354.9,162,21577,19906560,922,1397.3331,-0.002016289159655571,0.12703884446100952,1610,0.26662353515625,-2.320174063568314,0.033386473,0.8167742043733597,0.0003,-0.004463398761423984,0.2
399.28,163,21708,20029440,922,1549.811,0.04222103953361511,0.1120906154960297,1620,0.26117106119791667,-2.28890786913534,0.031773094,0.8591571897268295,0.0003,-0.004426444727547884,0.2
390.04,164,21843,20152320,922,1524.1731,0.01147487387061119,0.12364102479574891,1630,0.26455240885416664,-2.268480683726569,0.032247644,0.8299713730812073,0.0003,-0.004486504991928086,0.2
372.28,165,21976,20275200,922,1471.2329,-0.00039029214531183243,0.12632573984665213,1640,0.26569580078125,-2.2785791922236482,0.03177424,0.8141681104898453,0.0003,-0.004141025525059377,0.2
393.9,166,22109,20398080,922,1539.1466,0.017205316573381424,0.10939086543177837,1650,0.26328450520833335,-2.261624281015247,0.032596,0.8427239507436752,0.0003,-0.004561927611660697,0.2
380.12,167,22241,20520960,922,1488.3214,0.03652539849281311,0.10416521366913609,1660,0.2608487955729167,-2.260423869409909,0.032073256,0.8626502305269241,0.0003,-0.005194413175665128,0.2
410.94,168,22373,20643840,922,1598.3593,0.04075121879577637,0.1148038283145676,1670,0.26044921875,-2.2366880544026695,0.031554744,0.8565398156642914,0.0003,-0.004935666220565811,0.2
375.36,169,22504,20766720,922,1485.2468,0.06642857939004898,0.1291656490393992,1680,0.26659749348958334,-2.2362822527314226,0.032488286,0.8201857060194016,0.0003,-0.004866186560096442,0.2
383.48,170,22636,20889600,922,1530.5133,0.019952312111854553,0.12369325951255936,1690,0.26361165364583333,-2.253986707913379,0.03233474,0.8378836512565613,0.0003,-0.004787950057592146,0.2
412.2,171,22768,21012480,922,1617.0127,0.05354084074497223,0.12048405253357487,1700,0.26030598958333334,-2.229422473379721,0.03162692,0.8335921317338943,0.0003,-0.004852584923998317,0.2
351.08,172,22903,21135360,922,1395.5531,-0.010622425004839897,0.11756302234600298,1710,0.26056070963541667,-2.2054401864111424,0.031890795,0.8194801658391953,0.0003,-0.005284719438150205,0.2
380.6,173,23037,21258240,922,1512.884,0.018294908106327057,0.1485673395974057,1720,0.2621240234375,-2.194052599165589,0.031973466,0.8515280485153198,0.0003,-0.003959280065391795,0.2
380.18,174,23168,21381120,922,1507.27,0.042548030614852905,0.11746853855331817,1730,0.26123209635416667,-2.2017073547591766,0.032363538,0.8350634723901749,0.0003,-0.0040697351953288795,0.2
360.32,175,23302,21504000,922,1426.6825,0.01769842579960823,0.13655505385055827,1740,0.25853352864583334,-2.1833363175330063,0.032722957,0.8287787437438965,0.0003,-0.003581644650381956,0.2
373.54,176,23434,21626880,922,1506.4265,0.030772071331739426,0.12181228761003392,1750,0.25879475911458333,-2.1439667763436834,0.03209757,0.8343430459499359,0.0003,-0.004787887569527811,0.2
374.64,177,23566,21749760,922,1497.8374,0.01270534098148346,0.12121452868644458,1760,0.2543798828125,-2.1221206287046273,0.030723272,0.8286748379468918,0.0003,-0.004374544077648655,0.2
356.96,178,23699,21872640,922,1425.4574,0.01151328906416893,0.11682135599684747,1770,0.2565486653645833,-2.091098016090691,0.031775273,0.8358113914728165,0.0003,-0.004116416540018691,0.2
358.44,179,23830,21995520,922,1425.4956,0.04759422317147255,0.11643161849157574,1780,0.25744303385416667,-2.0983865650743247,0.031707264,0.8299601376056671,0.0003,-0.003894259072112618,0.2
378.3,180,23964,22118400,922,1464.1893,0.025525834411382675,0.12352513450741147,1790,0.25552815755208336,-2.1128869437550506,0.03240419,0.8276074975728989,0.0003,-0.003603914004161197,0.2
346.58,181,24096,22241280,923,1363.6707,0.04222361743450165,0.12066154815649498,1800,0.25663818359375,-2.0971059161486725,0.0320991,0.8261013776063919,0.0003,-0.003988729623033578,0.2
356.3,182,24228,22364160,923,1424.164,0.016827117651700974,0.12948119316977683,1810,0.2594376627604167,-2.0573378608934583,0.036221948,0.8349748402833939,0.0003,-0.00423173749453781,0.2
410.66,183,24359,22487040,923,1616.4303,0.10740331560373306,0.13164970831887332,1820,0.25371175130208334,-2.057984142725666,0.032593325,0.8406978696584702,0.0003,-0.003527617607190526,0.2
387.9,184,24490,22609920,923,1554.8472,0.04376206919550896,0.12803234614926623,1830,0.2531494140625,-2.041921404649814,0.031993203,0.8031992763280869,0.0003,-0.004190759618213633,0.2
373.66,185,24622,22732800,923,1475.7137,0.11445794999599457,0.14748538039382159,1840,0.2502286783854167,-2.0472715239350996,0.032207664,0.829214870929718,0.0003,-0.0038066219634129085,0.2
376.9,186,24753,22855680,923,1482.961,0.12451630085706711,0.1279064885462382,1850,0.24964029947916666,-2.0375812304827075,0.031420216,0.8520467281341553,0.0003,-0.0039042035574493638,0.2
356.38,187,24888,22978560,923,1422.3441,0.0656350776553154,0.1588478633130823,1860,0.25194417317708334,-2.028721413059781,0.031809203,0.8305551409721375,0.0003,-0.004038603476986585,0.2
360.46,188,25021,23101440,923,1405.6975,0.05944058299064636,0.14211360497409867,1870,0.25378336588541667,-2.0144736170520385,0.032448933,0.8486608266830444,0.0003,-0.003646034914078579,0.2
373.62,189,25155,23224320,923,1478.052,0.03962787240743637,0.13559383748458156,1880,0.24937581380208335,-2.0140009034983812,0.030943442,0.8585056513547897,0.0003,-0.003655257273270157,0.2
379.62,190,25286,23347200,923,1511.4131,0.027056222781538963,0.15228909078597402,1890,0.24903564453125,-1.9964424927098057,0.031964116,0.8428165167570114,0.0003,-0.0034978598015792763,0.2
383.52,191,25418,23470080,923,1518.6215,0.030034184455871582,0.12315762979298597,1900,0.25365966796875,-2.0075001389781635,0.033127822,0.8343907296657562,0.0003,-0.004671656442969834,0.2
374.08,192,25549,23592960,923,1490.6904,0.03219861909747124,0.13753886461927323,1910,0.24839518229166666,-2.006376746874303,0.032290503,0.847864419221878,0.0003,-0.003854702143301741,0.2
388.7,193,25684,23715840,923,1531.5703,0.010169664397835732,0.11991126985735415,1920,0.24503255208333333,-2.0111229069530965,0.030082619,0.84409499168396,0.0003,-0.0041719150595599785,0.2
398.8,194,25815,23838720,923,1587.8611,0.011951372027397156,0.1455286674828191,1930,0.24722249348958333,-2.013937484373649,0.03079813,0.8449703752994537,0.0003,-0.0032383259056374906,0.2
414.98,195,25948,23961600,923,1636.0621,0.12139590084552765,0.15457662944487918,1940,0.25025797526041665,-2.0016552958016596,0.031329796,0.8036435395479202,0.0003,-0.003874552753986791,0.2
361.3,196,26082,24084480,923,1446.6384,0.012766465544700623,0.1178483981055615,1950,0.24996256510416667,-2.0099861901191374,0.030519161,0.8196222633123398,0.0003,-0.004518664088894487,0.2
366.08,197,26214,24207360,923,1442.2393,0.032533202320337296,0.14723383064129544,1960,0.24832194010416667,-1.9748715750686825,0.031545,0.8259194791316986,0.0003,-0.0035156971271226214,0.2
381.74,198,26347,24330240,923,1517.0778,-0.0067646317183971405,0.12934640141048778,1970,0.2457763671875,-1.988314651840677,0.031091545,0.85881507396698,0.0003,-0.0036699389305128232,0.2
362.08,199,26478,24453120,923,1440.1953,0.03572358191013336,0.12612978672550526,1980,0.24725260416666667,-2.009700732175261,0.03177462,0.8458336293697357,0.0003,-0.004674016848506047,0.2
352.6,200,26611,24576000,923,1396.1929,0.014481600373983383,0.1314689198535052,1990,0.24476969401041668,-2.0048451109478873,0.03168504,0.8394993990659714,0.0003,-0.0041516261828231414,0.2
364.8,201,26765,24698880,922,1453.4589,0.046030182391405106,0.12783358798847377,2000,0.2462939453125,-1.9854141458620627,0.032358747,0.8581802695989609,0.0003,-0.004663817461811656,0.2
371.98,202,26927,24821760,921,1485.953,0.03359341621398926,0.13598133571387735,2010,0.24308675130208332,-1.95476732040445,0.030490277,0.8548566848039627,0.0003,-0.0038963848411109818,0.2
355.08,203,27061,24944640,921,1405.715,0.011178750544786453,0.13849583146366057,2020,0.2486767578125,-1.9897568731134136,0.03166497,0.8686257004737854,0.0003,-0.004297466805458801,0.2
391.7,204,27223,25067520,920,1552.999,0.06939365714788437,0.14165900413567822,2030,0.24937581380208335,-1.9554665093434354,0.032184847,0.8562552034854889,0.0003,-0.004440762915267745,0.2
372.34,205,27359,25190400,920,1469.2859,0.035172849893569946,0.13650811410227712,2040,0.24672444661458334,-1.9692012314560512,0.031129217,0.8513772636651993,0.0003,-0.0035076010225050898,0.2
352.5,206,27492,25313280,920,1409.1284,0.0532878153026104,0.13007550845116686,2050,0.24451009114583333,-1.9560898103999595,0.030667597,0.8267709463834763,0.0003,-0.004033911141468707,0.2
366.14,207,27625,25436160,920,1467.8219,0.03692684322595596,0.1419878452423533,2060,0.24483642578125,-1.935040433437874,0.031123634,0.8437721431255341,0.0003,-0.003832634550229462,0.2
384.6,208,27757,25559040,920,1492.9161,0.0024444321170449257,0.11022016506569343,2070,0.24715494791666667,-1.9558199468068778,0.03132605,0.8334022760391235,0.0003,-0.003971064891811693,0.2
360.44,209,27889,25681920,920,1431.0181,0.26189669966697693,0.1372070115043122,2080,0.24398681640625,-1.9205186815621953,0.031878125,0.8277129232883453,0.0003,-0.0036101520936487456,0.2
347.3,210,28023,25804800,920,1392.0642,0.03864205628633499,0.123541243638853,2090,0.24416666666666667,-1.917281969183435,0.031707615,0.8551845103502274,0.0003,-0.003750801132852454,0.2
369.08,211,28155,25927680,920,1469.1066,0.04915724694728851,0.15905034499204096,2100,0.24023681640625,-1.8835632040351629,0.03173103,0.8300686329603195,0.0003,-0.0034904419194602574,0.2
361.22,212,28290,26050560,920,1429.3092,0.0978502631187439,0.13907163614935902,2110,0.23971761067708333,-1.8662805750531455,0.031075422,0.8467039167881012,0.0003,-0.003414719495297807,0.2
404.34,213,28422,26173440,920,1603.7241,0.0620073527097702,0.14032946080716405,2120,0.23852457682291667,-1.8841373148560523,0.031108243,0.8222370743751526,0.0003,-0.004143395097871689,0.2
389.26,214,28553,26296320,920,1542.8536,0.03197749704122543,0.14024628295315777,2130,0.2428662109375,-1.8849916444905102,0.032442387,0.830593153834343,0.0003,-0.003966701246990851,0.2
363.3,215,28687,26419200,920,1454.7222,0.0033623874187469482,0.12858504900985282,2140,0.2350146484375,-1.904381543615212,0.031103818,0.830355778336525,0.0003,-0.003680818321505891,0.2
355.48,216,28819,26542080,920,1395.364,0.16419747471809387,0.13276853987568757,2150,0.2422021484375,-1.8788743799366057,0.031780656,0.8242802917957306,0.0003,-0.004620158459683808,0.2
377.34,217,28951,26664960,921,1512.1079,0.18717484176158905,0.1397071673106014,2160,0.24316162109375,-1.8694255694250266,0.0323112,0.8453870862722397,0.0003,-0.003302251718644887,0.2
334.74,218,29082,26787840,921,1366.4122,0.06787742674350739,0.1328746213677611,2170,0.2402880859375,-1.8595749042245249,0.03155629,0.8528932183980942,0.0003,-0.0035431754132211305,0.2
345.2,219,29214,26910720,921,1395.9163,0.010315708816051483,0.13628148003820872,2180,0.23524251302083332,-1.853669936725249,0.030600643,0.8860119432210922,0.0003,-0.003440585420351757,0.2
381.32,220,29345,27033600,921,1502.0166,0.03580479323863983,0.1603609238038189,2190,0.24003824869791668,-1.8725578399312992,0.031736393,0.8498709201812744,0.0003,-0.0033732396727342955,0.2
365.98,221,29476,27156480,921,1467.9325,0.029884327203035355,0.15238000211519345,2200,0.24080810546875,-1.8617245883929232,0.031082729,0.8348347693681717,0.0003,-0.003652110123409026,0.2
345.82,222,29609,27279360,921,1362.8732,0.07798823714256287,0.15819901844428386,2210,0.23834147135416667,-1.8626656620701154,0.032078415,0.8654634356498718,0.0003,-0.00428870546401716,0.2
328.64,223,29743,27402240,921,1314.3096,0.038845449686050415,0.1591801232510867,2220,0.24286295572916666,-1.870064110768338,0.0321707,0.8427700847387314,0.0003,-0.003688941197706299,0.2
374.28,224,29875,27525120,921,1510.6929,0.023089667782187462,0.17263917447581964,2230,0.240966796875,-1.8570621217104295,0.031792957,0.86640465259552,0.0003,-0.0038313504512613385,0.2
372.16,225,30009,27648000,921,1505.8358,0.0349896214902401,0.15073334395332494,2240,0.23794921875,-1.853928777774175,0.031713005,0.8541057854890823,0.0003,-0.0034594246854976517,0.2
371.66,226,30147,27770880,921,1500.5128,0.03225017711520195,0.15634655020898208,2250,0.23832275390625,-1.8350973977707326,0.031929262,0.8231419324874878,0.0003,-0.0036241461339583717,0.2
339.26,227,30281,27893760,921,1365.2256,0.05574364215135574,0.1275199081863684,2260,0.23494710286458334,-1.8454917056672275,0.030570125,0.8641027510166168,0.0003,-0.0032941236440638022,0.2
364.48,228,30422,28016640,920,1446.2037,0.08968659490346909,0.15494126138927336,2270,0.23550862630208333,-1.8230815003315608,0.030679965,0.8304779231548309,0.0003,-0.0034628052338788015,0.2
386.42,229,30554,28139520,920,1544.0934,0.057180799543857574,0.13303769423160702,2280,0.2396533203125,-1.8569013761170208,0.031486318,0.8633029013872147,0.0003,-0.004036660951408824,0.2
380.96,230,30693,28262400,920,1528.3612,0.052874475717544556,0.120141675065582,2290,0.2343505859375,-1.8390509569520752,0.03140966,0.8448987454175949,0.0003,-0.0036496174146365473,0.2
395.46,231,30855,28385280,919,1580.3705,0.07837042957544327,0.1168939522599491,2300,0.23666015625,-1.83253435243542,0.030498601,0.8531303405761719,0.0003,-0.004107718319525399,0.2
364.74,232,30987,28508160,919,1472.1552,0.08455273509025574,0.12732996590648932,2310,0.2373779296875,-1.8167350559371214,0.031746935,0.8475315570831299,0.0003,-0.0035988251032055513,0.2
391.84,233,31119,28631040,920,1592.1925,0.035642318427562714,0.16307490004216865,2320,0.23752766927083332,-1.7849956836365164,0.031460878,0.8367086201906204,0.0003,-0.003539329157450387,0.2
388.84,234,31255,28753920,919,1571.3622,0.027270901948213577,0.13761563703995003,2330,0.23538655598958333,-1.7889338212211927,0.031263825,0.8571180105209351,0.0003,-0.0037597666328656487,0.2
361.8,235,31386,28876800,920,1432.7239,0.04903556406497955,0.12172647811792559,2340,0.23551188151041666,-1.808408798954139,0.030959198,0.8303405791521072,0.0003,-0.003894032334101212,0.2
378.06,236,31518,28999680,920,1520.3721,0.030849356204271317,0.12806179938440135,2350,0.23571044921875,-1.7727359079321225,0.03162967,0.8610018789768219,0.0003,-0.003571001823978198,0.2
349.2,237,31651,29122560,920,1403.8068,0.09295892715454102,0.14349851934054944,2360,0.23597900390625,-1.7680535311624408,0.03128498,0.8645139634609222,0.0003,-0.004248264224582575,0.2
377.92,238,31785,29245440,920,1518.885,0.04941997677087784,0.16969474129310888,2370,0.23915934244791667,-1.765512318337957,0.032022357,0.8219699412584305,0.0003,-0.003127681101292789,0.2
369.36,239,31918,29368320,920,1505.6455,0.03781893476843834,0.13416673957176195,2380,0.2385546875,-1.745423464824756,0.03209241,0.852803498506546,0.0003,-0.0035706184194471764,0.2
351.96,240,32053,29491200,920,1412.4652,0.03484787791967392,0.1573122187956081,2390,0.23179524739583332,-1.7439826112737258,0.030134732,0.8426335155963898,0.0003,-0.0027219054766252763,0.2
380.64,241,32185,29614080,920,1529.7634,0.0254707969725132,0.15873648888858347,2400,0.2385791015625,-1.736606596354395,0.03276476,0.8417543470859528,0.0003,-0.0026941054524104403,0.2
373.9,242,32317,29736960,920,1519.5819,0.02214880660176277,0.1425842857733369,2410,0.2379345703125,-1.7047742638612786,0.031575784,0.8470911979675293,0.0003,-0.0037829147989396007,0.2
370.04,243,32450,29859840,920,1495.1293,0.007055062800645828,0.15794808475096944,2420,0.23762369791666665,-1.7059472866666814,0.031380434,0.8464394807815552,0.0003,-0.00323192400208427,0.2
385.12,244,32585,29982720,920,1560.0223,0.05444370582699776,0.14398155708001772,2430,0.2325830078125,-1.697340238156418,0.03160986,0.8398957699537277,0.0003,-0.0035496294088443394,0.2
391.42,245,32719,30105600,920,1581.2406,-0.010356197133660316,0.13405201142217266,2440,0.23468098958333333,-1.684147210928301,0.031397495,0.8610388785600662,0.0003,-0.00289375939214248,0.2
384.06,246,32851,30228480,920,1547.1367,0.2204858958721161,0.12622551121380335,2450,0.23232584635416667,-1.700236540194601,0.031477105,0.8341776579618454,0.0003,-0.003260490686443518,0.2
395.34,247,32985,30351360,920,1600.524,0.09872531145811081,0.13293018584304567,2460,0.23125162760416668,-1.7033850514578324,0.030707885,0.8681299239397049,0.0003,-0.003301939014193825,0.2
332.12,248,33116,30474240,920,1351.3408,0.05028652027249336,0.12702555582000058,2470,0.23183675130208334,-1.684062735941261,0.03201049,0.8596151620149612,0.0003,-0.00343686811658093,0.2
371.56,249,33251,30597120,920,1487.7238,0.08750174939632416,0.15686990168556803,2480,0.23337320963541666,-1.6794250860624016,0.030570721,0.8414320051670074,0.0003,-0.0030333140077830954,0.2
354.98,250,33383,30720000,920,1449.3114,0.11197599023580551,0.14755035415262682,2490,0.22889729817708335,-1.7089574960122507,0.030829597,0.8635461628437042,0.0003,-0.003068608853209298,0.2
345.88,251,33516,30842880,920,1415.032,0.004764352925121784,0.15682014190135912,2500,0.23357014973958334,-1.6877820732382436,0.031389397,0.8443389236927032,0.0003,-0.002924434068496945,0.2
348.34,252,33650,30965760,920,1407.2014,0.042488351464271545,0.19512165489237912,2510,0.23512451171875,-1.655171264341722,0.032321315,0.8460790067911148,0.0003,-0.0039362472154577215,0.2
345.6,253,33782,31088640,920,1407.0355,0.10722634196281433,0.16359430554759455,2520,0.23258382161458332,-1.6792107497528195,0.03155948,0.8583348840475082,0.0003,-0.0037375921730927074,0.2
362.28,254,33944,31211520,919,1478.7588,0.0816231295466423,0.18650650941291436,2530,0.22739827473958332,-1.646356368387739,0.030493785,0.8380442261695862,0.0003,-0.002486746930123142,0.2
360.2,255,34077,31334400,919,1440.9911,0.09750610589981079,0.13989372184684423,2540,0.22692708333333333,-1.673315178460131,0.030326752,0.8447621166706085,0.0003,-0.002915361238577437,0.2
380.86,256,34238,31457280,918,1548.2332,0.09196684509515762,0.14479915560097045,2550,0.22763916015625,-1.6903754724251727,0.030653367,0.8370476812124252,0.0003,-0.00332046918746831,0.2
328.3,257,34400,31580160,918,1344.0153,0.07677453011274338,0.12885383161628852,2560,0.22543701171875,-1.658842256826659,0.02955103,0.8475215286016464,0.0003,-0.003486978979083991,0.2
332.48,258,34533,31703040,918,1337.6293,0.06998660415410995,0.16660830385022563,2570,0.22702473958333333,-1.6548849604589244,0.030377574,0.8670925945043564,0.0003,-0.0031046390473663146,0.2
362.38,259,34665,31825920,918,1444.9279,0.07198698073625565,0.136157281568303,2580,0.2301416015625,-1.6800066154450177,0.030826654,0.8853296190500259,0.0003,-0.0035477614669071045,0.2
331.5,260,34798,31948800,918,1342.0781,0.08492446690797806,0.1524399491016326,2590,0.23067057291666668,-1.655961201308916,0.030964391,0.8662948310375214,0.0003,-0.003309406293453018,0.2
366.58,261,34930,32071680,918,1495.0079,0.04840673878788948,0.15076832683989777,2600,0.22951822916666667,-1.6475779659425218,0.029945483,0.8631987571716309,0.0003,-0.0037538736911483283,0.2
356.82,262,35063,32194560,918,1468.3727,0.016231954097747803,0.12502618342123847,2610,0.22178059895833332,-1.649336971603334,0.029175797,0.8659640997648239,0.0003,-0.003713097389900213,0.2
350.18,263,35198,32317440,918,1423.2329,0.10217313468456268,0.15628698223289877,2620,0.22290852864583333,-1.659986317101866,0.030043455,0.8709505498409271,0.0003,-0.0033351749348639716,0.2
361.12,264,35330,32440320,918,1480.6665,0.09739521145820618,0.13536634460285615,2630,0.22166097005208332,-1.6327603784451883,0.029981894,0.8821210041642189,0.0003,-0.0031433244117094242,0.2
308.24,265,35463,32563200,918,1257.0214,0.06289860606193542,0.1438629174036517,2640,0.22468831380208334,-1.60964126834025,0.030957622,0.8694148063659668,0.0003,-0.00347222649103666,0.2
361.74,266,35596,32686080,918,1466.685,0.052072662860155106,0.15758322559529916,2650,0.22579833984375,-1.583454878622045,0.031135878,0.8840559795498848,0.0003,-0.003287851068692665,0.2
350.56,267,35758,32808960,917,1439.3096,0.0683608427643776,0.15707786368807622,2660,0.22677490234375,-1.6041590298029285,0.030645372,0.8566566109657288,0.0003,-0.002808891493362656,0.2
381.78,268,35892,32931840,917,1579.6078,0.053614817559719086,0.1671343161481976,2670,0.229931640625,-1.5861823333365221,0.031425342,0.8400981426239014,0.0003,-0.002640012441233921,0.2
339.44,269,36025,33054720,917,1386.4631,0.024931669235229492,0.1429143648253618,2680,0.22365478515625,-1.5747969845868648,0.03043448,0.8375759422779083,0.0003,-0.003545858177409779,0.2
354.54,270,36157,33177600,917,1436.5319,0.029754336923360825,0.1444790493095449,2690,0.22717936197916666,-1.56651285826539,0.031652614,0.8613012880086899,0.0003,-0.0036737068417399617,0.2
360.92,271,36292,33300480,917,1496.6572,0.031322404742240906,0.157365421387561,2700,0.22585205078125,-1.5665151656108598,0.03048099,0.8497174382209778,0.0003,-0.003202495779508657,0.2
372.74,272,36426,33423360,917,1534.2206,0.14253570139408112,0.16885109417916586,2710,0.22361246744791666,-1.5384308088570833,0.030757483,0.8687072545289993,0.0003,-0.0031319304804492275,0.2
343.0,273,36559,33546240,917,1418.0525,0.09380650520324707,0.14717786834929333,2720,0.22602701822916665,-1.5671246925741433,0.031149881,0.854281947016716,0.0003,-0.002922749685897846,0.2
328.16,274,36720,33669120,916,1329.352,0.043157849460840225,0.14442192789865657,2730,0.22295247395833334,-1.5256966946149866,0.031077087,0.8285502642393112,0.0003,-0.0031514855311979774,0.2
352.22,275,36852,33792000,916,1437.6123,0.09664209187030792,0.17755508899669317,2740,0.2228955078125,-1.5300839773193002,0.03075176,0.8725593388080597,0.0003,-0.0028543604379835112,0.2
348.72,276,36984,33914880,917,1444.8553,0.07781608402729034,0.13104462890323096,2750,0.2202490234375,-1.5218557114402453,0.02999556,0.8682568073272705,0.0003,-0.0032665100412062505,0.2
324.84,277,37117,34037760,917,1321.9321,0.07224004715681076,0.15716452863499095,2760,0.2195263671875,-1.507325041120251,0.030731326,0.859525054693222,0.0003,-0.0031774654533486078,0.2
370.8,278,37250,34160640,917,1523.9358,-0.005890699103474617,0.14684505399879225,2770,0.22174397786458333,-1.4967137114765743,0.031168401,0.8694815039634705,0.0003,-0.002824681894044261,0.2
367.2,279,37384,34283520,917,1517.3949,0.038381513208150864,0.15937119983223966,2780,0.22098225911458333,-1.4679139142856001,0.029977119,0.8462999612092972,0.0003,-0.00258473032533099,0.2
290.18,280,37515,34406400,917,1208.7507,0.07332933694124222,0.1761871462384685,2790,0.22263590494791666,-1.4839423809138437,0.030743217,0.861395925283432,0.0003,-0.0025520805451590906,0.2
344.88,281,37650,34529280,917,1409.02,0.0848546102643013,0.15694995240133722,2800,0.22154866536458334,-1.4665168880484998,0.030557107,0.8831492587924004,0.0003,-0.0036752611101595295,0.2
373.12,282,37784,34652160,917,1527.8988,0.09071184694766998,0.17054777395106308,2810,0.21692545572916666,-1.4611285571567714,0.029344948,0.8777223154902458,0.0003,-0.002558992207711223,0.2
377.8,283,37920,34775040,917,1556.2378,0.0069990381598472595,0.1306175614547101,2820,0.22059895833333334,-1.48535702712213,0.030736702,0.8524049818515778,0.0003,-0.0032766294218132923,0.2
316.62,284,38052,34897920,917,1309.4849,0.028470978140830994,0.13210885644327694,2830,0.218505859375,-1.489154915548861,0.030184567,0.8843344524502754,0.0003,-0.0025623913589515723,0.2
375.44,285,38185,35020800,917,1541.1079,0.18174874782562256,0.18896020353412799,2840,0.22126383463541666,-1.4824415931291879,0.031749595,0.8751914724707603,0.0003,-0.0030192989196742323,0.2
