rollout/ep_rew_mean,time/fps,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,train/clip_range,train/value_loss,train/policy_gradient_loss,train/loss,train/n_updates,train/learning_rate,train/approx_kl,train/entropy_loss,train/clip_fraction,train/explained_variance
1337.4469,940,139,17080320,392.26666666666665,18163,0.2,0.14846599648629005,-0.006360426062886593,0.12018529325723648,1380,0.0002,0.024106672,-2.36512750895073,0.21349446614583334,0.8273675292730331
1562.6722,940,140,17203200,450.0,18295,0.2,0.19491054934633817,-0.005907555607742931,0.07598880678415298,1390,0.0002,0.02402335,-2.3553018420003355,0.21627034505208334,0.8607097268104553
1561.196,940,141,17326080,449.93333333333334,18425,0.2,0.16391338212153642,-0.006082579913442411,0.06049337238073349,1400,0.0002,0.023394546,-2.37031157190601,0.21453043619791667,0.8691065907478333
1389.7255,940,142,17448960,395.46666666666664,18560,0.2,0.1323531803912192,-0.0069907913567264285,0.0632166862487793,1410,0.0002,0.023971695,-2.39506361083438,0.21443929036458334,0.8786198198795319
1540.9968,940,143,17571840,429.6,18691,0.2,0.14101010653035095,-0.005864318014409946,0.03827196732163429,1420,0.0002,0.024560897,-2.3480058571261666,0.21323486328125,0.8561049550771713
1397.1199,940,144,17694720,403.73333333333335,18821,0.2,0.162920901804949,-0.0050644822929158785,0.04415188729763031,1430,0.0002,0.023622831,-2.335128107952575,0.21405517578125,0.8471366912126541
1491.1366,940,145,17817600,421.8666666666667,18951,0.2,0.17224480819704088,-0.005674846670511519,0.011127175763249397,1440,0.0002,0.023693584,-2.3121292051672935,0.2141552734375,0.8527533262968063
1450.0502,940,146,17940480,412.4,19082,0.2,0.19688433467468713,-0.006276633016708123,0.010103750973939896,1450,0.0002,0.024784157,-2.3307951377208034,0.22185872395833334,0.8540682196617126
1327.4364,940,147,18063360,394.46666666666664,19213,0.2,0.20832510794415915,-0.004914150775524225,0.044374920427799225,1460,0.0002,0.023286339,-2.3642242507698636,0.21027587890625,0.840989962220192
1303.685,940,148,18186240,389.46666666666664,19345,0.2,0.16536880369637705,-0.005678927376255464,0.05022969841957092,1470,0.0002,0.023346685,-2.3363240341283382,0.21641194661458332,0.851862221956253
1420.3937,939,149,18309120,433.0,19478,0.2,0.1561689409169291,-0.005881990993905978,0.02168627455830574,1480,0.0002,0.024290698,-2.35044223021095,0.21535807291666667,0.8492238372564316
1566.0562,939,150,18432000,450.0,19609,0.2,0.1608680116212539,-0.005815312760848125,0.03687047213315964,1490,0.0002,0.024915453,-2.2873230278119445,0.22170084635416668,0.8376077562570572
1501.609,939,151,18554880,439.2,19748,0.2,0.17675211149568593,-0.005645301303569189,0.08349177241325378,1500,0.0002,0.023882179,-2.2907517374741535,0.21829671223958333,0.8200782388448715
1348.0645,939,152,18677760,389.4,19884,0.2,0.1597687183576636,-0.006408364079543389,0.11255884170532227,1510,0.0002,0.024765905,-2.2833495520676177,0.21993245442708334,0.8260650634765625
1410.4025,938,153,18800640,405.06666666666666,20025,0.2,0.17338412077709411,-0.006412482078018608,0.0173671655356884,1520,0.0002,0.02476437,-2.2725593917878966,0.21966715494791667,0.8606053441762924
1402.1089,938,154,18923520,450.0,20155,0.2,0.17643958748221242,-0.005598793566205132,0.012538404203951359,1530,0.0002,0.023906112,-2.263037341075639,0.2204638671875,0.873297855257988
1192.537,938,155,19046400,371.53333333333336,20284,0.2,0.19356736789738838,-0.005866454595604106,0.03491181135177612,1540,0.0002,0.025041174,-2.2010831902672847,0.22588216145833334,0.8734891265630722
1313.064,938,156,19169280,396.73333333333335,20414,0.2,0.1981937320709888,-0.005136593725740871,0.11230776458978653,1550,0.0002,0.025820648,-2.1704768142849207,0.22756917317708333,0.8532026410102844
1429.125,938,157,19292160,419.26666666666665,20545,0.2,0.2049663606984541,-0.005830851318319219,0.0246225968003273,1560,0.0002,0.025433475,-2.2124692466420433,0.23059651692708333,0.8576012849807739
1479.2461,938,158,19415040,430.06666666666666,20676,0.2,0.19663141844503115,-0.005868892542712274,0.10252045094966888,1570,0.0002,0.025385972,-2.2358713109542925,0.22800862630208332,0.8613032698631287
1335.9487,938,159,19537920,390.46666666666664,20807,0.2,0.18855035391781713,-0.006240914637922591,0.02485496550798416,1580,0.0002,0.024901235,-2.229038310038547,0.228798828125,0.8409359157085419
1349.6772,939,160,19660800,389.73333333333335,20937,0.2,0.1988161457666623,-0.005966482960854288,0.038105208426713943,1590,0.0002,0.024365919,-2.204629798022409,0.22842529296875,0.8261161893606186
1400.3405,939,161,19783680,403.26666666666665,21067,0.2,0.17897954953523973,-0.006170333904186312,0.018812138587236404,1600,0.0002,0.024880614,-2.2197250827091435,0.2307080078125,0.8602017909288406
1432.2323,938,162,19906560,435.3333333333333,21199,0.2,0.20087964097503572,-0.005349618535553115,0.06021644175052643,1610,0.0002,0.0254846,-2.161539397748808,0.23213460286458334,0.8510604947805405
1296.5181,939,163,20029440,389.8666666666667,21330,0.2,0.24220042296714384,-0.005519015697544394,0.6379310488700867,1620,0.0002,0.0262639,-2.176897293118139,0.23317057291666668,0.8406114131212234
1455.5801,937,164,20152320,424.73333333333335,21489,0.2,0.206171784963614,-0.005929713294747974,0.06767059862613678,1630,0.0002,0.025675943,-2.2018983132702608,0.23364908854166666,0.8410550653934479
1327.2416,937,165,20275200,388.06666666666666,21621,0.2,0.1970499903493328,-0.00576227777059709,0.10401555150747299,1640,0.0002,0.02545638,-2.2202699201119445,0.22790934244791666,0.8157715946435928
1355.939,937,166,20398080,409.4,21753,0.2,0.17520665361934032,-0.005863793696932286,0.02602359652519226,1650,0.0002,0.024632202,-2.1930144149499635,0.23213541666666668,0.8425142765045166
1262.8989,937,167,20520960,374.93333333333334,21887,0.2,0.21844277401415943,-0.005722797582135778,0.034233372658491135,1660,0.0002,0.02496159,-2.1992173626460136,0.2286962890625,0.8450941890478134
1549.1586,937,168,20643840,450.0,22021,0.2,0.17630169887212105,-0.006666609235447443,0.07544053345918655,1670,0.0002,0.025595631,-2.2309236829479535,0.23500406901041668,0.8365790098905563
1510.6215,937,169,20766720,441.93333333333334,22153,0.2,0.16458138337931208,-0.005881072026380328,0.012926489114761353,1680,0.0002,0.024745153,-2.2151777967313926,0.22578776041666668,0.7997122257947922
1418.866,937,170,20889600,406.3333333333333,22284,0.2,0.1821191025223622,-0.00581924430151048,0.07607848942279816,1690,0.0002,0.02551717,-2.19106088494882,0.2319140625,0.8189384937286377
1425.7435,937,171,21012480,424.6666666666667,22413,0.2,0.1969922259665327,-0.006516431468407973,0.061599623411893845,1700,0.0002,0.024393447,-2.202704104067137,0.22776692708333332,0.8126021176576614
1511.7372,937,172,21135360,433.1333333333333,22544,0.2,0.15172863689794516,-0.006519428300589425,0.03514940291643143,1710,0.0002,0.025457118,-2.1742845351435243,0.232041015625,0.8350817114114761
1378.3278,937,173,21258240,401.1333333333333,22674,0.2,0.1670676302125988,-0.006112267126391089,0.029308371245861053,1720,0.0002,0.02505086,-2.215557602395614,0.23008626302083332,0.8464823812246323
1331.3865,937,174,21381120,400.6666666666667,22805,0.2,0.1974636401774478,-0.006156371890222848,0.06312860548496246,1730,0.0002,0.025414804,-2.2056541181293627,0.23038248697916666,0.793410137295723
1472.3678,937,175,21504000,430.93333333333334,22937,0.2,0.2021421804164614,-0.006040455362114396,0.05304970219731331,1740,0.0002,0.026004223,-2.1931255889187256,0.23179768880208335,0.8111336380243301
1528.1918,936,176,21626880,447.8,23092,0.2,0.1919504131054661,-0.0063113043660481104,0.11158724129199982,1750,0.0002,0.02595078,-2.1900581792928278,0.23143798828125,0.8358611166477203
1352.8756,935,177,21749760,381.93333333333334,23237,0.2,0.1750110756571909,-0.006520604263023415,0.04092303290963173,1760,0.0002,0.02548704,-2.2189827885602913,0.23107991536458333,0.846428170800209
1545.4934,935,178,21872640,432.1333333333333,23368,0.2,0.18419687627087114,-0.006083498092420996,0.033427029848098755,1770,0.0002,0.025016796,-2.2167643850855527,0.22751383463541666,0.8735238909721375
1596.9623,935,179,21995520,450.0,23499,0.2,0.15299851650944524,-0.006987800624823043,-0.006899306550621986,1780,0.0002,0.025074728,-2.2255376174859705,0.22788004557291666,0.7972419708967209
1373.5154,935,180,22118400,383.8,23631,0.2,0.14148378192835176,-0.00678396978099651,0.029285142198204994,1790,0.0002,0.024343375,-2.2337105195969342,0.22589599609375,0.8554721772670746
1518.9012,935,181,22241280,436.53333333333336,23762,0.2,0.16543276911785748,-0.006964809269575199,0.0276926439255476,1800,0.0002,0.02377984,-2.2491504122316837,0.22501790364583332,0.870872288942337
1349.9391,935,182,22364160,382.8666666666667,23895,0.2,0.1538513876980869,-0.006357183328970374,0.0692659467458725,1810,0.0002,0.024359178,-2.2188052386790513,0.22646809895833334,0.8811825960874557
1543.5297,935,183,22487040,424.8,24025,0.2,0.18926252181321615,-0.005849625903423051,0.03460269421339035,1820,0.0002,0.02460893,-2.233485726515452,0.22620198567708333,0.8628299385309219
1238.7843,935,184,22609920,359.93333333333334,24155,0.2,0.17153917728661328,-0.006270303315407849,0.07694385945796967,1830,0.0002,0.02469108,-2.230838428201775,0.2294580078125,0.8560939878225327
1574.7997,936,185,22732800,436.26666666666665,24286,0.2,0.25084102919499857,-0.005381562290034101,0.09491631388664246,1840,0.0002,0.025893638,-2.1709463012901447,0.23051025390625,0.8477543890476227
1426.1434,936,186,22855680,401.2,24418,0.2,0.20942684722472527,-0.006065480625711644,0.10859979689121246,1850,0.0002,0.02478108,-2.1954437674333653,0.22898763020833332,0.8683921545743942
1516.8312,935,187,22978560,450.0,24552,0.2,0.2159204742538471,-0.00620309170710243,0.37976738810539246,1860,0.0002,0.024893446,-2.2021482406804957,0.22736409505208333,0.8565759509801865
1323.7227,935,188,23101440,383.26666666666665,24684,0.2,0.19633898986610196,-0.006172951842503002,0.035658277571201324,1870,0.0002,0.025460672,-2.164760861825198,0.23298828125,0.8350920975208282
1527.6418,935,189,23224320,441.06666666666666,24818,0.2,0.1900454680933035,-0.006367366556084259,0.025548972189426422,1880,0.0002,0.025089685,-2.1902038940104345,0.22838623046875,0.8582188338041306
1455.748,935,190,23347200,424.1333333333333,24949,0.2,0.21102066755876878,-0.0065567475985426425,0.04805043339729309,1890,0.0002,0.025288364,-2.178457447091738,0.2286767578125,0.826356828212738
1537.0945,935,191,23470080,425.8666666666667,25081,0.2,0.22842878027285526,-0.0056149753474558865,0.007881222292780876,1900,0.0002,0.024896733,-2.1618465603825947,0.23055745442708334,0.8461715430021286
1487.7777,935,192,23592960,426.06666666666666,25212,0.2,0.1858417620060694,-0.00635162187010792,0.07582707703113556,1910,0.0002,0.024801243,-2.1926914994294444,0.22911702473958334,0.8121337741613388
1314.5863,935,193,23715840,367.8,25343,0.2,0.2307367529825812,-0.0059353225716707435,0.03162689507007599,1920,0.0002,0.024869833,-2.1603940639893215,0.23057861328125,0.8091196566820145
1531.4886,935,194,23838720,450.0,25473,0.2,0.20786485237651506,-0.006204124248445926,0.02536032162606716,1930,0.0002,0.024641521,-2.160369983954976,0.22650960286458333,0.8347913324832916
1349.4498,935,195,23961600,398.6,25605,0.2,0.2000131393907941,-0.006042072827021912,0.11440424621105194,1940,0.0002,0.024551826,-2.1644159129013616,0.23036865234375,0.8176661431789398
1472.98,935,196,24084480,434.0,25734,0.2,0.21759551336833585,-0.0057809851049781475,0.07086677849292755,1950,0.0002,0.024751913,-2.148447367114325,0.22791097005208333,0.8054641634225845
1342.453,935,197,24207360,395.8666666666667,25865,0.2,0.2382616000898027,-0.006059658284169321,0.11468932032585144,1960,0.0002,0.025283558,-2.1460469861701132,0.23082845052083334,0.8582034707069397
1390.8059,935,198,24330240,387.6666666666667,26003,0.2,0.1697580881138371,-0.006073899860172484,0.08556561172008514,1970,0.0002,0.024100924,-2.164567534668992,0.22336263020833333,0.8653460294008255
1427.8909,935,199,24453120,396.26666666666665,26137,0.2,0.19297125842616272,-0.005619263235751835,0.07316690683364868,1980,0.0002,0.024150113,-2.144276743903756,0.22467936197916666,0.8724731057882309
1420.6431,935,200,24576000,397.3333333333333,26269,0.2,0.18984082188515458,-0.0062691467972035755,0.35688668489456177,1990,0.0002,0.025209717,-2.1666765127889813,0.23003092447916668,0.813528910279274
1557.5945,934,201,24698880,450.0,26429,0.2,0.2191739753324267,-0.005441468032634778,0.042228348553180695,2000,0.0002,0.02466969,-2.1317523044844466,0.22945963541666667,0.8446748107671738
1492.0477,934,202,24821760,432.0,26570,0.2,0.18752299828018296,-0.006586003574490557,0.015939556062221527,2010,0.0002,0.025503933,-2.157053640708327,0.23314046223958335,0.8349770456552505
1504.1202,934,203,24944640,428.73333333333335,26701,0.2,0.15819441940092172,-0.006505490377330716,0.06915640830993652,2020,0.0002,0.024338322,-2.174764611373345,0.22814860026041667,0.80335733294487
1421.4534,934,204,25067520,411.06666666666666,26834,0.2,0.1858870086062234,-0.0058488159086361215,0.050792209804058075,2030,0.0002,0.024745889,-2.1628300546233854,0.22791178385416666,0.8256996273994446
1419.5852,934,205,25190400,407.53333333333336,26966,0.2,0.15579967210874504,-0.006563763548347197,0.013951387256383896,2040,0.0002,0.024441449,-2.143205667641014,0.22525797526041666,0.8461631238460541
1499.357,934,206,25313280,422.06666666666666,27097,0.2,0.19388632484022916,-0.005959956275322232,0.02728252112865448,2050,0.0002,0.024510274,-2.1536015304612617,0.22356608072916667,0.7989553660154343
1427.3903,933,207,25436160,409.8,27243,0.2,0.2108983648288995,-0.006045335895735964,0.053164660930633545,2060,0.0002,0.02460176,-2.148007038713743,0.22419840494791668,0.8320659399032593
1547.1971,933,208,25559040,438.8666666666667,27376,0.2,0.20305320596438833,-0.0066567432976080455,0.042965684086084366,2070,0.0002,0.024038423,-2.1437060291258,0.22725423177083334,0.8525862842798233
1476.0431,933,209,25681920,410.3333333333333,27506,0.2,0.16295085804672757,-0.006968537785675532,0.03883792459964752,2080,0.0002,0.0241377,-2.1487632120090225,0.22377034505208335,0.8225605934858322
1505.3743,933,210,25804800,430.93333333333334,27638,0.2,0.19198458367357185,-0.005689607789020859,0.13479414582252502,2090,0.0002,0.024300527,-2.1263234111107887,0.22179850260416667,0.832144558429718
1524.7017,933,211,25927680,428.6666666666667,27770,0.2,0.18510193689532267,-0.006245280490911682,0.06163601577281952,2100,0.0002,0.024044843,-2.129954097364098,0.22381022135416667,0.8192644417285919
1613.9481,933,212,26050560,450.0,27901,0.2,0.18479418151575375,-0.006936268157484543,0.03303094208240509,2110,0.0002,0.025099425,-2.0998285171141227,0.22422526041666666,0.870013877749443
1401.2554,933,213,26173440,404.1333333333333,28034,0.2,0.18629698834799152,-0.006074659586768879,0.08245385438203812,2120,0.0002,0.023892503,-2.10119768920665,0.2203955078125,0.875714860856533
1519.493,933,214,26296320,425.3333333333333,28165,0.2,0.19534800042718417,-0.006073317339414643,0.06754010915756226,2130,0.0002,0.024085542,-2.0876584835971395,0.22247233072916667,0.8810755535960197
1450.7692,933,215,26419200,413.8,28298,0.2,0.18720324558011878,-0.006042390589009301,0.12787815928459167,2140,0.0002,0.023542397,-2.1032118552923205,0.21894449869791666,0.8699480295181274
1599.7799,933,216,26542080,450.0,28431,0.2,0.19724184269764616,-0.006413967003336438,0.08585027605295181,2150,0.0002,0.02405324,-2.107678141618768,0.2238623046875,0.8332156240940094
1570.2151,933,217,26664960,427.2,28563,0.2,0.18026754485220106,-0.0067254691499450325,-0.0010305531322956085,2160,0.0002,0.024256045,-2.0971171424848336,0.22385091145833333,0.8210660964250565
1412.963,933,218,26787840,403.53333333333336,28700,0.2,0.19111333647859283,-0.006326614982936007,0.06776346266269684,2170,0.0002,0.023729598,-2.1082413895366092,0.21912272135416666,0.8537497371435165
1435.2208,933,219,26910720,407.53333333333336,28831,0.2,0.1693267890214338,-0.0067381538877513475,0.053720638155937195,2180,0.0002,0.023691889,-2.1315059387187163,0.21975179036458334,0.776997447013855
1424.9113,933,220,27033600,405.6666666666667,28973,0.2,0.17678949831218535,-0.006151379814294463,0.06668608635663986,2190,0.0002,0.023326779,-2.1056367534088594,0.216328125,0.8309392482042313
969.5631,933,221,27156480,267.73333333333335,29103,0.2,0.20450483297696337,-0.006580200850112306,0.042947374284267426,2200,0.0002,0.024178293,-2.075927821546793,0.21879557291666665,0.8406033962965012
1284.0527,933,222,27279360,363.93333333333334,29234,0.2,0.22559746732809194,-0.006166540661215549,0.09697099775075912,2210,0.0002,0.023511792,-2.090003148056567,0.2190234375,0.8454855531454086
1404.2787,933,223,27402240,390.46666666666664,29366,0.2,0.20898216653440613,-0.005746544303971556,0.033454619348049164,2220,0.0002,0.023413321,-2.0765154732267064,0.22024576822916667,0.8245955556631088
1345.2081,933,224,27525120,367.46666666666664,29498,0.2,0.19297052090453992,-0.006390375376289133,0.030344059690833092,2230,0.0002,0.023721915,-2.0909785698726773,0.22210774739583333,0.8413466811180115
1288.424,933,225,27648000,365.4,29630,0.2,0.1949837875398225,-0.006072422879369697,0.048257313668727875,2240,0.0002,0.023624217,-2.102494431436062,0.21964762369791666,0.8263158351182938
1525.0165,933,226,27770880,415.8666666666667,29761,0.2,0.2437701230760043,-0.005817595290288106,0.02291116490960121,2250,0.0002,0.023862902,-2.0817080862882236,0.22264241536458335,0.8536019921302795
1514.8171,933,227,27893760,426.3333333333333,29893,0.2,0.16542100157617823,-0.005959031148480184,0.07927265763282776,2260,0.0002,0.023858823,-2.1129740553845964,0.21975748697916667,0.823217049241066
1425.437,933,228,28016640,401.26666666666665,30025,0.2,0.16957631395334222,-0.006824428052207926,0.037233538925647736,2270,0.0002,0.023444595,-2.12270975417768,0.21926106770833334,0.8437062799930573
1362.5114,932,229,28139520,377.73333333333335,30168,0.2,0.20086457359070967,-0.00578964833560652,0.06432051956653595,2280,0.0002,0.023796579,-2.1302000702545048,0.21705647786458335,0.8304243236780167
1230.0605,932,230,28262400,327.4,30300,0.2,0.21614006031129976,-0.006346308579668403,0.0813664123415947,2290,0.0002,0.0242329,-2.118472240685175,0.22303304036458332,0.8172968924045563
1508.1403,932,231,28385280,429.3333333333333,30437,0.2,0.20941692883565943,-0.006231700754988197,0.0663348063826561,2300,0.0002,0.02387202,-2.130344981638094,0.21963541666666667,0.8452134281396866
1374.2511,932,232,28508160,380.46666666666664,30568,0.2,0.21733062190527563,-0.0058112697335369985,0.05953601375222206,2310,0.0002,0.023742238,-2.085480700079352,0.21953531901041667,0.8521646559238434
1309.5118,932,233,28631040,363.8,30700,0.2,0.20129739122465254,-0.006380254785914682,0.056408002972602844,2320,0.0002,0.023857433,-2.105566217446079,0.22412109375,0.8237784951925278
1269.7811,932,234,28753920,344.53333333333336,30831,0.2,0.22072811722765134,-0.006374872349491246,0.02081901580095291,2330,0.0002,0.023704516,-2.1105232972155012,0.22209554036458334,0.825038880109787
1412.9203,932,235,28876800,402.46666666666664,30963,0.2,0.21368496815412072,-0.005933068879088144,0.11395388096570969,2340,0.0002,0.02430693,-2.119161982027193,0.22522623697916666,0.8359741270542145
1411.8492,932,236,28999680,394.2,31094,0.2,0.21723109347512945,-0.00640513950725411,-0.005624637007713318,2350,0.0002,0.02444004,-2.121888683779786,0.22752115885416666,0.8603880703449249
1358.8771,932,237,29122560,370.6,31232,0.2,0.26088241119481004,-0.005498617241573811,0.05815700441598892,2360,0.0002,0.025580695,-2.0892145494247476,0.22943277994791667,0.80228391289711
1545.2875,932,238,29245440,431.93333333333334,31376,0.2,0.3005212347880782,-0.005297276737331534,0.11955329030752182,2370,0.0002,0.024286313,-2.1151932147393624,0.22699869791666666,0.840316042304039
1406.559,932,239,29368320,385.3333333333333,31508,0.2,0.2244002577079421,-0.0060461822473340966,0.3660624027252197,2380,0.0002,0.024419194,-2.1127013710824154,0.22407958984375,0.8263354897499084
1301.4883,932,240,29491200,350.0,31639,0.2,0.21958174194024954,-0.005983121372076614,0.023960158228874207,2390,0.0002,0.023505628,-2.096090913514296,0.22092692057291666,0.8371930569410324
1463.2915,932,241,29614080,413.06666666666666,31771,0.2,0.29552278495694434,-0.005335536322715295,0.02763107791543007,2400,0.0002,0.024008084,-2.1065553745565313,0.22230387369791665,0.8229983448982239
1570.9061,932,242,29736960,430.6666666666667,31902,0.2,0.20799637534670182,-0.005871929741709512,0.06692545861005783,2410,0.0002,0.024242092,-2.1004177856693667,0.21953206380208334,0.8563201725482941
1405.4349,932,243,29859840,391.8666666666667,32035,0.2,0.22877035853288058,-0.005776641442516848,0.16300801932811737,2420,0.0002,0.025469702,-2.08414866556103,0.22648763020833335,0.7492137849330902
1379.6694,932,244,29982720,377.06666666666666,32167,0.2,0.2399806219767197,-0.006153441817217147,0.14338251948356628,2430,0.0002,0.023369899,-2.1032644725777208,0.2194921875,0.8365720510482788
1617.8922,932,245,30105600,450.0,32298,0.2,0.19604732341074851,-0.006031384175403218,0.029604755342006683,2440,0.0002,0.023861047,-2.112637114332368,0.22101725260416666,0.8042734116315842
1596.0074,932,246,30228480,450.0,32430,0.2,0.21526364712500556,-0.006691112607713876,0.04706260934472084,2450,0.0002,0.023673456,-2.1131964273378254,0.22201253255208334,0.814693808555603
1336.4911,932,247,30351360,371.1333333333333,32561,0.2,0.1774693842967584,-0.006655250299560673,0.029467035084962845,2460,0.0002,0.023501946,-2.101507486850023,0.22055989583333332,0.857107400894165
1353.7191,931,248,30474240,369.46666666666664,32701,0.2,0.18331493647778796,-0.006576753602342554,0.039148326963186264,2470,0.0002,0.02451513,-2.0968598702053227,0.22449055989583333,0.8439794033765793
1411.3969,931,249,30597120,388.6666666666667,32832,0.2,0.1829303844178018,-0.006993034923574062,0.06158642843365669,2480,0.0002,0.023576908,-2.11427054092288,0.22025309244791666,0.852752223610878
1646.8131,931,250,30720000,450.0,32964,0.2,0.17772379168784633,-0.006744693868404284,0.15285107493400574,2490,0.0002,0.024137858,-2.0617592515672247,0.22065511067708332,0.8342481106519699
1472.2739,931,251,30842880,408.6,33110,0.2,0.18265098681411474,-0.006184636731334952,0.10364338755607605,2500,0.0002,0.024366831,-2.053956619693587,0.22213623046875,0.8168757408857346
1456.3113,931,252,30965760,402.26666666666665,33241,0.2,0.22253916473370433,-0.006139375325835014,0.005159785971045494,2510,0.0002,0.024538275,-2.042068493142724,0.22414469401041667,0.8365980088710785
1480.1819,931,253,31088640,401.6,33372,0.2,0.20546043137903325,-0.0058475540429996425,0.043796516954898834,2520,0.0002,0.023708088,-2.0632954338068763,0.22250244140625,0.8297173082828522
1250.3466,931,254,31211520,339.73333333333335,33504,0.2,0.20906931380974128,-0.006997461759522897,0.048599857836961746,2530,0.0002,0.024761535,-2.073622207113852,0.22540934244791666,0.8181356191635132
1438.7495,931,255,31334400,391.93333333333334,33635,0.2,0.29598584430854924,-0.005216523023400441,0.22736291587352753,2540,0.0002,0.024183908,-2.049119733944535,0.2213427734375,0.8681951463222504
1570.9657,931,256,31457280,427.06666666666666,33766,0.2,0.22430406207538908,-0.006423748469521039,0.03370099514722824,2550,0.0002,0.023586929,-2.0605669587850572,0.22133138020833334,0.8728862255811691
1392.5469,931,257,31580160,382.06666666666666,33898,0.2,0.1923450243109255,-0.006793717052090263,0.10992118716239929,2560,0.0002,0.02431673,-2.052404958003511,0.22166748046875,0.8659524619579315
1428.136,931,258,31703040,399.3333333333333,34030,0.2,0.20301954457875884,-0.006728351722298006,0.06011423096060753,2570,0.0002,0.024603741,-2.0654049433457353,0.22168050130208333,0.8976498916745186
1351.9194,931,259,31825920,381.2,34161,0.2,0.24281115134964543,-0.006216006381328043,0.13100451231002808,2580,0.0002,0.024266632,-2.0473232019754746,0.21872314453125,0.8793675452470779
1363.4037,931,260,31948800,373.26666666666665,34291,0.2,0.21426070232846542,-0.006437199398875843,0.14385297894477844,2590,0.0002,0.02354592,-2.0417808159875372,0.21860514322916666,0.860770508646965
1500.5441,931,261,32071680,411.1333333333333,34423,0.2,0.23540434310998534,-0.005960822362449107,0.056398868560791016,2600,0.0002,0.023403252,-2.0524889709055425,0.21960693359375,0.8578639924526215
1423.9167,931,262,32194560,391.2,34556,0.2,0.22302722229098434,-0.005707047931809939,0.06826195120811462,2610,0.0002,0.023503315,-2.0576426622395716,0.2180908203125,0.8460948914289474
1465.4297,931,263,32317440,403.0,34688,0.2,0.24526353725067263,-0.006184471721808222,0.4764794707298279,2620,0.0002,0.024792077,-2.041836611845841,0.22351318359375,0.8384832292795181
1342.8378,931,264,32440320,372.8666666666667,34820,0.2,0.19326330177990408,-0.00559112026180325,0.09986314922571182,2630,0.0002,0.023164667,-2.072171851620078,0.21631591796875,0.8780250921845436
1296.6344,931,265,32563200,374.1333333333333,34954,0.2,0.20446067646698793,-0.006049156478432754,0.13497155904769897,2640,0.0002,0.02328948,-2.0639261987929545,0.21574951171875,0.8691134452819824
1561.0009,931,266,32686080,433.3333333333333,35085,0.2,0.231025576722847,-0.0065463804779210474,0.1432829350233078,2650,0.0002,0.0237718,-2.060148584917188,0.22291097005208332,0.8418476730585098
1560.9784,931,267,32808960,432.1333333333333,35217,0.2,0.25046587300418954,-0.006308173908801109,0.018659375607967377,2660,0.0002,0.024322422,-2.0526307418507836,0.22030517578125,0.814547598361969
1569.8407,931,268,32931840,429.8666666666667,35356,0.2,0.1953334475966403,-0.006340748478114619,0.0838422179222107,2670,0.0002,0.023789413,-2.0202838402676084,0.22147867838541666,0.8426834940910339
1620.7557,931,269,33054720,447.06666666666666,35487,0.2,0.18634663199064866,-0.006466680066381135,0.007833294570446014,2680,0.0002,0.024122003,-2.01717255262658,0.22192708333333333,0.836776852607727
1460.0942,931,270,33177600,414.53333333333336,35617,0.2,0.19306734309357126,-0.006678626420113384,0.020076841115951538,2690,0.0002,0.023795668,-1.9966078417748212,0.22203125,0.8275114595890045
1235.532,931,271,33300480,338.6,35748,0.2,0.2499707044661045,-0.0058618482782306575,0.05356219410896301,2700,0.0002,0.0244019,-1.981706299011906,0.22159261067708333,0.8001777976751328
1310.3131,931,272,33423360,370.2,35879,0.2,0.20056513016975563,-0.006838692801296323,0.02951735630631447,2710,0.0002,0.025218837,-2.0049757197623452,0.22302652994791666,0.7864870876073837
1345.7943,931,273,33546240,371.6666666666667,36018,0.2,0.22320127330371178,-0.006056185122276171,0.09711387753486633,2720,0.0002,0.024556125,-1.9872785324479143,0.22322835286458334,0.8124670386314392
1437.5844,931,274,33669120,397.3333333333333,36149,0.2,0.19595114971675986,-0.006416554422965722,0.018991315737366676,2730,0.0002,0.024512438,-1.9604905214284858,0.22123616536458332,0.832813948392868
1411.9536,931,275,33792000,393.46666666666664,36286,0.2,0.1954172733182592,-0.006982062988530136,0.13066565990447998,2740,0.0002,0.025075993,-2.002862100812296,0.22689371744791667,0.7784782648086548
1383.1952,931,276,33914880,384.1333333333333,36418,0.2,0.2647409784983999,-0.005918605346584324,0.037606313824653625,2750,0.0002,0.02553152,-1.962350837488969,0.223818359375,0.831503301858902
1405.3763,931,277,34037760,382.4,36548,0.2,0.2365912446740549,-0.005775838117967093,0.00953725352883339,2760,0.0002,0.025261704,-1.9611040061650178,0.22779215494791666,0.8457246124744415
1381.5222,931,278,34160640,395.93333333333334,36681,0.2,0.25523629985633306,-0.006013892713414558,0.10640700161457062,2770,0.0002,0.025665918,-1.9504640865325928,0.22538248697916666,0.8189982771873474
1397.1211,931,279,34283520,390.0,36812,0.2,0.23388246011173275,-0.005957255833594293,0.11354213207960129,2780,0.0002,0.024197336,-1.951557380463928,0.22193277994791666,0.8247319906949997
1423.9126,931,280,34406400,390.8666666666667,36944,0.2,0.21817485956087088,-0.006167089143506625,0.05021647363901138,2790,0.0002,0.024596753,-1.9337000768445431,0.22310546875,0.8381816446781158
1422.1863,931,281,34529280,394.2,37076,0.2,0.22368102924345293,-0.006864167357650028,0.029482152312994003,2800,0.0002,0.026016926,-1.923030529419581,0.22851643880208333,0.807377889752388
