time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/iterations,time/time_elapsed,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss,train/clip_range,train/n_updates,train/learning_rate,train/approx_kl,train/clip_fraction,train/entropy_loss
519,38.32,-69.10502,2277376,556,4385,71.4447998650372,10.36483383178711,0.8132514208555222,-0.0011889129906194284,0.2,5550,0.0003,0.035916243,0.1323486328125,-0.7219185966998338
519,39.52,-72.59021,2281472,557,4393,63.85406176969409,6.6649250984191895,0.8443781435489655,-0.0031686195517977465,0.2,5560,0.0003,0.02970193,0.133203125,-0.7295364110730589
519,38.73,-70.35996,2285568,558,4400,96.4627792276442,107.96895599365234,0.775764137506485,-0.005612659691541922,0.2,5570,0.0003,0.044900503,0.1293701171875,-0.7548441416583955
519,38.21,-68.86971,2289664,559,4408,51.31919966116548,74.20381164550781,0.8337861448526382,0.0011565447028260678,0.2,5580,0.0003,0.07236838,0.16494140625,-0.6929799956269562
519,39.68,-72.81293,2293760,560,4416,40.83223224766552,7.3975677490234375,0.8940663039684296,0.0007436682866682531,0.2,5590,0.0003,0.06380432,0.260302734375,-0.8154833185486495
519,40.99,-75.58612,2297856,561,4424,81.36244152709841,31.37347984313965,0.8054815977811813,-0.007518117206927855,0.2,5600,0.0003,0.03049004,0.1118408203125,-0.8146016828715801
519,39.87,-72.668816,2301952,562,4432,114.9130013525486,28.63650894165039,0.707250565290451,-0.01056663341660169,0.2,5610,0.0003,0.03318876,0.0943359375,-0.7802985660731793
519,41.46,-76.58035,2306048,563,4440,82.74687741398812,43.73258590698242,0.7324990332126617,-0.003641491753296577,0.2,5620,0.0003,0.028028818,0.10537109375,-0.8806085534393787
519,39.99,-73.18892,2310144,564,4448,109.11977586895227,40.66542434692383,0.7514171302318573,-0.005030017765602679,0.2,5630,0.0003,0.03546191,0.1000244140625,-0.8220596335828304
519,40.23,-73.99285,2314240,565,4456,118.90690781623125,8.810879707336426,0.7122125625610352,-0.006029729146030149,0.2,5640,0.0003,0.034381576,0.1346923828125,-0.773489258158952
519,40.51,-74.96051,2318336,566,4464,119.798649045825,20.274795532226562,0.7025664150714874,-0.002915385273445281,0.2,5650,0.0003,0.025553133,0.0999267578125,-0.7474055342376232
519,40.65,-75.27788,2322432,567,4472,123.19585388302804,27.774127960205078,0.7059675753116608,-0.0053377912583528085,0.2,5660,0.0003,0.061826363,0.1406005859375,-0.7410534859634936
519,41.81,-77.646614,2326528,568,4480,81.37333060801029,72.03971862792969,0.7504158169031143,-0.00558753466248163,0.2,5670,0.0003,0.047206707,0.1328369140625,-0.7477119658142328
519,41.38,-76.71012,2330624,569,4487,155.18957806825637,84.4948501586914,0.6726694703102112,-0.004428180690956652,0.2,5680,0.0003,0.042775854,0.104052734375,-0.7625751281157136
519,38.59,-69.743126,2334720,570,4495,131.9606749266386,92.82014465332031,0.7061754465103149,-0.0101665802016214,0.2,5690,0.0003,0.047609337,0.1166748046875,-0.7398193052038551
519,40.5,-74.36383,2338816,571,4503,57.77159370779991,26.312047958374023,0.7760855406522751,-0.0009465949875448132,0.2,5700,0.0003,0.060606148,0.195751953125,-0.7407435093075037
519,39.96,-73.08161,2342912,572,4511,99.71820250153542,103.0433349609375,0.7047139108181,-0.00023038128201733344,0.2,5710,0.0003,0.10248017,0.1503173828125,-0.8351203279569746
519,39.27,-71.091385,2347008,573,4519,109.54005047529935,38.5001106262207,0.7175504863262177,-0.0032994134417094756,0.2,5720,0.0003,0.042127624,0.1249755859375,-0.8501474087126553
519,40.22,-73.32878,2351104,574,4527,89.79005408585071,74.815185546875,0.7675464898347855,-0.002268170513707446,0.2,5730,0.0003,0.052579194,0.170703125,-0.8194908417761326
519,42.89,-81.11239,2355200,575,4535,67.19236273020506,9.88750171661377,0.7735849767923355,-0.00795663129829336,0.2,5740,0.0003,0.051790915,0.1329345703125,-0.8108831517398357
519,39.14,-70.76209,2359296,576,4543,177.54235073029994,71.97386169433594,0.6492561995983124,-0.00806236655189423,0.2,5750,0.0003,0.03591339,0.083251953125,-0.8761212171986699
519,42.42,-81.79805,2363392,577,4551,72.305007083714,79.26204681396484,0.8069360554218292,-0.000842540505254874,0.2,5760,0.0003,0.052177362,0.1607666015625,-0.8212416988797486
519,41.71,-79.597595,2367488,578,4559,235.3020418137312,129.36570739746094,0.64322829246521,-0.0022509455779072597,0.2,5770,0.0003,0.041598774,0.1578369140625,-0.8647117883898318
519,41.52,-77.33676,2371584,579,4567,208.29665380716324,18.21766471862793,0.6667793393135071,-0.005283136695652502,0.2,5780,0.0003,0.043486547,0.1268310546875,-0.7922506637871265
519,39.2,-72.31061,2375680,580,4574,226.35216513574125,28.302248001098633,0.6058282852172852,-0.007163337408928783,0.2,5790,0.0003,0.0251555,0.11572265625,-0.79471823181957
519,38.57,-69.58633,2379776,581,4582,94.86108746379614,15.077011108398438,0.7741501331329346,-0.005892062732891645,0.2,5800,0.0003,0.044624627,0.1559326171875,-0.818740626052022
519,38.85,-70.24296,2383872,582,4590,63.504172288626435,8.368457794189453,0.8129577189683914,0.0020015320340462496,0.2,5810,0.0003,0.0758845,0.183349609375,-0.7531535036861896
519,45.57,-87.34175,2387968,583,4598,64.52520785331726,50.10066223144531,0.7927178740501404,-0.003863380354232504,0.2,5820,0.0003,0.05482816,0.13564453125,-0.7223380720242858
519,44.09,-84.45002,2392064,584,4606,188.58549277186393,93.91358184814453,0.5868767499923706,-0.005247121033607982,0.2,5830,0.0003,0.033291623,0.091015625,-0.8295048266649246
519,43.48,-82.52923,2396160,585,4614,189.92744454741478,103.21070098876953,0.6368280351161957,-0.009048382760738605,0.2,5840,0.0003,0.030514177,0.1061279296875,-0.8764478083699941
519,42.07,-79.06999,2400256,586,4622,195.17626066803933,86.0505599975586,0.6380628049373627,-0.0003109807343207649,0.2,5850,0.0003,0.027933214,0.10048828125,-0.8475034231320023
519,40.73,-75.73571,2404352,587,4630,165.89953928291797,56.96438980102539,0.6738425195217133,0.004119018624260206,0.2,5860,0.0003,0.03532646,0.1485107421875,-0.8216613038443029
519,42.26,-79.36941,2408448,588,4638,126.25973563194275,67.48712921142578,0.7468326687812805,-0.005384341085300548,0.2,5870,0.0003,0.04239752,0.1126220703125,-0.777830752171576
519,41.09,-76.22946,2412544,589,4646,165.90810902118682,99.82221984863281,0.68201544880867,-0.006979983409837587,0.2,5880,0.0003,0.036179326,0.14619140625,-0.7733066925778985
519,38.34,-68.394806,2416640,590,4653,168.99879709780217,79.92108154296875,0.6782687604427338,-0.0021215833574387945,0.2,5890,0.0003,0.0381446,0.1275390625,-0.8298835377208889
519,38.98,-71.25645,2420736,591,4661,54.82451561689377,60.93583679199219,0.8418620377779007,0.00585297593352152,0.2,5900,0.0003,0.05679191,0.190234375,-0.7765506315045059
519,39.71,-71.96316,2424832,592,4669,58.877592565119265,48.27911376953125,0.8538166731595993,0.004189346997009125,0.2,5910,0.0003,0.035923988,0.143359375,-0.7736841272562742
519,41.56,-77.613785,2428928,593,4677,70.8709437891841,22.255355834960938,0.804826483130455,-0.001375523579918081,0.2,5920,0.0003,0.037650842,0.1358154296875,-0.7900155873037875
519,40.17,-74.67253,2433024,594,4685,152.73565044403077,57.48815155029297,0.6716841161251068,-0.007628028464387171,0.2,5930,0.0003,0.031310543,0.116943359375,-0.8529719014652073
519,39.9,-73.099815,2437120,595,4693,140.69203341901303,20.514707565307617,0.7140107154846191,-0.0032172627856198233,0.2,5940,0.0003,0.045311302,0.1046875,-0.8040219605900347
519,40.02,-74.1237,2441216,596,4701,113.4970038563013,57.036170959472656,0.7583347856998444,-0.003630069838527561,0.2,5950,0.0003,0.043582395,0.1653564453125,-0.8712631853297352
519,40.53,-76.500824,2445312,597,4709,139.67850456237792,58.484832763671875,0.7068996131420135,-0.00848118407157017,0.2,5960,0.0003,0.045112096,0.14873046875,-0.8578597919084132
519,40.38,-74.20065,2449408,598,4717,145.53293890058995,72.00555419921875,0.6990138292312622,-0.0021550925008341436,0.2,5970,0.0003,0.033302773,0.107568359375,-0.7721215915866196
519,41.9,-78.71969,2453504,599,4725,104.70853671431541,23.044754028320312,0.7704415768384933,0.001994915699469857,0.2,5980,0.0003,0.097031884,0.1357177734375,-0.8351077564060688
519,43.31,-82.94956,2457600,600,4732,198.49736099243165,70.20028686523438,0.6737020313739777,-0.005585605185478926,0.2,5990,0.0003,0.03448119,0.1208984375,-0.8203609787859023
519,42.42,-79.4263,2461696,601,4740,285.0482162296772,75.7682113647461,0.588637501001358,-0.006215185054315953,0.2,6000,0.0003,0.030185154,0.1161376953125,-0.8048088204115629
519,38.97,-71.415474,2465792,602,4748,248.00061010718346,96.86341094970703,0.588925689458847,0.001145352214734885,0.2,6010,0.0003,0.04852014,0.1361328125,-0.7929883859120309
519,41.4,-76.66342,2469888,603,4756,100.3348031297326,22.975183486938477,0.7282754778862,0.0005865237912075827,0.2,6020,0.0003,0.0491687,0.14736328125,-0.6858308903872967
519,39.12,-70.90805,2473984,604,4764,167.37536970973014,98.78984832763672,0.6019946038722992,-0.006356695338399732,0.2,6030,0.0003,0.03252513,0.142578125,-0.8193941925652325
519,40.2,-74.58736,2478080,605,4772,84.77636883258819,54.48434829711914,0.7742765992879868,0.0006526839368234505,0.2,6040,0.0003,0.04296372,0.1557861328125,-0.7391271866858006
519,40.08,-74.075066,2482176,606,4780,135.99985367059708,55.847877502441406,0.7192396819591522,-0.0030212733454391127,0.2,6050,0.0003,0.04281164,0.131787109375,-0.7760656505823136
519,43.61,-82.97502,2486272,607,4788,163.78956004679202,47.589027404785156,0.7128751873970032,-0.00246568350958114,0.2,6060,0.0003,0.04736705,0.130810546875,-0.7479596111923457
519,40.06,-73.43793,2490368,608,4796,268.8148274600506,96.87470245361328,0.6002759337425232,-0.003671478061005473,0.2,6070,0.0003,0.037043985,0.103564453125,-0.7418314169161022
519,42.26,-82.07475,2494464,609,4803,167.89456438422204,82.07316589355469,0.637744665145874,0.008980009005244937,0.2,6080,0.0003,0.06647456,0.1551513671875,-0.7405084252357483
519,41.65,-76.84502,2498560,610,4811,218.31027829051018,83.30451965332031,0.6129191219806671,-0.004809777105765534,0.2,6090,0.0003,0.03837017,0.1292724609375,-0.7517510276287794
519,40.25,-74.78452,2502656,611,4819,204.00951248407364,69.25727081298828,0.6345281004905701,-0.00041901612348738126,0.2,6100,0.0003,0.046438266,0.125927734375,-0.8350610451772809
519,41.61,-77.866165,2506752,612,4827,155.56276025772095,55.74037170410156,0.7186273038387299,-0.003827639344308409,0.2,6110,0.0003,0.036005717,0.1388427734375,-0.7827169508673251
519,39.8,-72.95743,2510848,613,4835,204.13584889769555,81.54486846923828,0.7070173621177673,-0.0010074378024000907,0.2,6120,0.0003,0.030467829,0.138623046875,-0.7789930496364832
519,39.34,-72.16151,2514944,614,4843,177.2291956573725,20.619522094726562,0.6533166766166687,0.0030839629889669595,0.2,6130,0.0003,0.042916182,0.14404296875,-0.7398738996125758
519,38.64,-70.29548,2519040,615,4851,137.35878884792328,158.0831298828125,0.7052703201770782,0.0007487441507691983,0.2,6140,0.0003,0.06453368,0.1865478515625,-0.7566361719742417
519,39.53,-72.1635,2523136,616,4859,53.25680865645408,41.68324661254883,0.8463058918714523,0.00013786988965875936,0.2,6150,0.0003,0.06233742,0.1505615234375,-0.7519838685169816
519,38.74,-70.64538,2527232,617,4867,103.40980560332537,35.843875885009766,0.7486013770103455,-0.005224169333087047,0.2,6160,0.0003,0.029316474,0.136328125,-0.7764752011746168
519,40.14,-74.30735,2531328,618,4875,107.26945582926274,15.735735893249512,0.7363756895065308,-0.005670461863701348,0.2,6170,0.0003,0.023175526,0.1030517578125,-0.7700224469415844
519,43.77,-83.283195,2535424,619,4883,174.62096177637576,94.33808135986328,0.7089482843875885,-0.0033462443869211713,0.2,6180,0.0003,0.028821897,0.1131103515625,-0.7562994924373925
519,42.44,-80.715416,2539520,620,4890,173.34876309633256,78.70535278320312,0.6639972925186157,-0.011905241613567341,0.2,6190,0.0003,0.04085739,0.123193359375,-0.757682827860117
519,39.38,-71.636505,2543616,621,4898,191.08218984603883,271.8736267089844,0.6688333451747894,-0.00509480580149102,0.2,6200,0.0003,0.049968068,0.0975830078125,-0.7372119368985295
519,40.6,-75.3052,2547712,622,4906,89.14974284023046,50.06882858276367,0.6943598091602325,0.003491007576303673,0.2,6210,0.0003,0.075099625,0.1415771484375,-0.7364711032249034
519,41.8,-77.641945,2551808,623,4914,130.57982151806354,27.302907943725586,0.7018220722675323,-0.001141618662586552,0.2,6220,0.0003,0.043392025,0.115576171875,-0.7512534408830106
519,41.34,-77.19427,2555904,624,4922,108.76088686585426,62.62110900878906,0.7354049682617188,-0.004719713663871516,0.2,6230,0.0003,0.04838612,0.131591796875,-0.6993652852252126
519,40.4,-74.06565,2560000,625,4930,181.42664017677308,74.09147644042969,0.6663728356361389,-0.00909073104558047,0.2,6240,0.0003,0.035078317,0.1041748046875,-0.7435547149740159
519,42.18,-78.349945,2564096,626,4938,122.91485943794251,47.10898971557617,0.6989245414733887,0.0026811830715814723,0.2,6250,0.0003,0.06834011,0.157666015625,-0.7174546523019671
519,42.96,-81.300804,2568192,627,4946,120.94179448485374,63.501102447509766,0.679814487695694,-0.008037264196536853,0.2,6260,0.0003,0.064558916,0.1409423828125,-0.7663282632827759
519,39.18,-70.69648,2572288,628,4954,155.24880775809288,51.7241096496582,0.6920758485794067,-0.005502985254133818,0.2,6270,0.0003,0.03214065,0.120654296875,-0.7946245751343668
519,40.12,-73.92073,2576384,629,4961,95.41244581788779,88.51384735107422,0.7085258364677429,0.008267963499019971,0.2,6280,0.0003,0.060016595,0.1910888671875,-0.767651901114732
519,40.65,-75.67689,2580480,630,4969,80.34148687273264,34.27994918823242,0.7540856599807739,-0.005854478678884334,0.2,6290,0.0003,0.068134,0.163623046875,-0.7386693279258907
519,37.95,-68.05441,2584576,631,4977,96.58586821109057,10.074267387390137,0.7240853309631348,-0.006496712824446149,0.2,6300,0.0003,0.028966531,0.154345703125,-0.7292802934534848
519,39.96,-73.32649,2588672,632,4985,37.462652176618576,5.867206573486328,0.8817610815167427,0.010241379241415416,0.2,6310,0.0003,0.065007016,0.1904541015625,-0.738388249464333
519,38.83,-70.63173,2592768,633,4993,84.03663506805897,21.46629524230957,0.7667149603366852,-0.00401055609308969,0.2,6320,0.0003,0.04397954,0.160693359375,-0.7109040261246264
519,40.58,-74.78788,2596864,634,5001,143.11320778876544,18.775476455688477,0.6265542209148407,-0.009909985150079592,0.2,6330,0.0003,0.03875933,0.1349365234375,-0.7019938732497394
519,40.65,-75.25709,2600960,635,5009,137.74630625247954,17.76444435119629,0.7235077917575836,-0.007349794881884008,0.2,6340,0.0003,0.032257915,0.092919921875,-0.7327779996208846
519,41.58,-78.5186,2605056,636,5017,128.02925052642823,52.58856201171875,0.7227177619934082,-0.004100212702542194,0.2,6350,0.0003,0.041662194,0.12333984375,-0.7301645018160343
519,40.17,-73.22417,2609152,637,5025,151.18579702675342,82.76188659667969,0.7100905179977417,-0.001416909993349691,0.2,6360,0.0003,0.052354153,0.0951904296875,-0.7427301299758255
519,39.58,-72.939064,2613248,638,5032,140.86504838764668,43.796958923339844,0.6697261035442352,-0.00013071907560515683,0.2,6370,0.0003,0.06420908,0.137451171875,-0.7787932329811156
519,42.7,-79.733154,2617344,639,5040,131.11360005289316,77.09710693359375,0.7281531989574432,0.0013203419752244373,0.2,6380,0.0003,0.09205667,0.1570068359375,-0.8277554582804442
519,42.88,-82.52316,2621440,640,5048,220.13817903995513,79.85997009277344,0.6455088555812836,-0.004920166432566475,0.2,6390,0.0003,0.03785956,0.1189453125,-0.845249067246914
519,38.99,-71.736946,2625536,641,5056,249.83726595640184,39.539920806884766,0.653858870267868,-0.0057407660213357305,0.2,6400,0.0003,0.023968657,0.0945556640625,-0.7818018828518689
519,40.32,-74.3727,2629632,642,5064,103.3999182537198,118.8436508178711,0.7589004635810852,0.00833922514502774,0.2,6410,0.0003,0.10935973,0.184912109375,-0.7777467674575747
519,45.26,-86.753944,2633728,643,5072,205.49120962321757,26.358144760131836,0.5930277407169342,-0.005053340150334406,0.2,6420,0.0003,0.029627647,0.11337890625,-0.7178546326234937
519,38.77,-70.424835,2637824,644,5080,251.27468173503877,34.20743942260742,0.4846804738044739,-0.0131827699868154,0.2,6430,0.0003,0.031583853,0.107666015625,-0.776821561716497
519,44.88,-85.95539,2641920,645,5088,64.98781726658345,29.779272079467773,0.7841712832450867,-0.000787821344420081,0.2,6440,0.0003,0.044819802,0.185302734375,-0.7132143931463361
519,41.14,-74.20287,2646016,646,5096,234.8488833427429,146.04505920410156,0.6321670114994049,-0.00955468665670196,0.2,6450,0.0003,0.023496661,0.1031005859375,-0.7910967818461359
519,39.99,-73.42168,2650112,647,5103,95.76541729569435,72.1052474975586,0.7466495335102081,0.0064611055742716415,0.2,6460,0.0003,0.05085165,0.129150390625,-0.7321659711189568
519,39.75,-73.88879,2654208,648,5111,159.0727761209011,111.79084014892578,0.6549214422702789,-0.003925978523329832,0.2,6470,0.0003,0.03251774,0.1613525390625,-0.7907508997246623
519,40.31,-74.41309,2658304,649,5119,142.12542091161012,65.64240264892578,0.7192789912223816,0.0005563167851505568,0.2,6480,0.0003,0.071522295,0.152294921875,-0.8298260002397001
519,40.1,-73.52453,2662400,650,5127,146.62423752099275,24.893062591552734,0.7430903017520905,-0.003923367203242378,0.2,6490,0.0003,0.029611822,0.1679931640625,-0.832931655459106
519,39.13,-71.22209,2666496,651,5135,123.26692704856396,143.0927276611328,0.7462125420570374,-0.004289223240994034,0.2,6500,0.0003,0.060267784,0.1555419921875,-0.908084173873067
519,40.72,-76.1632,2670592,652,5143,84.22152503430843,17.01097869873047,0.7271630764007568,0.006264769031986361,0.2,6510,0.0003,0.06147646,0.1980712890625,-0.866987309511751
519,39.62,-72.67941,2674688,653,5151,110.61591213345528,24.716041564941406,0.7506192922592163,-0.004776953862892697,0.2,6520,0.0003,0.034415476,0.1111083984375,-0.8685045287013053
519,40.81,-76.27341,2678784,654,5159,84.40791617631912,7.1702985763549805,0.7702260911464691,-0.00026507460897846614,0.2,6530,0.0003,0.04349955,0.1651123046875,-0.8875673347152769
519,40.78,-76.627426,2682880,655,5167,170.22787969708443,71.47254180908203,0.6967194676399231,-0.0011968499897193397,0.2,6540,0.0003,0.042084876,0.139599609375,-0.8593895516358316
519,38.37,-69.24241,2686976,656,5175,177.26753276586533,102.18164825439453,0.7051723599433899,-0.00482831369372434,0.2,6550,0.0003,0.019864623,0.116455078125,-0.8930234484374523
519,42.52,-80.25048,2691072,657,5183,35.45626918077469,61.39542007446289,0.8919710293412209,0.011516102694440634,0.2,6560,0.0003,0.08384899,0.241162109375,-0.8820163406431675
519,40.85,-75.772736,2695168,658,5190,240.56824526786804,41.04611587524414,0.623383104801178,-0.005374208290959359,0.2,6570,0.0003,0.02259197,0.0867919921875,-0.8735702265053987
519,39.8,-73.184204,2699264,659,5198,181.03890500962734,147.59429931640625,0.7151598930358887,-0.005088713551594992,0.2,6580,0.0003,0.030398548,0.1333740234375,-0.9077884995378553
519,41.48,-77.87764,2703360,660,5206,151.33654336929322,60.318077087402344,0.7258591055870056,0.0007146410636778456,0.2,6590,0.0003,0.055052213,0.1753662109375,-0.8849034466780722
519,42.01,-79.70031,2707456,661,5214,234.20069929659365,42.17822265625,0.6598421037197113,-0.006826339458712027,0.2,6600,0.0003,0.022353256,0.1215576171875,-0.9142726078629494
519,46.49,-90.50845,2711552,662,5222,247.26119169592857,141.8719482421875,0.6222709119319916,-0.007343451816996094,0.2,6610,0.0003,0.04141718,0.1359619140625,-0.907145322393626
519,42.18,-80.399124,2715648,663,5230,321.54553879499434,94.55785369873047,0.5318111777305603,-0.0064749389999633426,0.2,6620,0.0003,0.023488943,0.090576171875,-0.9348916917107999
519,40.55,-75.69228,2719744,664,5238,264.76511763334275,104.81278228759766,0.5196186602115631,-0.003703875685096136,0.2,6630,0.0003,0.07102841,0.112841796875,-0.8535813270136714
519,42.34,-79.33521,2723840,665,5246,159.013807785511,22.045059204101562,0.7019068598747253,0.0006328248859063023,0.2,6640,0.0003,0.041827276,0.16083984375,-0.8024417917244137
519,40.7,-75.24823,2727936,666,5254,217.21415901482106,273.28082275390625,0.6759633719921112,-0.0037424264308356216,0.2,6650,0.0003,0.031827025,0.1256591796875,-0.8543571093119681
519,41.55,-78.053665,2732032,667,5261,187.01668321490288,29.2600154876709,0.7103225588798523,-0.004926870954113838,0.2,6660,0.0003,0.05984992,0.21318359375,-0.8795055861584842
519,40.65,-75.09105,2736128,668,5269,208.25548338890076,75.8031997680664,0.6630189716815948,-0.00028661534834100165,0.2,6670,0.0003,0.045530647,0.1489990234375,-0.8541532619856298
519,41.75,-78.567116,2740224,669,5277,156.64133906960487,66.3384017944336,0.7176401615142822,-0.005497503337755916,0.2,6680,0.0003,0.056047462,0.168212890625,-0.8926371165551246
519,39.82,-73.13202,2744320,670,5285,240.42883684635163,50.274803161621094,0.6506098508834839,-0.005114237384350418,0.2,6690,0.0003,0.055318207,0.1255615234375,-0.820164802018553
519,43.21,-82.58793,2748416,671,5293,134.84893410801888,36.36697006225586,0.707985907793045,-0.0005475050329550868,0.2,6700,0.0003,0.042276558,0.1575439453125,-0.8938645487651229
519,39.4,-71.40333,2752512,672,5301,238.14992836117744,141.9566192626953,0.6310257911682129,-0.007542422136612004,0.2,6710,0.0003,0.041512493,0.1286865234375,-0.9462481058202684
519,40.13,-73.13182,2756608,673,5309,90.5447738185525,36.103206634521484,0.7550262957811356,0.005223065544123528,0.2,6720,0.0003,0.10604221,0.2173583984375,-0.9384091396816074
519,43.75,-82.25463,2760704,674,5317,103.25129544436932,45.80589294433594,0.7377553582191467,0.0027664650642691413,0.2,6730,0.0003,0.041903146,0.1333251953125,-0.8884055930189788
519,42.46,-78.32445,2764800,675,5325,176.61719638705253,48.15216827392578,0.6422411501407623,-0.005743648363932152,0.2,6740,0.0003,0.032691255,0.1298828125,-1.0103028123266995
519,39.66,-73.198425,2768896,676,5333,167.98768200278283,57.23383331298828,0.6108029186725616,-0.0036028529626491944,0.2,6750,0.0003,0.040118106,0.1453125,-0.9521600304171443
519,42.81,-82.770905,2772992,677,5341,95.6180135935545,21.685964584350586,0.765592098236084,0.0021547308384469942,0.2,6760,0.0003,0.06920166,0.1888671875,-0.9279799870215356
519,40.03,-73.45553,2777088,678,5348,267.6645011663437,40.800872802734375,0.653393417596817,-0.005655576638673665,0.2,6770,0.0003,0.034303397,0.120361328125,-0.9335878694429993
519,39.19,-70.52069,2781184,679,5356,132.73274242281914,28.027036666870117,0.6970662176609039,-0.00408197868600837,0.2,6780,0.0003,0.041516647,0.1543701171875,-0.9339675703085959
519,47.39,-90.96449,2785280,680,5364,55.848120810091494,17.192745208740234,0.8389580994844437,0.005040252640537801,0.2,6790,0.0003,0.06812667,0.2399658203125,-0.9529256480745971
519,46.3,-89.67352,2789376,681,5372,309.23031903505324,114.9762191772461,0.42081594467163086,-0.004184720341072534,0.2,6800,0.0003,0.02876749,0.0728515625,-0.9527469715103507
519,42.3,-79.211624,2793472,682,5380,324.93952996730803,122.95724487304688,0.5217963755130768,0.011513138884765795,0.2,6810,0.0003,0.04904975,0.1171875,-0.9341635206714273
519,42.85,-80.81858,2797568,683,5388,190.03905754685402,44.284881591796875,0.6099902093410492,-0.0020098333739952067,0.2,6820,0.0003,0.0686461,0.1169921875,-0.9311167822219432
519,40.49,-74.07006,2801664,684,5396,220.7156439304352,21.26515007019043,0.6350474953651428,-0.005087378290772904,0.2,6830,0.0003,0.028130688,0.1458984375,-0.9292587706819176
519,38.94,-71.02252,2805760,685,5404,117.4799011260271,80.14352416992188,0.7472158074378967,0.0006644802775554126,0.2,6840,0.0003,0.043303937,0.161328125,-0.9056517461314797
519,42.22,-80.58933,2809856,686,5412,98.61681490391493,15.454070091247559,0.7770155519247055,0.004568106522856397,0.2,6850,0.0003,0.09315114,0.1691162109375,-0.8928832815028727
519,38.93,-71.38239,2813952,687,5420,182.37118263244628,21.682056427001953,0.6595126092433929,0.00032604385960439687,0.2,6860,0.0003,0.031946894,0.144091796875,-0.9386715007014572
519,41.98,-79.367,2818048,688,5427,52.411322246491906,8.338479042053223,0.7199634611606598,-0.0012280418151931372,0.2,6870,0.0003,0.03714104,0.1283447265625,-0.8653260835446417
519,40.88,-76.67953,2822144,689,5435,222.28102875053884,219.2476348876953,0.6538065969944,-0.009044921681925189,0.2,6880,0.0003,0.08531466,0.13603515625,-0.8432125766761601
519,39.54,-72.15635,2826240,690,5443,177.88303587436675,120.91289520263672,0.725129097700119,0.01226160858896037,0.2,6890,0.0003,0.064501636,0.1596435546875,-0.8431608698330819
519,38.66,-69.27619,2830336,691,5451,73.81386502683162,19.849597930908203,0.8100533187389374,-0.0023235813743667675,0.2,6900,0.0003,0.048521936,0.15087890625,-0.8955913939513266
519,40.04,-74.72766,2834432,692,5459,64.31678700745105,8.40397834777832,0.8364318311214447,-0.0016096467574243435,0.2,6910,0.0003,0.039007172,0.166796875,-0.8884340661577881
519,39.07,-71.59731,2838528,693,5467,135.2615611717105,19.386869430541992,0.7355295419692993,-0.003635033699538326,0.2,6920,0.0003,0.040310588,0.1533203125,-0.8744405951350928
519,41.36,-77.78713,2842624,694,5475,57.08811124861241,44.924983978271484,0.7913548797369003,-0.0004724236721813213,0.2,6930,0.0003,0.059966505,0.1606201171875,-0.862412316724658
519,38.86,-70.94532,2846720,695,5483,138.50788731426002,26.306596755981445,0.7066171765327454,-0.007762237553833984,0.2,6940,0.0003,0.026540453,0.098095703125,-0.861739058047533
519,39.88,-73.43055,2850816,696,5490,70.6338896587491,28.27855682373047,0.8252639472484589,-0.0009184241931507131,0.2,6950,0.0003,0.057558794,0.15361328125,-0.8355181271210312
519,37.94,-68.03102,2854912,697,5498,92.30569111257792,61.3697624206543,0.8050453364849091,0.002016235948030953,0.2,6960,0.0003,0.060383502,0.165234375,-0.8420774676837027
519,41.72,-76.981026,2859008,698,5506,22.470897068828343,4.163182258605957,0.9224365055561066,0.009292943794753228,0.2,6970,0.0003,0.05941519,0.1909423828125,-0.8575477465987206
519,43.01,-82.26565,2863104,699,5514,108.8815260797739,76.28546905517578,0.7326394617557526,-0.006497669209056767,0.2,6980,0.0003,0.026122697,0.10615234375,-0.8177565956488252
519,41.62,-78.16305,2867200,700,5522,281.88283745646476,99.7480697631836,0.6090370416641235,-0.002191295440024987,0.2,6990,0.0003,0.033960015,0.075341796875,-0.8168915526941418
519,39.4,-71.737236,2871296,701,5530,201.48427458405496,89.28374481201172,0.6635880470275879,-0.004723282196937362,0.2,7000,0.0003,0.035516962,0.098583984375,-0.8167119223624468
519,44.1,-84.952576,2875392,702,5538,111.5028086811304,20.40983772277832,0.6914382874965668,-0.005164372056970024,0.2,7010,0.0003,0.046228062,0.1035400390625,-0.7963897469453514
519,42.86,-82.172745,2879488,703,5546,258.5281102538109,92.16802215576172,0.6320991814136505,-0.007677548890205799,0.2,7020,0.0003,0.026116181,0.0810302734375,-0.8656897527165711
519,42.08,-79.090996,2883584,704,5554,258.52135956287384,112.28166198730469,0.6684054136276245,-0.00532530076088733,0.2,7030,0.0003,0.030117154,0.095947265625,-0.8294473351910711
519,40.53,-73.901276,2887680,705,5562,197.52093136012553,258.5704650878906,0.6934086084365845,-0.006400890666191117,0.2,7040,0.0003,0.033179298,0.1423828125,-0.8391488174907863
519,41.31,-77.037186,2891776,706,5570,122.02575249075889,63.11301803588867,0.7333992719650269,-0.0024120621957990805,0.2,7050,0.0003,0.033059012,0.1110107421875,-0.8239306525327266
519,40.89,-75.17892,2895872,707,5577,197.41663488149644,163.69036865234375,0.7078095078468323,-0.003613483141452889,0.2,7060,0.0003,0.046709485,0.1534912109375,-0.8211021333001554
