rollout/ep_rew_mean,time/time_elapsed,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/approx_kl,train/loss,train/n_updates,train/entropy_loss,train/value_loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/clip_range
1405.2839,7291,977,434.94,58,7127040,0.02561801,0.019260067492723465,570,-3.610211355922123,0.09498109260113173,0.0003,0.8409249782562256,-0.009160778962347346,0.2588248697916667,0.2
1423.0513,7418,977,437.52,59,7249920,0.025782323,0.04051288589835167,580,-3.5995837854842345,0.09210206377708043,0.0003,0.8361076265573502,-0.009335548579586734,0.2592496744791667,0.2
1405.9476,7547,976,436.84,60,7372800,0.025703507,0.10690733790397644,590,-3.5970676760127147,0.09528832502735896,0.0003,0.8150009214878082,-0.00933662962179369,0.25785970052083335,0.2
1416.07,7675,976,435.84,61,7495680,0.026175225,-0.008277704939246178,600,-3.6023843941216667,0.10243008740678003,0.0003,0.8210306912660599,-0.008694242066406635,0.25738850911458333,0.2
1424.1328,7804,976,440.64,62,7618560,0.02643282,-0.022915691137313843,610,-3.6040136115501324,0.0998382968234849,0.0003,0.7994184494018555,-0.009628077564818038,0.26130289713541666,0.2
1472.6583,7931,976,445.08,63,7741440,0.026543267,-0.010877013206481934,620,-3.577158771902323,0.10280521143877801,0.0003,0.8252181857824326,-0.009178846289942158,0.2613094075520833,0.2
1465.9269,8081,973,445.56,64,7864320,0.02633593,0.012909390032291412,630,-3.5678083500017723,0.09811226059415883,0.0003,0.8095714300870895,-0.008844798542831996,0.25962727864583335,0.2
1462.655,8208,973,436.14,65,7987200,0.027035344,0.03397149592638016,640,-3.5504586306835213,0.10481370897803571,0.0003,0.7970177680253983,-0.009224705809095516,0.26424723307291664,0.2
1468.2651,8337,972,442.52,66,8110080,0.027327906,0.06857310235500336,650,-3.5510807628929615,0.10164749669284599,0.0003,0.8072525858879089,-0.009283108268779566,0.26297200520833336,0.2
1484.5094,8467,972,441.04,67,8232960,0.027364334,0.055656805634498596,660,-3.5202344792336224,0.10255547350427757,0.0003,0.8104152232408524,-0.008874610216219783,0.2654012044270833,0.2
1471.3278,8596,972,439.04,68,8355840,0.027152682,-0.020129069685935974,670,-3.5066097086668013,0.09905882952317673,0.0003,0.8164722919464111,-0.009318879042475602,0.2650455729166667,0.2
1466.1156,8725,971,438.16,69,8478720,0.026310055,0.036524176597595215,680,-3.53387863026311,0.10744415962787267,0.0003,0.7986498922109604,-0.008812313447433552,0.26218587239583335,0.2
1494.4369,8852,971,448.94,70,8601600,0.026769463,0.032051220536231995,690,-3.51882019020617,0.10704737221671773,0.0003,0.7824716717004776,-0.008993786595013565,0.2639599609375,0.2
1451.5431,9009,968,439.76,71,8724480,0.02647049,0.012758318334817886,700,-3.50651304723074,0.10274545402106014,0.0003,0.7891239672899246,-0.008030658865075868,0.2569710286458333,0.2
1462.895,9164,965,439.02,72,8847360,0.02723757,0.02058618701994419,710,-3.5169275448843837,0.0940806469406137,0.0003,0.8052547723054886,-0.008612760092176663,0.2623063151041667,0.2
1483.6312,9291,965,442.04,73,8970240,0.02716993,0.058537475764751434,720,-3.5259473533183336,0.10648840178818016,0.0003,0.8082155585289001,-0.008658232881519628,0.26103841145833334,0.2
1462.4535,9444,962,438.26,74,9093120,0.027332842,-0.003710508346557617,730,-3.542013192238907,0.11672124982404057,0.0003,0.7418645322322845,-0.009167039251575868,0.26540283203125,0.2
1439.0675,9572,962,434.72,75,9216000,0.027004985,-0.002164466306567192,740,-3.513669913324217,0.11243728928777273,0.0003,0.8037600368261337,-0.009130043366306684,0.26343424479166666,0.2
1470.5939,9699,962,431.38,76,9338880,0.028105725,0.0332668274641037,750,-3.5059271974116566,0.10306246345110898,0.0003,0.8139920830726624,-0.009334033575426778,0.2615812174479167,0.2
1437.6333,9826,962,434.56,77,9461760,0.026390707,0.06127405911684036,760,-3.5001787142828107,0.10830074893519244,0.0003,0.7900477200746536,-0.009262645776386004,0.2600553385416667,0.2
1500.5764,9954,962,444.96,78,9584640,0.027747564,-0.009608548134565353,770,-3.497259220381578,0.11893605321529321,0.0003,0.7789732664823532,-0.009567928382196745,0.26478759765625,0.2
1449.39,10079,963,431.22,79,9707520,0.026524229,0.043723657727241516,780,-3.482416326502959,0.10477077380744353,0.0003,0.796353280544281,-0.008037540327616928,0.259072265625,0.2
1471.8411,10204,963,445.1,80,9830400,0.02771589,0.12408631294965744,790,-3.4531403767814237,0.10579463757613364,0.0003,0.7968168556690216,-0.009220311844959118,0.26583170572916665,0.2
1466.9296,10331,963,432.92,81,9953280,0.02725981,0.008101319894194603,800,-3.4327646445358795,0.09480476677238281,0.0003,0.8040241897106171,-0.008357805139154758,0.26155517578125,0.2
1457.5023,10458,963,436.3,82,10076160,0.027760448,0.051047779619693756,810,-3.443653471022844,0.11422304555017035,0.0003,0.8182403147220612,-0.008755946008571602,0.26646484375,0.2
1501.1626,10587,963,443.42,83,10199040,0.027473127,0.006605630740523338,820,-3.4116807013005017,0.10997710774022076,0.0003,0.7782519608736038,-0.008393789239410884,0.26510823567708336,0.2
1463.2356,10715,963,433.2,84,10321920,0.02782505,0.04667031019926071,830,-3.429118923768401,0.10917091947524266,0.0003,0.8050426691770554,-0.008167171478101712,0.261982421875,0.2
1477.8447,10843,963,439.2,85,10444800,0.027693672,0.07690282166004181,840,-3.4044249385098615,0.11616618563430772,0.0003,0.7858305275440216,-0.008249644211615911,0.26592936197916667,0.2
1469.0144,10971,963,437.4,86,10567680,0.027217865,0.02481132373213768,850,-3.3915480850512782,0.10705923876715435,0.0003,0.780839279294014,-0.007951002184224005,0.2623372395833333,0.2
1497.0685,11098,963,443.48,87,10690560,0.0283625,0.04666539654135704,860,-3.400556900886198,0.11030380940967006,0.0003,0.7861066609621048,-0.008446035721317458,0.2662076822916667,0.2
1506.925,11227,963,443.9,88,10813440,0.028489094,0.12104220688343048,870,-3.4039818672835827,0.11843718441043166,0.0003,0.7808396518230438,-0.009297621765102425,0.2682267252604167,0.2
1450.986,11353,963,433.26,89,10936320,0.027723007,0.0932493731379509,880,-3.3892127784341572,0.1143597577761102,0.0003,0.7966776788234711,-0.008281373332968845,0.2644425455729167,0.2
1493.6675,11482,963,441.68,90,11059200,0.02804565,0.005964141339063644,890,-3.3705441488325594,0.12347605849368846,0.0003,0.7879746109247208,-0.008534743416312267,0.26615071614583335,0.2
1441.2032,11609,963,431.08,91,11182080,0.027140515,0.12741155922412872,900,-3.374293801325063,0.11574203921132721,0.0003,0.7938308417797089,-0.008322991737780588,0.2614794921875,0.2
1442.1234,11736,963,434.66,92,11304960,0.028590718,0.03459480032324791,910,-3.3386273311078547,0.11479293646339404,0.0003,0.8104096800088882,-0.008671555665223422,0.2662809244791667,0.2
1399.3286,11863,963,421.44,93,11427840,0.027127402,0.03522521257400513,920,-3.3612580053756633,0.10608452040153983,0.0003,0.8166360706090927,-0.007953076637871466,0.2613916015625,0.2
1452.2417,11990,963,433.46,94,11550720,0.02839008,-0.013019563630223274,930,-3.344392336520056,0.11307962514964554,0.0003,0.8084745556116104,-0.008206723390746145,0.26171793619791667,0.2
1418.0227,12146,961,419.16,95,11673600,0.027476104,0.039752114564180374,940,-3.3461308381085595,0.10437566122185672,0.0003,0.82429538667202,-0.00805097472439229,0.26171712239583333,0.2
1432.1317,12276,960,420.08,96,11796480,0.02806313,0.030872579663991928,950,-3.33128823419412,0.10293399368684429,0.0003,0.8257520794868469,-0.007543352546599635,0.2612353515625,0.2
1487.9487,12405,960,436.78,97,11919360,0.027890794,0.10594432055950165,960,-3.320072765822212,0.11424199118104297,0.0003,0.800710067152977,-0.00815146542756338,0.26215738932291666,0.2
1489.2303,12533,960,441.7,98,12042240,0.028178673,-0.028922855854034424,970,-3.3263036485016344,0.10413418795510855,0.0003,0.8145021945238113,-0.008650937614426464,0.26563639322916666,0.2
1427.3003,12661,960,426.02,99,12165120,0.028523922,0.19157901406288147,980,-3.321844016338388,0.11390932686883995,0.0003,0.8130657523870468,-0.008129922900964932,0.26240641276041665,0.2
1506.62,12789,960,439.56,100,12288000,0.027864827,0.014312369748950005,990,-3.282262176225583,0.10060548438913731,0.0003,0.8315218985080719,-0.00783119443769465,0.26346516927083335,0.2
1491.1293,12917,960,439.12,101,12410880,0.027072726,0.02050778642296791,1000,-3.3039369051655134,0.10000746104128969,0.0003,0.8299468606710434,-0.007592831671651462,0.25896647135416667,0.2
1508.8035,13047,960,449.38,102,12533760,0.02923011,0.017320074141025543,1010,-3.2768973977615437,0.11629583850202228,0.0003,0.7978885322809219,-0.008067583173827492,0.26738606770833334,0.2
1488.664,13174,960,435.16,103,12656640,0.028507432,0.010405387729406357,1020,-3.2881245452538135,0.1121981016319478,0.0003,0.7870258986949921,-0.008200090335188481,0.2622265625,0.2
1459.8425,13301,960,425.48,104,12779520,0.029405352,0.032231029123067856,1030,-3.2883638465652862,0.12384966348390056,0.0003,0.8027186989784241,-0.008449880302120315,0.26826334635416665,0.2
1493.8796,13431,960,439.46,105,12902400,0.028088804,0.0226999893784523,1040,-3.30173741346846,0.12614640289820575,0.0003,0.7750272154808044,-0.007963054579643842,0.26548177083333335,0.2
1505.432,13560,960,441.98,106,13025280,0.028561564,0.020964741706848145,1050,-3.260738473782937,0.1117969032090817,0.0003,0.8142364472150803,-0.00772257276866488,0.26368082682291666,0.2
1471.0931,13688,960,432.36,107,13148160,0.029047871,-0.002956511452794075,1060,-3.231728498401741,0.11307353256580731,0.0003,0.8270791471004486,-0.00785375125641925,0.26953857421875,0.2
1523.4894,13819,960,442.0,108,13271040,0.028291645,0.025483865290880203,1070,-3.2519969710086785,0.11645801617851248,0.0003,0.8140320777893066,-0.007386727944476661,0.2663623046875,0.2
1514.9185,13947,960,442.52,109,13393920,0.028781863,0.0237027108669281,1080,-3.244603286621471,0.10859178041447497,0.0003,0.8098488301038742,-0.007658994168311135,0.2635400390625,0.2
1516.955,14075,960,437.44,110,13516800,0.029462336,-0.012858791276812553,1090,-3.21886592566967,0.1094737320796412,0.0003,0.79006527364254,-0.007807048214641933,0.26581380208333333,0.2
1507.2571,14202,960,443.0,111,13639680,0.029201623,0.059961333870887756,1100,-3.2437430412943162,0.12289570341725872,0.0003,0.7908349931240082,-0.00788089001670111,0.26817626953125,0.2
1492.3964,14330,960,440.46,112,13762560,0.02873895,0.03531775251030922,1110,-3.203326985028883,0.10438780554934056,0.0003,0.7900956124067307,-0.007847734587236725,0.26610677083333334,0.2
1438.04,14459,960,420.44,113,13885440,0.029077124,0.018155207857489586,1120,-3.1993918110678594,0.111554004168914,0.0003,0.787004828453064,-0.008179442636998525,0.26734130859375,0.2
1457.2438,14587,960,423.96,114,14008320,0.029250987,0.018687620759010315,1130,-3.215602774694562,0.11115751954678368,0.0003,0.8105617016553879,-0.007492957146459958,0.26379231770833333,0.2
1492.6868,14714,960,442.86,115,14131200,0.029826403,0.06563607603311539,1140,-3.206693778298795,0.1129111168194019,0.0003,0.7932845950126648,-0.008066056913357898,0.265849609375,0.2
1440.2572,14843,960,424.46,116,14254080,0.028836975,0.04173560440540314,1150,-3.1684495482593773,0.11865039231459378,0.0003,0.8034403324127197,-0.007279266677414853,0.26085693359375,0.2
1482.6946,14973,960,431.26,117,14376960,0.02952149,0.010226568207144737,1160,-3.160038420210282,0.11237817026189684,0.0003,0.7940689623355865,-0.008253165765872837,0.26457112630208335,0.2
1466.2089,15102,960,429.1,118,14499840,0.029598048,0.06560766696929932,1170,-3.165937614714106,0.12298883560637477,0.0003,0.7779089361429214,-0.007347813597084496,0.2674267578125,0.2
1517.3221,15229,960,442.14,119,14622720,0.029377785,0.06640997529029846,1180,-3.1783418011913698,0.12315667508402839,0.0003,0.8032466471195221,-0.008309618769532486,0.265537109375,0.2
1513.47,15358,960,433.98,120,14745600,0.02991813,0.056034356355667114,1190,-3.1659588245054087,0.1258711523785799,0.0003,0.781586542725563,-0.00819734937359802,0.27075113932291667,0.2
1500.658,15488,959,437.82,121,14868480,0.028384766,0.058019090443849564,1200,-3.1811042223746577,0.11386253679297322,0.0003,0.8002544641494751,-0.00740035879411001,0.26209065755208333,0.2
1519.6686,15617,959,450.0,122,14991360,0.029299777,0.04084467515349388,1210,-3.16789144196858,0.11673864890889186,0.0003,0.8002853691577911,-0.007514887191731153,0.2631404622395833,0.2
