time/fps,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/loss,train/approx_kl
1025,1557,13,1597440,1015.3383,425.46666666666664,-0.011192642012095652,0.8247863799333572,120,-4.112932943453392,0.09693721730320248,0.0003,0.2,0.20016682942708333,0.06628048419952393,0.017154846
1003,1715,14,1720320,1076.1134,425.8,-0.01116960320934595,0.8188018053770065,130,-4.099977343256275,0.1047341715481404,0.0003,0.2,0.19939615885416667,0.06737620383501053,0.017627196
1000,1842,15,1843200,1094.3038,433.6666666666667,-0.011338844172005338,0.7763617783784866,140,-4.089364810834328,0.09356041090892783,0.0003,0.2,0.207060546875,-0.02175271324813366,0.018052125
995,1975,16,1966080,1152.1094,450.0,-0.01067584788668076,0.8040200471878052,150,-4.06220497418195,0.09522941181290662,0.0003,0.2,0.20773356119791667,0.028335150331258774,0.01860067
993,2103,17,2088960,1159.9883,450.0,-0.010025516100116268,0.819011777639389,160,-4.046019652485848,0.09741485394983708,0.0003,0.2,0.21314615885416666,0.02228911966085434,0.018585142
990,2232,18,2211840,1117.8125,411.0,-0.01040356752418423,0.8564625531435013,170,-4.032743625926475,0.09327189446911992,0.0003,0.2,0.21723225911458333,0.06392954289913177,0.018998599
988,2362,19,2334720,1173.0164,440.3333333333333,-0.010366408648884924,0.858740046620369,180,-4.011807296797633,0.08582503379312888,0.0003,0.2,0.22107503255208333,-0.008924193680286407,0.019793568
985,2492,20,2457600,1157.6398,445.6666666666667,-0.009924979603859659,0.8730499744415283,190,-4.000544269320866,0.0856778234114366,0.0003,0.2,0.22411702473958334,-0.009268635883927345,0.019858977
983,2623,21,2580480,1139.8698,417.1333333333333,-0.009518607208698692,0.8679116368293762,200,-3.9879984312132,0.07336226156083285,0.0003,0.2,0.22694091796875,0.007109272293746471,0.020176688
982,2751,22,2703360,1256.4381,447.93333333333334,-0.009374563062616895,0.8621181696653366,210,-3.969020510278642,0.08482296278554713,0.0003,0.2,0.231806640625,-0.006665915250778198,0.021062357
980,2882,23,2826240,1220.9403,430.06666666666666,-0.010039558296357427,0.886946864426136,220,-3.9510991175100205,0.07499816231880686,0.0003,0.2,0.23321695963541667,-0.02171378955245018,0.020917285
979,3010,24,2949120,1274.2638,450.0,-0.010156568636636318,0.8907601907849312,230,-3.938315270766616,0.07759687437297544,0.0003,0.2,0.24224609375,0.009626016020774841,0.021781722
978,3139,25,3072000,1255.193,429.93333333333334,-0.010069604897053068,0.8544178158044815,240,-3.927661487373213,0.08534503597581837,0.0003,0.2,0.24301025390625,0.00855761393904686,0.022009682
977,3266,26,3194880,1220.8765,431.6666666666667,-0.009328599819533944,0.912709191441536,250,-3.9105607500548163,0.07658461365528638,0.0003,0.2,0.24040364583333335,0.004660570994019508,0.02140159
976,3395,27,3317760,1209.3867,422.46666666666664,-0.009219844312344018,0.8705507516860962,260,-3.8978647055352726,0.08060185125029723,0.0003,0.2,0.24286702473958333,0.026404066011309624,0.022127148
976,3524,28,3440640,1313.7208,450.0,-0.00914771465369995,0.8928956761956215,270,-3.8930430849269033,0.07717494510007479,0.0003,0.2,0.24452880859375,-0.017629539594054222,0.022500949
975,3652,29,3563520,1323.6405,450.0,-0.009701437943931523,0.9028701856732368,280,-3.876080800530811,0.07955633705724419,0.0003,0.2,0.25061197916666667,0.01468755304813385,0.023439053
975,3780,30,3686400,1313.7968,440.46666666666664,-0.008554222696038777,0.8632641285657883,290,-3.860261262891193,0.08386351437759004,0.0003,0.2,0.24852620442708334,0.0023179352283477783,0.022985632
974,3910,31,3809280,1317.0074,434.2,-0.008478688981243371,0.892560712993145,300,-3.850647635534406,0.07050665729645213,0.0003,0.2,0.24923746744791667,0.07422176003456116,0.022940675
973,4038,32,3932160,1265.4261,417.8,-0.008394702087971382,0.9068763479590416,310,-3.8323003593832254,0.07683816302247579,0.0003,0.2,0.24733317057291668,0.04245898872613907,0.023198111
972,4167,33,4055040,1353.8745,446.1333333333333,-0.008089840658773634,0.8866282850503922,320,-3.800818814113736,0.08566394940256335,0.0003,0.2,0.2553531901041667,0.0444859080016613,0.02361956
972,4295,34,4177920,1319.5521,433.3333333333333,-0.008486336830446816,0.9061375260353088,330,-3.791648169706265,0.07983768340336003,0.0003,0.2,0.25455810546875,0.07461263984441757,0.023734907
972,4422,35,4300800,1368.5139,450.0,-0.008346834707523764,0.8875420838594437,340,-3.769901935718954,0.0762857177175465,0.0003,0.2,0.2594270833333333,0.035638563334941864,0.02424915
971,4552,36,4423680,1347.933,440.73333333333335,-0.008391359645350652,0.8839375227689743,350,-3.7506974238033095,0.09529973026757943,0.0003,0.2,0.25884765625,0.054793134331703186,0.024142567
970,4683,37,4546560,1319.2903,425.53333333333336,-0.008585378591251356,0.9000790044665337,360,-3.749659031989674,0.07191642444129684,0.0003,0.2,0.2590869140625,0.0025261659175157547,0.024155442
970,4813,38,4669440,1307.5037,435.2,-0.008234590831574072,0.907681055366993,370,-3.7490011860926944,0.06692744972363775,0.0003,0.2,0.25836588541666666,-0.0011440888047218323,0.024391325
969,4943,39,4792320,1346.5786,424.8,-0.008285751577335153,0.8893374130129814,380,-3.7274363986278574,0.0789494468580718,0.0003,0.2,0.26748291015625,0.018819764256477356,0.025471438
969,5071,40,4915200,1360.3783,429.73333333333335,-0.008419319151338034,0.9016432240605354,390,-3.71169616146634,0.07976785061386181,0.0003,0.2,0.26479410807291665,0.04258831590414047,0.025008885
968,5202,41,5038080,1305.076,416.8,-0.009013014748949597,0.8547816276550293,400,-3.6902754650389156,0.08633256512931742,0.0003,0.2,0.26752278645833333,0.004870699718594551,0.025340188
967,5331,42,5160960,1350.3679,430.46666666666664,-0.008255472101427585,0.8733708560466766,410,-3.679242200863858,0.09222841224720468,0.0003,0.2,0.266162109375,0.02514801174402237,0.025626825
967,5458,43,5283840,1358.5312,433.3333333333333,-0.007861381487540104,0.8713939934968948,420,-3.67431366900603,0.08415560931782239,0.0003,0.2,0.26461588541666664,0.05778036266565323,0.025604568
967,5588,44,5406720,1404.0747,450.0,-0.008336849180462498,0.9025938212871552,430,-3.670471178876857,0.07314232809638876,0.0003,0.2,0.26717447916666665,-0.0031058024615049362,0.025803288
967,5716,45,5529600,1334.9348,421.8,-0.008032894260501659,0.8577535301446915,440,-3.638049473327895,0.07340038607343255,0.0003,0.2,0.27215006510416667,0.030230240896344185,0.02608028
967,5844,46,5652480,1365.2765,432.73333333333335,-0.007873904379260542,0.8505416065454483,450,-3.6276081435134016,0.0653216693586243,0.0003,0.2,0.2671101888020833,0.006067847367376089,0.025676966
965,5980,47,5775360,1323.1726,402.93333333333334,-0.008303093146399381,0.8940340653061867,460,-3.6211666322126983,0.06963234136647467,0.0003,0.2,0.2718660481770833,0.02915637567639351,0.026200358
965,6110,48,5898240,1425.2163,439.46666666666664,-0.00822493760366342,0.861877515912056,470,-3.6159538045649726,0.08715290510774745,0.0003,0.2,0.2736612955729167,-0.0018578534945845604,0.026284019
964,6239,49,6021120,1292.9125,401.6666666666667,-0.008169055853923055,0.8632789701223373,480,-3.6132407750561835,0.08984867814811878,0.0003,0.2,0.2729215494791667,-0.006759632378816605,0.026811413
964,6369,50,6144000,1354.1307,422.73333333333335,-0.008767931529443255,0.8941124528646469,490,-3.6112415628507732,0.08633871552859394,0.0003,0.2,0.27171142578125,0.08152783662080765,0.026901841
964,6497,51,6266880,1348.7596,419.6,-0.008148059246668709,0.8898634687066078,500,-3.598802402305106,0.0715780447529202,0.0003,0.2,0.26857177734375,0.03941696882247925,0.026088815
964,6625,52,6389760,1267.0833,387.8,-0.008049946628507314,0.9018189087510109,510,-3.603757921718061,0.08129304972744042,0.0003,0.2,0.2720182291666667,0.010055603459477425,0.027070172
964,6754,53,6512640,1474.0929,450.0,-0.008151212011283254,0.8892930299043655,520,-3.5849402191117408,0.07838689726471784,0.0003,0.2,0.26956787109375,0.061060935258865356,0.026646232
964,6882,54,6635520,1320.98,414.6,-0.008023762581366707,0.8934884592890739,530,-3.5553004628792406,0.09147699792985804,0.0003,0.2,0.27211181640625,0.005224794149398804,0.026874416
964,7010,55,6758400,1414.6765,441.06666666666666,-0.0077928371346509566,0.8954065218567848,540,-3.541848287048439,0.10294702801062765,0.0003,0.2,0.2723006184895833,0.047160275280475616,0.026658546
963,7141,56,6881280,1367.4818,420.26666666666665,-0.008304865384119087,0.8803438618779182,550,-3.5425348422676324,0.0838554833101322,0.0003,0.2,0.2750935872395833,-0.004220873117446899,0.026562342
963,7269,57,7004160,1408.8147,427.93333333333334,-0.00780577859289527,0.8846155479550362,560,-3.527481561601162,0.07464871962593558,0.0003,0.2,0.2737068684895833,0.047538843005895615,0.026977168
963,7398,58,7127040,1354.565,409.2,-0.008040637688482092,0.8954536691308022,570,-3.512803406442205,0.08160270285550117,0.0003,0.2,0.27267333984375,0.054970383644104004,0.026352251
963,7526,59,7249920,1492.7692,450.0,-0.007578459571110822,0.9103200361132622,580,-3.498469162893792,0.08754435359786536,0.0003,0.2,0.27111165364583334,0.03176838159561157,0.026635492
962,7657,60,7372800,1413.8342,427.46666666666664,-0.007637140191266856,0.8851202577352524,590,-3.4936475646992524,0.08065853016528611,0.0003,0.2,0.27294189453125,-0.036726776510477066,0.027099553
962,7788,61,7495680,1444.927,450.0,-0.00839302667109223,0.8804519325494766,600,-3.4856550098458925,0.0929136068879355,0.0003,0.2,0.2769270833333333,0.024747096002101898,0.02762806
958,7947,62,7618560,1387.6676,418.8666666666667,-0.007694737390850908,0.8835994303226471,610,-3.478490705701212,0.12577796321890977,0.0003,0.2,0.27400553385416665,0.060281429439783096,0.027232993
958,8078,63,7741440,1416.8059,431.73333333333335,-0.0078090695338930045,0.8558917790651321,620,-3.465517335658272,0.12059062993333404,0.0003,0.2,0.2769344075520833,0.0691799595952034,0.026897935
957,8209,64,7864320,1195.659,361.06666666666666,-0.007996743519318747,0.8634691834449768,630,-3.449064273623129,0.11955583966007301,0.0003,0.2,0.2808382161458333,0.0006883833557367325,0.028377948
954,8368,65,7987200,1304.7617,390.93333333333334,-0.007553611183532969,0.8800502493977547,640,-3.4488565636302035,0.10904968683821305,0.0003,0.2,0.27560221354166664,-0.013545509427785873,0.027733307
954,8497,66,8110080,1448.0167,440.8,-0.0074387270612047965,0.8755400404334068,650,-3.4637553413957356,0.10065246912272414,0.0003,0.2,0.27324951171875,0.00835563987493515,0.026984623
954,8627,67,8232960,1493.0532,442.6,-0.008167925656780426,0.8774151355028152,660,-3.4465892422695954,0.08732484144182914,0.0003,0.2,0.27532633463541667,0.013934757560491562,0.027814073
953,8766,68,8355840,1463.5876,450.0,-0.007622525070789076,0.8914052471518517,670,-3.441117049405972,0.09879109525732929,0.0003,0.2,0.27460367838541666,0.020005110651254654,0.027915983
953,8896,69,8478720,1376.3918,428.8666666666667,-0.007512619110787758,0.8580494076013565,680,-3.41305611324807,0.08199723726846665,0.0003,0.2,0.2737654622395833,5.1973387598991394e-05,0.027576191
953,9024,70,8601600,1403.2095,423.6666666666667,-0.00702983512238158,0.8642641007900238,690,-3.4043792365988095,0.09059543936809253,0.0003,0.2,0.2732796223958333,0.008506243117153645,0.027844226
952,9154,71,8724480,1420.3185,436.2,-0.007857961123730396,0.9020588397979736,700,-3.3969169467439255,0.09096184119310541,0.0003,0.2,0.27529296875,0.022756332531571388,0.028134504
952,9283,72,8847360,1416.8766,425.8666666666667,-0.007477414971569184,0.8916910663247108,710,-3.3838210488359133,0.08526905631816287,0.0003,0.2,0.27537109375,0.036383531987667084,0.027439047
951,9430,73,8970240,1513.4901,449.26666666666665,-0.007392413512776936,0.8834444209933281,720,-3.3814016003285845,0.0992419019639298,0.0003,0.2,0.27973551432291666,0.0458589531481266,0.028457442
948,9588,74,9093120,1365.0431,406.6666666666667,-0.007190361686686325,0.8913140967488289,730,-3.3461362059786914,0.10477268489771328,0.0003,0.2,0.2806640625,0.01982070691883564,0.02874388
948,9721,75,9216000,1501.3842,450.0,-0.006968211369415561,0.8981539756059647,740,-3.3615309058626495,0.09957297892542556,0.0003,0.2,0.27405110677083333,0.06816841661930084,0.027248235
948,9849,76,9338880,1369.2401,396.6666666666667,-0.007200318882957315,0.8611193150281906,750,-3.3501987178251147,0.09785843718559287,0.0003,0.2,0.2787809244791667,0.008143128827214241,0.028617699
948,9978,77,9461760,1433.3737,425.26666666666665,-0.007412406987174715,0.886960931122303,760,-3.3502152270823715,0.09712092058558483,0.0003,0.2,0.28061279296875,0.001766083762049675,0.028871628
947,10111,78,9584640,1427.4282,419.3333333333333,-0.008100981469578983,0.8743725419044495,770,-3.34125441155086,0.08375106510386104,0.0003,0.2,0.28358805338541665,0.004410222172737122,0.029117398
948,10239,79,9707520,1381.4283,412.6666666666667,-0.007234470998397835,0.8752594143152237,780,-3.3463641915718716,0.0809718821074542,0.0003,0.2,0.28058349609375,0.011530710384249687,0.028518742
947,10369,80,9830400,1374.2228,409.73333333333335,-0.008234120625705449,0.9046478793025017,790,-3.347128537247578,0.08635140113192999,0.0003,0.2,0.2785205078125,-0.0011694971472024918,0.02841765
948,10498,81,9953280,1435.0087,434.0,-0.00796223480019762,0.8987275063991547,800,-3.31065486351649,0.09236436856537088,0.0003,0.2,0.27798583984375,0.04076492786407471,0.028725687
948,10626,82,10076160,1484.9728,439.8,-0.007061963794925153,0.8847806751728058,810,-3.2872769854093593,0.10190122733465008,0.0003,0.2,0.2788240559895833,0.0026015210896730423,0.028379384
948,10754,83,10199040,1391.2823,418.6,-0.007159700238007645,0.8563329577445984,820,-3.287250319880744,0.0940603919532441,0.0003,0.2,0.27922607421875,0.017817527055740356,0.028239336
948,10882,84,10321920,1515.4799,445.4,-0.007141091819394205,0.872792586684227,830,-3.286049392285446,0.10023590144497575,0.0003,0.2,0.2840885416666667,0.02908727154135704,0.029996123
948,11012,85,10444800,1486.6678,444.93333333333334,-0.006514430205531122,0.8863885849714279,840,-3.2786160061508416,0.10334292493052392,0.0003,0.2,0.27986002604166665,0.0846518874168396,0.02911708
948,11141,86,10567680,1467.7985,425.73333333333335,-0.0069734206816580505,0.8441760838031769,850,-3.273891222216189,0.0939614332819959,0.0003,0.2,0.2821549479166667,0.06578171253204346,0.028857099
948,11274,87,10690560,1438.8794,429.6666666666667,-0.00767886788338122,0.9059186726808548,860,-3.263039199014505,0.08518746046742308,0.0003,0.2,0.28319580078125,0.0006259465590119362,0.029276244
948,11405,88,10813440,1339.5165,402.8,-0.007512286707800134,0.8729334771633148,870,-3.2397732728719713,0.09952450567007569,0.0003,0.2,0.2859138997395833,0.010146422311663628,0.029746914
948,11533,89,10936320,1397.764,418.26666666666665,-0.0070811841156986095,0.8858069181442261,880,-3.2213240134095154,0.12514267667992196,0.0003,0.2,0.2835302734375,0.020105820149183273,0.029570227
948,11661,90,11059200,1454.156,433.1333333333333,-0.0065905588798826405,0.851793110370636,890,-3.229914999914666,0.10851319372809182,0.0003,0.2,0.28282796223958334,0.12432453781366348,0.02909396
948,11789,91,11182080,1485.459,433.6,-0.007195163595406484,0.8624896556138992,900,-3.2239491765821975,0.08913360193226254,0.0003,0.2,0.2773876953125,-0.03471073508262634,0.028919535
948,11919,92,11304960,1439.2946,416.8,-0.007283347868724377,0.8277801126241684,910,-3.223216946112613,0.10672217649737528,0.0003,0.2,0.28248209635416666,0.048544369637966156,0.029179176
948,12047,93,11427840,1491.9819,434.3333333333333,-0.007002476131656294,0.8545672297477722,920,-3.185768055592974,0.11374189739338665,0.0003,0.2,0.28600830078125,0.03220481425523758,0.029675074
948,12176,94,11550720,1202.1812,357.93333333333334,-0.007405793223515502,0.8773063272237778,930,-3.1809357033173242,0.09696421637777045,0.0003,0.2,0.2851904296875,0.05749298259615898,0.029848179
948,12303,95,11673600,1446.35,425.0,-0.007229841839422685,0.8893138617277145,940,-3.160207401327789,0.10639520800221362,0.0003,0.2,0.2801285807291667,0.027731776237487793,0.029389288
948,12431,96,11796480,1480.5884,433.06666666666666,-0.007562344498267824,0.8758681416511536,950,-3.157921244626244,0.09579960346221923,0.0003,0.2,0.27999186197916665,0.05658292770385742,0.029177122
949,12559,97,11919360,1444.9166,421.53333333333336,-0.006771185350286638,0.8860499486327171,960,-3.154510533238451,0.09094323500961764,0.0003,0.2,0.27693522135416665,0.04498378932476044,0.028375229
949,12688,98,12042240,1452.6735,430.6666666666667,-0.007333110481849872,0.8760064765810966,970,-3.1360495889435214,0.10687347206854611,0.0003,0.2,0.2815730794270833,0.06184590607881546,0.029971262
948,12819,99,12165120,1412.4445,411.0,-0.007275937004384711,0.875526674091816,980,-3.115529558310906,0.11347534074937964,0.0003,0.2,0.28069498697916667,0.04233857989311218,0.029536529
948,12948,100,12288000,1262.5618,371.8,-0.0067549855439635095,0.8925939276814461,990,-3.117410193607211,0.09423463137461416,0.0003,0.2,0.27821533203125,0.03006909042596817,0.029074974
948,13079,101,12410880,1440.121,422.6,-0.007551296910053983,0.8849527388811111,1000,-3.0891375567391517,0.11503968635831067,0.0003,0.2,0.2835205078125,0.04934040457010269,0.030170225
948,13209,102,12533760,1430.8671,402.06666666666666,-0.007224735746816199,0.882447175681591,1010,-3.0875989593565465,0.09747668966282315,0.0003,0.2,0.27868245442708334,0.024416711181402206,0.028937409
