2024-02-18 19:00:10.618245
Logging to Training/Logs/TekusRewardOne-OneC
----------------------------------
| rollout/           |           |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1156.7136   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 76          |
|    time_elapsed         | 10284       |
|    total_timesteps      | 9338880     |
| train/                  |             |
|    approx_kl            | 0.019783283 |
|    clip_fraction        | 0.125       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.16       |
|    explained_variance   | 0.731       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.166       |
|    n_updates            | 4010        |
|    policy_gradient_loss | -0.00129    |
|    value_loss           | 0.127       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1171.4402  |
| time/                   |            |
|    fps                  | 908        |
|    iterations           | 77         |
|    time_elapsed         | 10417      |
|    total_timesteps      | 9461760    |
| train/                  |            |
|    approx_kl            | 0.01933887 |
|    clip_fraction        | 0.122      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.16      |
|    explained_variance   | 0.755      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0669     |
|    n_updates            | 4020       |
|    policy_gradient_loss | -0.000989  |
|    value_loss           | 0.126      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1146.8943   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 78          |
|    time_elapsed         | 10550       |
|    total_timesteps      | 9584640     |
| train/                  |             |
|    approx_kl            | 0.016137492 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.764       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0233      |
|    n_updates            | 4030        |
|    policy_gradient_loss | -0.000424   |
|    value_loss           | 0.138       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1157.1532   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 79          |
|    time_elapsed         | 10683       |
|    total_timesteps      | 9707520     |
| train/                  |             |
|    approx_kl            | 0.022191733 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.81        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0244      |
|    n_updates            | 4040        |
|    policy_gradient_loss | -0.00111    |
|    value_loss           | 0.109       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1205.4965   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 80          |
|    time_elapsed         | 10819       |
|    total_timesteps      | 9830400     |
| train/                  |             |
|    approx_kl            | 0.012575389 |
|    clip_fraction        | 0.103       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.774       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0286      |
|    n_updates            | 4050        |
|    policy_gradient_loss | -0.000252   |
|    value_loss           | 0.122       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1239.0791   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 81          |
|    time_elapsed         | 10952       |
|    total_timesteps      | 9953280     |
| train/                  |             |
|    approx_kl            | 0.017533867 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.23       |
|    explained_variance   | 0.778       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0833      |
|    n_updates            | 4060        |
|    policy_gradient_loss | -0.000753   |
|    value_loss           | 0.123       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1150.8665   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 82          |
|    time_elapsed         | 11088       |
|    total_timesteps      | 10076160    |
| train/                  |             |
|    approx_kl            | 0.014861961 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.778       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0586      |
|    n_updates            | 4070        |
|    policy_gradient_loss | -0.000814   |
|    value_loss           | 0.118       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1174.1628  |
| time/                   |            |
|    fps                  | 908        |
|    iterations           | 83         |
|    time_elapsed         | 11222      |
|    total_timesteps      | 10199040   |
| train/                  |            |
|    approx_kl            | 0.01568812 |
|    clip_fraction        | 0.121      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.24      |
|    explained_variance   | 0.825      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0803     |
|    n_updates            | 4080       |
|    policy_gradient_loss | -0.000659  |
|    value_loss           | 0.113      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1144.259    |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 84          |
|    time_elapsed         | 11356       |
|    total_timesteps      | 10321920    |
| train/                  |             |
|    approx_kl            | 0.014286384 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0426      |
|    n_updates            | 4090        |
|    policy_gradient_loss | -0.000486   |
|    value_loss           | 0.102       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1192.8478   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 85          |
|    time_elapsed         | 11492       |
|    total_timesteps      | 10444800    |
| train/                  |             |
|    approx_kl            | 0.014733825 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.28       |
|    explained_variance   | 0.765       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00923     |
|    n_updates            | 4100        |
|    policy_gradient_loss | -0.000508   |
|    value_loss           | 0.113       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1167.7632   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 86          |
|    time_elapsed         | 11626       |
|    total_timesteps      | 10567680    |
| train/                  |             |
|    approx_kl            | 0.024805846 |
|    clip_fraction        | 0.123       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.767       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0317      |
|    n_updates            | 4110        |
|    policy_gradient_loss | -0.000359   |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1211.2085   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 87          |
|    time_elapsed         | 11762       |
|    total_timesteps      | 10690560    |
| train/                  |             |
|    approx_kl            | 0.014878754 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.23       |
|    explained_variance   | 0.793       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0651      |
|    n_updates            | 4120        |
|    policy_gradient_loss | -0.00156    |
|    value_loss           | 0.113       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1242.7563   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 88          |
|    time_elapsed         | 11897       |
|    total_timesteps      | 10813440    |
| train/                  |             |
|    approx_kl            | 0.015044629 |
|    clip_fraction        | 0.12        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.766       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0827      |
|    n_updates            | 4130        |
|    policy_gradient_loss | 0.000653    |
|    value_loss           | 0.139       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1225.1754  |
| time/                   |            |
|    fps                  | 908        |
|    iterations           | 89         |
|    time_elapsed         | 12031      |
|    total_timesteps      | 10936320   |
| train/                  |            |
|    approx_kl            | 0.01457027 |
|    clip_fraction        | 0.132      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.23      |
|    explained_variance   | 0.76       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0727     |
|    n_updates            | 4140       |
|    policy_gradient_loss | -0.000883  |
|    value_loss           | 0.141      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1230.8062   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 90          |
|    time_elapsed         | 12164       |
|    total_timesteps      | 11059200    |
| train/                  |             |
|    approx_kl            | 0.015030881 |
|    clip_fraction        | 0.124       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0924      |
|    n_updates            | 4150        |
|    policy_gradient_loss | -0.000211   |
|    value_loss           | 0.123       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1253.277    |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 91          |
|    time_elapsed         | 12298       |
|    total_timesteps      | 11182080    |
| train/                  |             |
|    approx_kl            | 0.018315585 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0136      |
|    n_updates            | 4160        |
|    policy_gradient_loss | -0.00138    |
|    value_loss           | 0.114       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1240.398    |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 92          |
|    time_elapsed         | 12434       |
|    total_timesteps      | 11304960    |
| train/                  |             |
|    approx_kl            | 0.014650811 |
|    clip_fraction        | 0.13        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.752       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0773      |
|    n_updates            | 4170        |
|    policy_gradient_loss | -0.000501   |
|    value_loss           | 0.154       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1268.7869   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 93          |
|    time_elapsed         | 12569       |
|    total_timesteps      | 11427840    |
| train/                  |             |
|    approx_kl            | 0.013675821 |
|    clip_fraction        | 0.136       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.25       |
|    explained_variance   | 0.827       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0777      |
|    n_updates            | 4180        |
|    policy_gradient_loss | -0.000873   |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1261.8795   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 94          |
|    time_elapsed         | 12704       |
|    total_timesteps      | 11550720    |
| train/                  |             |
|    approx_kl            | 0.015552759 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.771       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0842      |
|    n_updates            | 4190        |
|    policy_gradient_loss | -0.000813   |
|    value_loss           | 0.145       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1240.6857   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 95          |
|    time_elapsed         | 12838       |
|    total_timesteps      | 11673600    |
| train/                  |             |
|    approx_kl            | 0.014640787 |
|    clip_fraction        | 0.133       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.18       |
|    explained_variance   | 0.832       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0824      |
|    n_updates            | 4200        |
|    policy_gradient_loss | -0.000334   |
|    value_loss           | 0.14        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1285.8342   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 96          |
|    time_elapsed         | 12973       |
|    total_timesteps      | 11796480    |
| train/                  |             |
|    approx_kl            | 0.016164191 |
|    clip_fraction        | 0.127       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.22       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0338      |
|    n_updates            | 4210        |
|    policy_gradient_loss | -0.000669   |
|    value_loss           | 0.139       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1181.9608   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 97          |
|    time_elapsed         | 13108       |
|    total_timesteps      | 11919360    |
| train/                  |             |
|    approx_kl            | 0.015600021 |
|    clip_fraction        | 0.134       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.19       |
|    explained_variance   | 0.849       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0939      |
|    n_updates            | 4220        |
|    policy_gradient_loss | -0.000634   |
|    value_loss           | 0.143       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1238.9476  |
| time/                   |            |
|    fps                  | 909        |
|    iterations           | 98         |
|    time_elapsed         | 13244      |
|    total_timesteps      | 12042240   |
| train/                  |            |
|    approx_kl            | 0.01293513 |
|    clip_fraction        | 0.119      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.27      |
|    explained_variance   | 0.818      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0648     |
|    n_updates            | 4230       |
|    policy_gradient_loss | -0.000868  |
|    value_loss           | 0.128      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1252.5024   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 99          |
|    time_elapsed         | 13379       |
|    total_timesteps      | 12165120    |
| train/                  |             |
|    approx_kl            | 0.013228021 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.818       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.116       |
|    n_updates            | 4240        |
|    policy_gradient_loss | -0.000406   |
|    value_loss           | 0.151       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1214.9031   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 100         |
|    time_elapsed         | 13515       |
|    total_timesteps      | 12288000    |
| train/                  |             |
|    approx_kl            | 0.014035509 |
|    clip_fraction        | 0.122       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.8         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0699      |
|    n_updates            | 4250        |
|    policy_gradient_loss | -0.000657   |
|    value_loss           | 0.134       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1240.7124   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 101         |
|    time_elapsed         | 13648       |
|    total_timesteps      | 12410880    |
| train/                  |             |
|    approx_kl            | 0.015225309 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.745       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.112       |
|    n_updates            | 4260        |
|    policy_gradient_loss | -0.000493   |
|    value_loss           | 0.148       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 450          |
|    ep_rew_mean          | 1196.1294    |
| time/                   |              |
|    fps                  | 909          |
|    iterations           | 102          |
|    time_elapsed         | 13784        |
|    total_timesteps      | 12533760     |
| train/                  |              |
|    approx_kl            | 0.0134714255 |
|    clip_fraction        | 0.12         |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.26        |
|    explained_variance   | 0.76         |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0407       |
|    n_updates            | 4270         |
|    policy_gradient_loss | -0.00052     |
|    value_loss           | 0.139        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1222.9412   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 103         |
|    time_elapsed         | 13917       |
|    total_timesteps      | 12656640    |
| train/                  |             |
|    approx_kl            | 0.015886456 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.27       |
|    explained_variance   | 0.77        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0567      |
|    n_updates            | 4280        |
|    policy_gradient_loss | -0.00124    |
|    value_loss           | 0.141       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1261.5483   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 104         |
|    time_elapsed         | 14052       |
|    total_timesteps      | 12779520    |
| train/                  |             |
|    approx_kl            | 0.016285354 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.33       |
|    explained_variance   | 0.808       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0883      |
|    n_updates            | 4290        |
|    policy_gradient_loss | -0.000981   |
|    value_loss           | 0.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1191.3384   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 105         |
|    time_elapsed         | 14187       |
|    total_timesteps      | 12902400    |
| train/                  |             |
|    approx_kl            | 0.014173413 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.765       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00929    |
|    n_updates            | 4300        |
|    policy_gradient_loss | -0.0008     |
|    value_loss           | 0.141       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1168.7789   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 106         |
|    time_elapsed         | 14322       |
|    total_timesteps      | 13025280    |
| train/                  |             |
|    approx_kl            | 0.015029252 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.746       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0552      |
|    n_updates            | 4310        |
|    policy_gradient_loss | -0.000833   |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1174.5375   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 107         |
|    time_elapsed         | 14455       |
|    total_timesteps      | 13148160    |
| train/                  |             |
|    approx_kl            | 0.015346888 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0817      |
|    n_updates            | 4320        |
|    policy_gradient_loss | -0.00156    |
|    value_loss           | 0.119       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1145.6683   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 108         |
|    time_elapsed         | 14589       |
|    total_timesteps      | 13271040    |
| train/                  |             |
|    approx_kl            | 0.020394683 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.744       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0121      |
|    n_updates            | 4330        |
|    policy_gradient_loss | -0.00219    |
|    value_loss           | 0.118       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1217.1428   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 109         |
|    time_elapsed         | 14723       |
|    total_timesteps      | 13393920    |
| train/                  |             |
|    approx_kl            | 0.015777986 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.3        |
|    explained_variance   | 0.731       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0378      |
|    n_updates            | 4340        |
|    policy_gradient_loss | -0.00152    |
|    value_loss           | 0.129       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1152.6632  |
| time/                   |            |
|    fps                  | 909        |
|    iterations           | 110        |
|    time_elapsed         | 14857      |
|    total_timesteps      | 13516800   |
| train/                  |            |
|    approx_kl            | 0.01772275 |
|    clip_fraction        | 0.118      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.31      |
|    explained_variance   | 0.77       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.141      |
|    n_updates            | 4350       |
|    policy_gradient_loss | -0.00218   |
|    value_loss           | 0.125      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 448         |
|    ep_rew_mean          | 1145.2316   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 111         |
|    time_elapsed         | 14992       |
|    total_timesteps      | 13639680    |
| train/                  |             |
|    approx_kl            | 0.014271901 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.742       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0538      |
|    n_updates            | 4360        |
|    policy_gradient_loss | -0.0012     |
|    value_loss           | 0.122       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1217.0507   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 112         |
|    time_elapsed         | 15127       |
|    total_timesteps      | 13762560    |
| train/                  |             |
|    approx_kl            | 0.018235212 |
|    clip_fraction        | 0.121       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0595      |
|    n_updates            | 4370        |
|    policy_gradient_loss | -0.0018     |
|    value_loss           | 0.117       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1257.668    |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 113         |
|    time_elapsed         | 15263       |
|    total_timesteps      | 13885440    |
| train/                  |             |
|    approx_kl            | 0.016760392 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.33       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0418      |
|    n_updates            | 4380        |
|    policy_gradient_loss | -0.00136    |
|    value_loss           | 0.113       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1191.0203   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 114         |
|    time_elapsed         | 15398       |
|    total_timesteps      | 14008320    |
| train/                  |             |
|    approx_kl            | 0.013293925 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.33       |
|    explained_variance   | 0.749       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0193      |
|    n_updates            | 4390        |
|    policy_gradient_loss | -0.00138    |
|    value_loss           | 0.137       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 447         |
|    ep_rew_mean          | 1203.4622   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 115         |
|    time_elapsed         | 15532       |
|    total_timesteps      | 14131200    |
| train/                  |             |
|    approx_kl            | 0.012592536 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.34       |
|    explained_variance   | 0.759       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00774     |
|    n_updates            | 4400        |
|    policy_gradient_loss | -0.00125    |
|    value_loss           | 0.13        |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1194.1355  |
| time/                   |            |
|    fps                  | 909        |
|    iterations           | 116        |
|    time_elapsed         | 15667      |
|    total_timesteps      | 14254080   |
| train/                  |            |
|    approx_kl            | 0.01212886 |
|    clip_fraction        | 0.107      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.29      |
|    explained_variance   | 0.778      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0416     |
|    n_updates            | 4410       |
|    policy_gradient_loss | -0.000594  |
|    value_loss           | 0.137      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1269.8756   |
| time/                   |             |
|    fps                  | 909         |
|    iterations           | 117         |
|    time_elapsed         | 15801       |
|    total_timesteps      | 14376960    |
| train/                  |             |
|    approx_kl            | 0.012874088 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.31       |
|    explained_variance   | 0.765       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.063       |
|    n_updates            | 4420        |
|    policy_gradient_loss | -0.00118    |
|    value_loss           | 0.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1301.8773   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 118         |
|    time_elapsed         | 15964       |
|    total_timesteps      | 14499840    |
| train/                  |             |
|    approx_kl            | 0.014312816 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.23       |
|    explained_variance   | 0.796       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0131      |
|    n_updates            | 4430        |
|    policy_gradient_loss | -0.00106    |
|    value_loss           | 0.138       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1173.652    |
| time/                   |             |
|    fps                  | 907         |
|    iterations           | 119         |
|    time_elapsed         | 16104       |
|    total_timesteps      | 14622720    |
| train/                  |             |
|    approx_kl            | 0.020161869 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.21       |
|    explained_variance   | 0.799       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0484      |
|    n_updates            | 4440        |
|    policy_gradient_loss | -0.000739   |
|    value_loss           | 0.144       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 450        |
|    ep_rew_mean          | 1151.1957  |
| time/                   |            |
|    fps                  | 907        |
|    iterations           | 120        |
|    time_elapsed         | 16240      |
|    total_timesteps      | 14745600   |
| train/                  |            |
|    approx_kl            | 0.06847576 |
|    clip_fraction        | 0.124      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.25      |
|    explained_variance   | 0.781      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0303     |
|    n_updates            | 4450       |
|    policy_gradient_loss | 0.0036     |
|    value_loss           | 0.12       |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1145.7496   |
| time/                   |             |
|    fps                  | 908         |
|    iterations           | 121         |
|    time_elapsed         | 16374       |
|    total_timesteps      | 14868480    |
| train/                  |             |
|    approx_kl            | 0.014985448 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.26       |
|    explained_variance   | 0.738       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.154       |
|    n_updates            | 4460        |
|    policy_gradient_loss | -0.000106   |
|    value_loss           | 0.127       |
-----------------------------------------
